"l1","l2","cult.dist","domain","numCultVars"
"Armenian","Latin",0.586666666666666,"Ritual",7
"Kurdish (Sorani)","Latin",0.701666666666666,"Ritual",7
"Abkhazian","Latin",0.676666666666667,"Ritual",7
"Kabardian","Latin",0.933333333333333,"Ritual",7
"Turkish","Latin",0.691666666666666,"Ritual",7
"Ossetian","Latin",0.606666666666666,"Ritual",7
"Hebrew","Latin",0.703333333333333,"Ritual",7
"Sindhi","Latin",0.694999999999999,"Ritual",7
"Eastern Punjabi","Latin",0.511666666666667,"Ritual",7
"Kazakh","Latin",0.92,"Ritual",7
"Sakha","Latin",0.623333333333333,"Ritual",7
"Korean","Latin",0.395,"Ritual",7
"Chinese","Latin",0.275,"Ritual",7
"Nuosu","Latin",0.448333333333333,"Ritual",7
"Japanese","Latin",0.503333333333333,"Ritual",7
"Tibetan","Latin",0.405,"Ritual",7
"Bengali","Latin",0.418333333333333,"Ritual",7
"Kashmiri","Latin",0.785,"Ritual",7
"Gujarati","Latin",0.45,"Ritual",7
"Telugu","Latin",0.41,"Ritual",7
"Tamil","Latin",0.516666666666666,"Ritual",7
"Malayalam","Latin",0.698333333333333,"Ritual",7
"Sinhalese","Latin",0.568333333333333,"Ritual",7
"Burmese","Latin",0.415,"Ritual",7
"Vietnamese","Latin",0.4,"Ritual",7
"Khmer","Latin",0.371666666666667,"Ritual",7
"Malay","Latin",0.693333333333333,"Ritual",7
"Thai","Latin",0.548333333333333,"Ritual",7
"Cebuano","Latin",0.56,"Ritual",7
"Banyumasan","Latin",0.536666666666667,"Ritual",7
"Minangkabau","Latin",0.94,"Ritual",7
"Tetum","Latin",0.74,"Ritual",7
"Nauruan","Latin",0.535,"Ritual",7
"Chamorro","Latin",0.503333333333333,"Ritual",7
"Samoan","Latin",0.803333333333333,"Ritual",7
"Tongan","Latin",0.581666666666666,"Ritual",7
"Maori","Latin",0.47,"Ritual",7
"Hawaiian","Latin",0.665,"Ritual",7
"Tahitian","Latin",0.661666666666666,"Ritual",7
"Inupiak","Latin",0.406666666666667,"Ritual",7
"Greenlandic","Latin",0.609999999999999,"Ritual",7
"Cheyenne","Latin",0.396666666666667,"Ritual",7
"Choctaw","Latin",0.543333333333333,"Ritual",7
"Muscogee","Latin",0.643333333333333,"Ritual",7
"Cherokee","Latin",0.373333333333334,"Ritual",7
"Navajo","Latin",0.415,"Ritual",7
"Haitian","Latin",0.611666666666666,"Ritual",7
"Aymara","Latin",0.421666666666667,"Ritual",7
"Guarani","Latin",0.508333333333333,"Ritual",7
"Herero","Neapolitan",0.943333333333333,"Ritual",7
"Zulu","Neapolitan",0.746666666666666,"Ritual",7
"Tswana","Neapolitan",0.661666666666666,"Ritual",7
"Shona","Neapolitan",0.791666666666666,"Ritual",7
"Ndonga","Neapolitan",0.956666666666666,"Ritual",7
"Swati","Neapolitan",0.946666666666666,"Ritual",7
"Tsonga","Neapolitan",0.963333333333333,"Ritual",7
"Venda","Neapolitan",0.98,"Ritual",7
"Kongo","Neapolitan",0.971666666666666,"Ritual",7
"Tumbuka","Neapolitan",0.735,"Ritual",7
"Kikuyu","Neapolitan",0.926666666666666,"Ritual",7
"Luganda","Neapolitan",0.646666666666666,"Ritual",7
"Kinyarwanda","Neapolitan",0.661666666666666,"Ritual",7
"Lingala","Neapolitan",0.906666666666666,"Ritual",7
"Kirundi","Neapolitan",0.663333333333333,"Ritual",7
"Igbo","Neapolitan",0.654999999999999,"Ritual",7
"Bambara","Neapolitan",0.851666666666667,"Ritual",7
"Tigrinya","Neapolitan",0.59,"Ritual",7
"Afar","Neapolitan",0.75,"Ritual",7
"Amharic","Neapolitan",0.646666666666666,"Ritual",7
"Kanuri","Neapolitan",0.639999999999999,"Ritual",7
"Wolof","Neapolitan",0.48,"Ritual",7
"Egyptian Arabic","Neapolitan",0.656666666666666,"Ritual",7
"Kabyle","Neapolitan",0.621666666666666,"Ritual",7
"Albanian","Neapolitan",0.471666666666667,"Ritual",7
"Latin","Neapolitan",0.608333333333333,"Ritual",7
"Neapolitan","Neapolitan",0,"Ritual",7
"Spanish","Neapolitan",0.423333333333333,"Ritual",7
"Greek","Neapolitan",0.401666666666667,"Ritual",7
"English","Neapolitan",0.288333333333333,"Ritual",7
"French","Neapolitan",0.463333333333333,"Ritual",7
"Dutch","Neapolitan",0.438333333333333,"Ritual",7
"Icelandic","Neapolitan",0.443333333333333,"Ritual",7
"Irish","Neapolitan",0.443333333333333,"Ritual",7
"Northern Sami","Neapolitan",0.475,"Ritual",7
"Serbian","Neapolitan",0.466666666666667,"Ritual",7
"Russian","Neapolitan",0.291666666666666,"Ritual",7
"Bashkir","Neapolitan",0.641666666666666,"Ritual",7
"Chuvash","Neapolitan",0.3,"Ritual",7
"Erzya","Neapolitan",0.483333333333333,"Ritual",7
"Estonian","Neapolitan",0.611666666666666,"Ritual",7
"Gagauz","Neapolitan",0.476666666666667,"Ritual",7
"Tatar","Neapolitan",0.629999999999999,"Ritual",7
"Latvian","Neapolitan",0.453333333333333,"Ritual",7
"Vepsian","Neapolitan",0.463333333333333,"Ritual",7
"Czech","Neapolitan",0.42,"Ritual",7
"Meadow Mari","Neapolitan",0.413333333333333,"Ritual",7
"Bulgarian","Neapolitan",0.438333333333334,"Ritual",7
"Belarusian","Neapolitan",0.406666666666667,"Ritual",7
"Ukrainian","Neapolitan",0.421666666666667,"Ritual",7
"Hungarian","Neapolitan",0.443333333333334,"Ritual",7
"Lithuanian","Neapolitan",0.423333333333333,"Ritual",7
"Kalmyk","Neapolitan",0.556666666666667,"Ritual",7
"Armenian","Neapolitan",0.435,"Ritual",7
"Kurdish (Sorani)","Neapolitan",0.614999999999999,"Ritual",7
"Abkhazian","Neapolitan",0.621666666666667,"Ritual",7
"Kabardian","Neapolitan",0.751666666666667,"Ritual",7
"Turkish","Neapolitan",0.611666666666666,"Ritual",7
"Ossetian","Neapolitan",0.458333333333333,"Ritual",7
"Hebrew","Neapolitan",0.656666666666666,"Ritual",7
"Sindhi","Neapolitan",0.634999999999999,"Ritual",7
"Eastern Punjabi","Neapolitan",0.465,"Ritual",7
"Kazakh","Neapolitan",0.641666666666666,"Ritual",7
"Sakha","Neapolitan",0.649999999999999,"Ritual",7
"Korean","Neapolitan",0.481666666666667,"Ritual",7
"Chinese","Neapolitan",0.606666666666666,"Ritual",7
"Nuosu","Neapolitan",0.638333333333333,"Ritual",7
"Japanese","Neapolitan",0.646666666666666,"Ritual",7
"Tibetan","Neapolitan",0.643333333333333,"Ritual",7
"Bengali","Neapolitan",0.638333333333332,"Ritual",7
"Kashmiri","Neapolitan",0.641666666666666,"Ritual",7
"Gujarati","Neapolitan",0.636666666666666,"Ritual",7
"Telugu","Neapolitan",0.471666666666667,"Ritual",7
"Tamil","Neapolitan",0.546666666666667,"Ritual",7
"Malayalam","Neapolitan",0.651666666666666,"Ritual",7
"Sinhalese","Neapolitan",0.52,"Ritual",7
"Burmese","Neapolitan",0.478333333333333,"Ritual",7
"Vietnamese","Neapolitan",0.656666666666666,"Ritual",7
"Khmer","Neapolitan",0.649999999999999,"Ritual",7
"Malay","Neapolitan",0.646666666666666,"Ritual",7
"Thai","Neapolitan",0.49,"Ritual",7
"Cebuano","Neapolitan",0.403333333333333,"Ritual",7
"Banyumasan","Neapolitan",0.823333333333333,"Ritual",7
"Minangkabau","Neapolitan",0.801666666666666,"Ritual",7
"Tetum","Neapolitan",0.735,"Ritual",7
"Nauruan","Neapolitan",0.65,"Ritual",7
"Chamorro","Neapolitan",0.475,"Ritual",7
"Samoan","Neapolitan",0.813333333333333,"Ritual",7
"Tongan","Neapolitan",0.646666666666666,"Ritual",7
"Maori","Neapolitan",0.49,"Ritual",7
"Hawaiian","Neapolitan",0.848333333333333,"Ritual",7
"Tahitian","Neapolitan",0.83,"Ritual",7
"Inupiak","Neapolitan",0.641666666666666,"Ritual",7
"Greenlandic","Neapolitan",0.496666666666667,"Ritual",7
"Cheyenne","Neapolitan",0.641666666666666,"Ritual",7
"Choctaw","Neapolitan",0.57,"Ritual",7
"Muscogee","Neapolitan",0.666666666666666,"Ritual",7
"Cherokee","Neapolitan",0.619999999999999,"Ritual",7
"Navajo","Neapolitan",0.49,"Ritual",7
"Haitian","Neapolitan",0.161666666666666,"Ritual",7
"Aymara","Neapolitan",0.496666666666667,"Ritual",7
"Guarani","Neapolitan",0.581666666666666,"Ritual",7
"Herero","Spanish",0.885,"Ritual",7
"Zulu","Spanish",0.731666666666667,"Ritual",7
"Tswana","Spanish",0.773333333333333,"Ritual",7
"Shona","Spanish",0.771666666666667,"Ritual",7
"Ndonga","Spanish",0.976666666666667,"Ritual",7
"Swati","Spanish",0.948333333333333,"Ritual",7
"Tsonga","Spanish",0.97,"Ritual",7
"Venda","Spanish",0.986666666666667,"Ritual",7
"Kongo","Spanish",0.971666666666667,"Ritual",7
"Tumbuka","Spanish",0.738333333333334,"Ritual",7
"Kikuyu","Spanish",0.911666666666667,"Ritual",7
"Luganda","Spanish",0.82,"Ritual",7
"Kinyarwanda","Spanish",0.486666666666667,"Ritual",7
"Lingala","Spanish",0.911666666666666,"Ritual",7
"Kirundi","Spanish",0.45,"Ritual",7
"Igbo","Spanish",0.821666666666666,"Ritual",7
"Bambara","Spanish",0.81,"Ritual",7
"Tigrinya","Spanish",0.423333333333334,"Ritual",7
"Afar","Spanish",0.563333333333333,"Ritual",7
"Amharic","Spanish",0.486666666666667,"Ritual",7
"Kanuri","Spanish",0.575,"Ritual",7
"Wolof","Spanish",0.653333333333333,"Ritual",7
"Egyptian Arabic","Spanish",0.45,"Ritual",7
"Kabyle","Spanish",0.533333333333333,"Ritual",7
"Albanian","Spanish",0.275,"Ritual",7
"Latin","Spanish",0.505,"Ritual",7
"Neapolitan","Spanish",0.423333333333333,"Ritual",7
"Spanish","Spanish",0,"Ritual",7
"Greek","Spanish",0.361666666666667,"Ritual",7
"English","Spanish",0.391666666666666,"Ritual",7
"French","Spanish",0.245,"Ritual",7
"Dutch","Spanish",0.391666666666667,"Ritual",7
"Icelandic","Spanish",0.373333333333333,"Ritual",7
"Irish","Spanish",0.116666666666667,"Ritual",7
"Northern Sami","Spanish",0.45,"Ritual",7
"Serbian","Spanish",0.286666666666667,"Ritual",7
"Russian","Spanish",0.391666666666667,"Ritual",7
"Bashkir","Spanish",0.431666666666667,"Ritual",7
"Chuvash","Spanish",0.415,"Ritual",7
"Erzya","Spanish",0.44,"Ritual",7
"Estonian","Spanish",0.41,"Ritual",7
"Gagauz","Spanish",0.4,"Ritual",7
"Tatar","Spanish",0.385,"Ritual",7
"Latvian","Spanish",0.273333333333333,"Ritual",7
"Vepsian","Spanish",0.39,"Ritual",7
"Czech","Spanish",0.31,"Ritual",7
"Meadow Mari","Spanish",0.423333333333333,"Ritual",7
"Bulgarian","Spanish",0.348333333333333,"Ritual",7
"Belarusian","Spanish",0.303333333333333,"Ritual",7
"Ukrainian","Spanish",0.301666666666666,"Ritual",7
"Hungarian","Spanish",0.228333333333333,"Ritual",7
"Lithuanian","Spanish",0.281666666666667,"Ritual",7
"Kalmyk","Spanish",0.525,"Ritual",7
"Armenian","Spanish",0.283333333333333,"Ritual",7
"Kurdish (Sorani)","Spanish",0.453333333333333,"Ritual",7
"Abkhazian","Spanish",0.386666666666667,"Ritual",7
"Kabardian","Spanish",0.573333333333333,"Ritual",7
"Turkish","Spanish",0.455,"Ritual",7
"Ossetian","Spanish",0.43,"Ritual",7
"Hebrew","Spanish",0.45,"Ritual",7
"Sindhi","Spanish",0.423333333333334,"Ritual",7
"Eastern Punjabi","Spanish",0.248333333333333,"Ritual",7
"Kazakh","Spanish",0.803333333333333,"Ritual",7
"Sakha","Spanish",0.629999999999999,"Ritual",7
"Korean","Spanish",0.623333333333333,"Ritual",7
"Chinese","Spanish",0.508333333333333,"Ritual",7
"Nuosu","Spanish",0.616666666666666,"Ritual",7
"Japanese","Spanish",0.44,"Ritual",7
"Tibetan","Spanish",0.55,"Ritual",7
"Bengali","Spanish",0.603333333333333,"Ritual",7
"Kashmiri","Spanish",0.616666666666666,"Ritual",7
"Gujarati","Spanish",0.586666666666666,"Ritual",7
"Telugu","Spanish",0.633333333333333,"Ritual",7
"Tamil","Spanish",0.495,"Ritual",7
"Malayalam","Spanish",0.575,"Ritual",7
"Sinhalese","Spanish",0.5,"Ritual",7
"Burmese","Spanish",0.629999999999999,"Ritual",7
"Vietnamese","Spanish",0.486666666666667,"Ritual",7
"Khmer","Spanish",0.445,"Ritual",7
"Malay","Spanish",0.441666666666667,"Ritual",7
"Thai","Spanish",0.606666666666666,"Ritual",7
"Cebuano","Spanish",0.38,"Ritual",7
"Banyumasan","Spanish",0.616666666666666,"Ritual",7
"Minangkabau","Spanish",0.76,"Ritual",7
"Tetum","Spanish",0.733333333333333,"Ritual",7
"Nauruan","Spanish",0.638333333333333,"Ritual",7
"Chamorro","Spanish",0.273333333333333,"Ritual",7
"Samoan","Spanish",0.82,"Ritual",7
"Tongan","Spanish",0.783333333333333,"Ritual",7
"Maori","Spanish",0.644999999999999,"Ritual",7
"Hawaiian","Spanish",0.846666666666666,"Ritual",7
"Tahitian","Spanish",0.831666666666666,"Ritual",7
"Inupiak","Spanish",0.606666666666666,"Ritual",7
"Greenlandic","Spanish",0.46,"Ritual",7
"Cheyenne","Spanish",0.486666666666667,"Ritual",7
"Choctaw","Spanish",0.413333333333333,"Ritual",7
"Muscogee","Spanish",0.641666666666666,"Ritual",7
"Cherokee","Spanish",0.596666666666666,"Ritual",7
"Navajo","Spanish",0.616666666666666,"Ritual",7
"Haitian","Spanish",0.478333333333333,"Ritual",7
"Aymara","Spanish",0.44,"Ritual",7
"Guarani","Spanish",0.433333333333333,"Ritual",7
"Herero","Greek",0.893333333333333,"Ritual",7
"Zulu","Greek",0.726666666666667,"Ritual",7
"Tswana","Greek",0.72,"Ritual",7
"Shona","Greek",0.765,"Ritual",7
"Ndonga","Greek",0.96,"Ritual",7
"Swati","Greek",0.953333333333333,"Ritual",7
"Tsonga","Greek",0.953333333333333,"Ritual",7
"Venda","Greek",0.985,"Ritual",7
"Kongo","Greek",0.953333333333333,"Ritual",7
"Tumbuka","Greek",0.736666666666667,"Ritual",7
"Kikuyu","Greek",0.743333333333334,"Ritual",7
"Luganda","Greek",0.773333333333333,"Ritual",7
"Kinyarwanda","Greek",0.56,"Ritual",7
"Lingala","Greek",0.901666666666666,"Ritual",7
"Kirundi","Greek",0.52,"Ritual",7
"Igbo","Greek",0.763333333333333,"Ritual",7
"Bambara","Greek",0.826666666666667,"Ritual",7
"Tigrinya","Greek",0.6,"Ritual",7
"Afar","Greek",0.63,"Ritual",7
"Amharic","Greek",0.561666666666666,"Ritual",7
"Kanuri","Greek",0.598333333333333,"Ritual",7
"Wolof","Greek",0.606666666666666,"Ritual",7
"Egyptian Arabic","Greek",0.52,"Ritual",7
"Kabyle","Greek",0.55,"Ritual",7
"Albanian","Greek",0.371666666666667,"Ritual",7
"Latin","Greek",0.558333333333333,"Ritual",7
"Neapolitan","Greek",0.401666666666667,"Ritual",7
"Spanish","Greek",0.361666666666667,"Ritual",7
"Greek","Greek",0,"Ritual",7
"English","Greek",0.346666666666667,"Ritual",7
"French","Greek",0.318333333333333,"Ritual",7
"Dutch","Greek",0.4,"Ritual",7
"Icelandic","Greek",0.4,"Ritual",7
"Irish","Greek",0.345,"Ritual",7
"Northern Sami","Greek",0.445,"Ritual",7
"Serbian","Greek",0.363333333333333,"Ritual",7
"Russian","Greek",0.37,"Ritual",7
"Bashkir","Greek",0.521666666666667,"Ritual",7
"Chuvash","Greek",0.378333333333333,"Ritual",7
"Erzya","Greek",0.453333333333333,"Ritual",7
"Estonian","Greek",0.486666666666667,"Ritual",7
"Gagauz","Greek",0.405,"Ritual",7
"Tatar","Greek",0.478333333333333,"Ritual",7
"Latvian","Greek",0.345,"Ritual",7
"Vepsian","Greek",0.413333333333333,"Ritual",7
"Czech","Greek",0.32,"Ritual",7
"Meadow Mari","Greek",0.241666666666667,"Ritual",7
"Bulgarian","Greek",0.375,"Ritual",7
"Belarusian","Greek",0.348333333333333,"Ritual",7
"Ukrainian","Greek",0.33,"Ritual",7
"Hungarian","Greek",0.326666666666667,"Ritual",7
"Lithuanian","Greek",0.351666666666667,"Ritual",7
"Kalmyk","Greek",0.568333333333333,"Ritual",7
"Armenian","Greek",0.436666666666667,"Ritual",7
"Kurdish (Sorani)","Greek",0.355,"Ritual",7
"Abkhazian","Greek",0.505,"Ritual",7
"Kabardian","Greek",0.753333333333334,"Ritual",7
"Turkish","Greek",0.353333333333333,"Ritual",7
"Ossetian","Greek",0.433333333333333,"Ritual",7
"Hebrew","Greek",0.52,"Ritual",7
"Sindhi","Greek",0.505,"Ritual",7
"Eastern Punjabi","Greek",0.343333333333333,"Ritual",7
"Kazakh","Greek",0.746666666666667,"Ritual",7
"Sakha","Greek",0.618333333333333,"Ritual",7
"Korean","Greek",0.58,"Ritual",7
"Chinese","Greek",0.525,"Ritual",7
"Nuosu","Greek",0.601666666666666,"Ritual",7
"Japanese","Greek",0.508333333333333,"Ritual",7
"Tibetan","Greek",0.571666666666666,"Ritual",7
"Bengali","Greek",0.613333333333333,"Ritual",7
"Kashmiri","Greek",0.608333333333333,"Ritual",7
"Gujarati","Greek",0.61,"Ritual",7
"Telugu","Greek",0.555,"Ritual",7
"Tamil","Greek",0.491666666666667,"Ritual",7
"Malayalam","Greek",0.6,"Ritual",7
"Sinhalese","Greek",0.481666666666667,"Ritual",7
"Burmese","Greek",0.573333333333333,"Ritual",7
"Vietnamese","Greek",0.561666666666666,"Ritual",7
"Khmer","Greek",0.521666666666667,"Ritual",7
"Malay","Greek",0.518333333333333,"Ritual",7
"Thai","Greek",0.553333333333333,"Ritual",7
"Cebuano","Greek",0.213333333333333,"Ritual",7
"Banyumasan","Greek",0.686666666666666,"Ritual",7
"Minangkabau","Greek",0.746666666666667,"Ritual",7
"Tetum","Greek",0.558333333333333,"Ritual",7
"Nauruan","Greek",0.61,"Ritual",7
"Chamorro","Greek",0.341666666666667,"Ritual",7
"Samoan","Greek",0.803333333333333,"Ritual",7
"Tongan","Greek",0.731666666666667,"Ritual",7
"Maori","Greek",0.644999999999999,"Ritual",7
"Hawaiian","Greek",0.836666666666666,"Ritual",7
"Tahitian","Greek",0.815,"Ritual",7
"Inupiak","Greek",0.583333333333333,"Ritual",7
"Greenlandic","Greek",0.441666666666667,"Ritual",7
"Cheyenne","Greek",0.56,"Ritual",7
"Choctaw","Greek",0.585,"Ritual",7
"Muscogee","Greek",0.633333333333333,"Ritual",7
"Cherokee","Greek",0.588333333333333,"Ritual",7
"Navajo","Greek",0.565,"Ritual",7
"Haitian","Greek",0.448333333333333,"Ritual",7
"Aymara","Greek",0.433333333333333,"Ritual",7
"Guarani","Greek",0.578333333333333,"Ritual",7
"Herero","English",0.94,"Ritual",7
"Zulu","English",0.736666666666666,"Ritual",7
"Tswana","English",0.495,"Ritual",7
"Shona","English",0.775,"Ritual",7
"Ndonga","English",0.953333333333333,"Ritual",7
"Swati","English",0.938333333333333,"Ritual",7
"Tsonga","English",0.96,"Ritual",7
"Venda","English",0.976666666666667,"Ritual",7
"Kongo","English",0.95,"Ritual",7
"Tumbuka","English",0.731666666666667,"Ritual",7
"Kikuyu","English",0.933333333333333,"Ritual",7
"Luganda","English",0.643333333333333,"Ritual",7
"Kinyarwanda","English",0.661666666666666,"Ritual",7
"Lingala","English",0.896666666666667,"Ritual",7
"Kirundi","English",0.663333333333333,"Ritual",7
"Igbo","English",0.648333333333333,"Ritual",7
"Bambara","English",0.851666666666667,"Ritual",7
"Tigrinya","English",0.556666666666667,"Ritual",7
"Afar","English",0.723333333333333,"Ritual",7
"Amharic","English",0.643333333333333,"Ritual",7
"Kanuri","English",0.633333333333333,"Ritual",7
"Wolof","English",0.476666666666667,"Ritual",7
"Egyptian Arabic","English",0.656666666666666,"Ritual",7
"Kabyle","English",0.598333333333333,"Ritual",7
"Albanian","English",0.433333333333333,"Ritual",7
"Latin","English",0.545,"Ritual",7
"Neapolitan","English",0.288333333333333,"Ritual",7
"Spanish","English",0.391666666666666,"Ritual",7
"Greek","English",0.346666666666667,"Ritual",7
"English","English",0,"Ritual",7
"French","English",0.36,"Ritual",7
"Dutch","English",0.405,"Ritual",7
"Icelandic","English",0.396666666666667,"Ritual",7
"Irish","English",0.385,"Ritual",7
"Northern Sami","English",0.468333333333333,"Ritual",7
"Serbian","English",0.408333333333333,"Ritual",7
"Russian","English",0.218333333333333,"Ritual",7
"Bashkir","English",0.571666666666667,"Ritual",7
"Chuvash","English",0.22,"Ritual",7
"Erzya","English",0.401666666666667,"Ritual",7
"Estonian","English",0.556666666666666,"Ritual",7
"Gagauz","English",0.31,"Ritual",7
"Tatar","English",0.465,"Ritual",7
"Latvian","English",0.386666666666667,"Ritual",7
"Vepsian","English",0.295,"Ritual",7
"Czech","English",0.36,"Ritual",7
"Meadow Mari","English",0.373333333333333,"Ritual",7
"Bulgarian","English",0.265,"Ritual",7
"Belarusian","English",0.361666666666667,"Ritual",7
"Ukrainian","English",0.336666666666667,"Ritual",7
"Hungarian","English",0.408333333333333,"Ritual",7
"Lithuanian","English",0.368333333333333,"Ritual",7
"Kalmyk","English",0.526666666666666,"Ritual",7
"Armenian","English",0.39,"Ritual",7
"Kurdish (Sorani)","English",0.591666666666666,"Ritual",7
"Abkhazian","English",0.585,"Ritual",7
"Kabardian","English",0.743333333333333,"Ritual",7
"Turkish","English",0.578333333333333,"Ritual",7
"Ossetian","English",0.43,"Ritual",7
"Hebrew","English",0.656666666666666,"Ritual",7
"Sindhi","English",0.595,"Ritual",7
"Eastern Punjabi","English",0.433333333333333,"Ritual",7
"Kazakh","English",0.619999999999999,"Ritual",7
"Sakha","English",0.631666666666666,"Ritual",7
"Korean","English",0.405,"Ritual",7
"Chinese","English",0.551666666666666,"Ritual",7
"Nuosu","English",0.6,"Ritual",7
"Japanese","English",0.476666666666667,"Ritual",7
"Tibetan","English",0.593333333333333,"Ritual",7
"Bengali","English",0.596666666666666,"Ritual",7
"Kashmiri","English",0.634999999999999,"Ritual",7
"Gujarati","English",0.601666666666666,"Ritual",7
"Telugu","English",0.44,"Ritual",7
"Tamil","English",0.516666666666666,"Ritual",7
"Malayalam","English",0.621666666666667,"Ritual",7
"Sinhalese","English",0.483333333333334,"Ritual",7
"Burmese","English",0.43,"Ritual",7
"Vietnamese","English",0.656666666666666,"Ritual",7
"Khmer","English",0.598333333333333,"Ritual",7
"Malay","English",0.615,"Ritual",7
"Thai","English",0.323333333333333,"Ritual",7
"Cebuano","English",0.41,"Ritual",7
"Banyumasan","English",0.823333333333333,"Ritual",7
"Minangkabau","English",0.765,"Ritual",7
"Tetum","English",0.716666666666667,"Ritual",7
"Nauruan","English",0.635,"Ritual",7
"Chamorro","English",0.301666666666666,"Ritual",7
"Samoan","English",0.81,"Ritual",7
"Tongan","English",0.643333333333333,"Ritual",7
"Maori","English",0.656666666666666,"Ritual",7
"Hawaiian","English",0.83,"Ritual",7
"Tahitian","English",0.831666666666666,"Ritual",7
"Inupiak","English",0.468333333333333,"Ritual",7
"Greenlandic","English",0.41,"Ritual",7
"Cheyenne","English",0.634999999999999,"Ritual",7
"Choctaw","English",0.541666666666666,"Ritual",7
"Muscogee","English",0.66,"Ritual",7
"Cherokee","English",0.59,"Ritual",7
"Navajo","English",0.49,"Ritual",7
"Haitian","English",0.328333333333333,"Ritual",7
"Aymara","English",0.33,"Ritual",7
"Guarani","English",0.559999999999999,"Ritual",7
"Herero","French",0.876666666666666,"Ritual",7
"Zulu","French",0.708333333333333,"Ritual",7
"Tswana","French",0.738333333333333,"Ritual",7
"Shona","French",0.75,"Ritual",7
"Ndonga","French",0.94,"Ritual",7
"Swati","French",0.92,"Ritual",7
"Tsonga","French",0.941666666666666,"Ritual",7
"Venda","French",0.958333333333333,"Ritual",7
"Kongo","French",0.94,"Ritual",7
"Tumbuka","French",0.71,"Ritual",7
"Kikuyu","French",0.911666666666666,"Ritual",7
"Luganda","French",0.791666666666667,"Ritual",7
"Kinyarwanda","French",0.486666666666667,"Ritual",7
"Lingala","French",0.888333333333333,"Ritual",7
"Kirundi","French",0.458333333333333,"Ritual",7
"Igbo","French",0.806666666666666,"Ritual",7
"Bambara","French",0.81,"Ritual",7
"Tigrinya","French",0.528333333333333,"Ritual",7
"Afar","French",0.56,"Ritual",7
"Amharic","French",0.458333333333333,"Ritual",7
"Kanuri","French",0.61,"Ritual",7
"Wolof","French",0.624999999999999,"Ritual",7
"Egyptian Arabic","French",0.458333333333333,"Ritual",7
"Kabyle","French",0.523333333333333,"Ritual",7
"Albanian","French",0.28,"Ritual",7
"Latin","French",0.511666666666667,"Ritual",7
"Neapolitan","French",0.463333333333333,"Ritual",7
"Spanish","French",0.245,"Ritual",7
"Greek","French",0.318333333333333,"Ritual",7
"English","French",0.36,"Ritual",7
"French","French",0,"Ritual",7
"Dutch","French",0.428333333333334,"Ritual",7
"Icelandic","French",0.351666666666667,"Ritual",7
"Irish","French",0.226666666666667,"Ritual",7
"Northern Sami","French",0.435,"Ritual",7
"Serbian","French",0.243333333333333,"Ritual",7
"Russian","French",0.405,"Ritual",7
"Bashkir","French",0.428333333333333,"Ritual",7
"Chuvash","French",0.408333333333333,"Ritual",7
"Erzya","French",0.425,"Ritual",7
"Estonian","French",0.408333333333333,"Ritual",7
"Gagauz","French",0.385,"Ritual",7
"Tatar","French",0.365,"Ritual",7
"Latvian","French",0.238333333333333,"Ritual",7
"Vepsian","French",0.368333333333333,"Ritual",7
"Czech","French",0.3,"Ritual",7
"Meadow Mari","French",0.385,"Ritual",7
"Bulgarian","French",0.276666666666667,"Ritual",7
"Belarusian","French",0.31,"Ritual",7
"Ukrainian","French",0.29,"Ritual",7
"Hungarian","French",0.246666666666667,"Ritual",7
"Lithuanian","French",0.301666666666667,"Ritual",7
"Kalmyk","French",0.555,"Ritual",7
"Armenian","French",0.415,"Ritual",7
"Kurdish (Sorani)","French",0.435,"Ritual",7
"Abkhazian","French",0.426666666666667,"Ritual",7
"Kabardian","French",0.696666666666667,"Ritual",7
"Turkish","French",0.435,"Ritual",7
"Ossetian","French",0.395,"Ritual",7
"Hebrew","French",0.458333333333333,"Ritual",7
"Sindhi","French",0.44,"Ritual",7
"Eastern Punjabi","French",0.275,"Ritual",7
"Kazakh","French",0.778333333333333,"Ritual",7
"Sakha","French",0.626666666666666,"Ritual",7
"Korean","French",0.598333333333333,"Ritual",7
"Chinese","French",0.485,"Ritual",7
"Nuosu","French",0.595,"Ritual",7
"Japanese","French",0.376666666666667,"Ritual",7
"Tibetan","French",0.535,"Ritual",7
"Bengali","French",0.583333333333333,"Ritual",7
"Kashmiri","French",0.601666666666666,"Ritual",7
"Gujarati","French",0.616666666666666,"Ritual",7
"Telugu","French",0.598333333333333,"Ritual",7
"Tamil","French",0.485,"Ritual",7
"Malayalam","French",0.548333333333333,"Ritual",7
"Sinhalese","French",0.488333333333333,"Ritual",7
"Burmese","French",0.596666666666666,"Ritual",7
"Vietnamese","French",0.473333333333333,"Ritual",7
"Khmer","French",0.45,"Ritual",7
"Malay","French",0.446666666666667,"Ritual",7
"Thai","French",0.558333333333333,"Ritual",7
"Cebuano","French",0.38,"Ritual",7
"Banyumasan","French",0.624999999999999,"Ritual",7
"Minangkabau","French",0.758333333333334,"Ritual",7
"Tetum","French",0.703333333333333,"Ritual",7
"Nauruan","French",0.633333333333333,"Ritual",7
"Chamorro","French",0.201666666666667,"Ritual",7
"Samoan","French",0.791666666666667,"Ritual",7
"Tongan","French",0.776666666666667,"Ritual",7
"Maori","French",0.643333333333332,"Ritual",7
"Hawaiian","French",0.828333333333333,"Ritual",7
"Tahitian","French",0.816666666666666,"Ritual",7
