l1,l2,IDS_SEMANTICFIELD_l1,local_alignment,comparison_count
la,ml,Sense perception,0.18376760884158075,37
myv,cs,Quantity,0.1837742485719485,43
ga,kk,Possession,0.1837813210513518,38
mdf,is,Agriculture and vegetation,0.18378383499998655,9
mn,he,Sense perception,0.1837850390206137,56
vep,ba,The physical world,0.18379232987373742,31
da,ce,Spatial relations,0.1837949573000226,74
tt,te,Possession,0.18379530960827178,18
udm,fr,Clothing and grooming,0.18380083483857348,9
hu,ga,Social and political relations,0.18380577907549825,31
uk,lez,Social and political relations,0.1838154794296251,16
hi,br,Animals,0.18381591568324093,46
mrj,es,Sense perception,0.18382549804567416,39
br,ca,Animals,0.18382840315931584,39
kn,ta,Clothing and grooming,0.18382894895131535,15
hr,lez,Social and political relations,0.18383025384386992,18
et,sah,Sense perception,0.18383075225894147,49
sk,en,Motion,0.18383439888920083,56
uz,mn,Spatial relations,0.18383458897667596,69
ru,uz,Spatial relations,0.1838404255137098,52
sk,ml,Basic actions and technology,0.183842557679993,86
uz,sah,Animals,0.1838428721312289,30
is,da,Clothing and grooming,0.18384960263344738,30
fi,kv,Food and drink,0.18386178570450804,14
hu,ab,Cognition,0.18386286665449364,7
az,ja,Possession,0.1838661853141001,18
ko,ml,Miscellaneous function words,0.1838667609687779,8
lv,cy,The body,0.1838687304827409,83
mhr,lv,Sense perception,0.18388469305784477,5
no,uz,Emotions and values,0.1838889277105143,26
vep,ce,Quantity,0.18389069184108922,15
el,uz,Agriculture and vegetation,0.18389976673014996,18
os,ru,Spatial relations,0.18390179529566736,39
ga,ca,Miscellaneous function words,0.18390580989614472,12
et,ku,Kinship,0.183910440534798,26
fi,ku,Modern world,0.18391127427668588,20
bn,os,Social and political relations,0.18391989884426277,13
ga,ca,Agriculture and vegetation,0.1839229954550721,28
hi,cy,Spatial relations,0.18392759458614294,103
os,no,Social and political relations,0.18393301586403235,16
uz,eu,The physical world,0.18393353621314526,49
la,he,Miscellaneous function words,0.18393364416490546,14
kk,lbe,Sense perception,0.18393680093967466,9
fi,ab,Quantity,0.1839452138433131,14
myv,pt,Agriculture and vegetation,0.18395183085479255,19
sq,az,Animals,0.18395575863279615,40
nl,mn,Possession,0.18396081324036645,27
tt,ja,Food and drink,0.1839612010208443,36
hr,zh,The body,0.18396318286154098,92
fr,zh,Motion,0.18396348783106414,70
vep,hy,Food and drink,0.18396874490917978,15
is,eu,The body,0.18397589156699443,95
os,sv,Emotions and values,0.1839801717301313,22
bn,ba,Possession,0.18398201555114496,10
et,lez,Miscellaneous function words,0.18398690190468317,18
la,av,Speech and language,0.18398779470204435,18
be,ga,Animals,0.18398927277541094,42
bg,is,Food and drink,0.18399431210479872,34
sq,ro,The house,0.18400460345777148,26
el,cv,Clothing and grooming,0.1840085142158719,5
ru,kn,The house,0.18401073450260638,18
mhr,nl,Sense perception,0.184012717130408,6
ga,ta,Time,0.18402215644191566,31
br,av,Motion,0.18403131109428225,16
vep,uz,Possession,0.18403205162216207,5
myv,bg,Food and drink,0.18403585691938035,22
ku,ta,Cognition,0.18404623578763749,14
kk,ta,Clothing and grooming,0.18406219841925894,19
fi,sq,The body,0.1840682583942846,108
sq,kn,Speech and language,0.1840712192624498,18
ps,ce,Motion,0.1840716004831325,16
ga,cy,Possession,0.18407621369582058,27
sq,pl,Basic actions and technology,0.18408203587973046,110
udm,ro,Basic actions and technology,0.18408275840190058,45
et,kn,Clothing and grooming,0.18408919995319328,16
ku,kk,Spatial relations,0.18409133824625737,66
fa,xal,Animals,0.18409746680532443,16
cs,la,Emotions and values,0.18409761826991677,53
fa,av,Modern world,0.1841043435167379,16
et,kk,Modern world,0.1841087605941711,32
az,tt,Sense perception,0.18411329522327677,52
bg,ja,Food and drink,0.18411496378065748,30
fr,ce,The physical world,0.18411564391261884,70
cs,lez,Possession,0.1841156702473218,16
kv,mn,Speech and language,0.18412995968956566,15
myv,bg,Quantity,0.18413223830163974,45
ru,zh,Modern world,0.18413305607853217,27
fr,lez,Food and drink,0.18413563277932507,21
udm,fr,Food and drink,0.18414042304540118,15
no,eu,The house,0.1841410157252155,24
la,ko,Social and political relations,0.18414565750068196,32
es,xal,Quantity,0.1841560067029531,24
os,uk,Agriculture and vegetation,0.18416590742804345,10
az,ka,Motion,0.18416606728914212,37
ga,la,Modern world,0.18417422114933568,32
cy,eu,Clothing and grooming,0.1841810004049032,32
pl,is,Possession,0.18418487547944992,31
lt,zh,Basic actions and technology,0.1842013794935571,144
lt,br,Emotions and values,0.18420412675957273,47
mhr,ta,Kinship,0.1842047760115348,7
ps,ta,Time,0.18420577710336697,35
be,zh,Agriculture and vegetation,0.18420595692180122,21
vep,hr,Miscellaneous function words,0.1842091277319022,22
mrj,en,Sense perception,0.18421089585110917,35
tt,ja,Miscellaneous function words,0.18421691556148795,9
ku,az,Time,0.1842263697939537,43
kn,te,Modern world,0.18422725960345473,19
udm,be,Miscellaneous function words,0.18422804938193418,15
ku,ka,Possession,0.18423071931840337,20
et,hr,Motion,0.18423321486015268,49
cy,ro,The physical world,0.1842379063491551,91
nl,ba,Clothing and grooming,0.1842451304852038,26
mhr,ce,Cognition,0.1842484466776672,8
mrj,hr,Spatial relations,0.18425387957898925,64
en,ce,Miscellaneous function words,0.18425733234481753,12
kn,ka,Emotions and values,0.1842614107651659,40
en,ba,Clothing and grooming,0.18426235129895827,20
bn,ka,The house,0.18426399240831126,21
bg,hr,The house,0.184269909851247,28
fi,zh,Sense perception,0.18427054726692632,58
el,lez,Social and political relations,0.18428365585933204,17
fa,ja,Motion,0.18428995561491798,37
da,ja,Spatial relations,0.18429053374420876,59
da,ce,Emotions and values,0.18429066166225785,40
lv,fa,Basic actions and technology,0.18429365469359582,53
it,mn,Agriculture and vegetation,0.18431110391683073,22
ku,sv,Cognition,0.18431855011278703,17
pl,br,Agriculture and vegetation,0.18433647811871964,16
bn,ps,Speech and language,0.18435057035174876,16
sk,lez,Motion,0.18435065817024532,32
mrj,ab,Cognition,0.18435281145797247,2
de,cv,Possession,0.18435464696788015,9
pl,tt,The body,0.1843624644161902,96
fi,te,Possession,0.18437118433993066,18
os,no,Basic actions and technology,0.1843822830896507,33
sk,te,Motion,0.18438389074744102,32
bn,ml,Food and drink,0.18438837285543594,21
mn,he,Emotions and values,0.18439089257615238,55
sk,ja,Spatial relations,0.18439638492749472,63
br,es,Agriculture and vegetation,0.18439717666383915,16
sah,te,Animals,0.18439731832777465,31
lv,ro,Possession,0.18439733875396302,14
ku,be,Possession,0.18439904869631482,20
be,cy,Cognition,0.18439936434625206,26
nl,ga,The physical world,0.18440042254870742,99
ba,ar,Emotions and values,0.1844025460136205,49
bg,ga,Possession,0.18440290757211117,27
de,cy,Basic actions and technology,0.18440648093385217,88
pt,tt,Spatial relations,0.18440689765059548,95
pl,la,Spatial relations,0.18441797904677731,84
udm,pt,Speech and language,0.18442802819101228,18
mhr,sk,Sense perception,0.1844320948687833,5
be,tt,Motion,0.18443590135591484,43
sv,av,Sense perception,0.18444892082457087,17
it,tt,The physical world,0.18446319606882064,83
myv,ta,Agriculture and vegetation,0.1844672810791783,12
udm,be,Agriculture and vegetation,0.18446919723349883,12
et,ps,Spatial relations,0.18448193286488557,80
es,sah,The physical world,0.1844824140502369,73
lv,zh,Agriculture and vegetation,0.18448505148438324,19
ku,bg,The physical world,0.1844859758670351,62
et,az,Modern world,0.18448744420417862,33
az,ce,Spatial relations,0.18449171892281105,70
nl,ka,Possession,0.18449198740180964,26
is,ro,Possession,0.18449212517172672,42
en,ba,Spatial relations,0.18449469704710098,86
vep,el,Time,0.18449580361106285,29
et,os,Spatial relations,0.18449836480152526,42
bn,eu,Clothing and grooming,0.1844984815366248,20
et,te,Social and political relations,0.1845004249776738,23
udm,ba,Speech and language,0.1845010138504376,16
sv,ba,Basic actions and technology,0.1845073507173301,100
lv,ga,Spatial relations,0.18451318473351547,84
uk,sah,Emotions and values,0.18451349979085027,41
pt,te,Modern world,0.18453127734428357,24
mhr,ro,Basic actions and technology,0.18454155249715204,8
el,is,Social and political relations,0.18454398913890618,28
sah,ta,Animals,0.1845527413298415,37
hr,kn,Motion,0.18455677226061823,41
ps,pt,Spatial relations,0.1845611618026526,73
ps,no,The body,0.1845638108622225,86
mrj,la,Cognition,0.18457076452252025,18
myv,ku,Possession,0.1845748414926448,10
sq,ka,The body,0.184585759660939,101
ja,kn,Cognition,0.18460041268179264,14
is,eu,Possession,0.18460567186185112,33
ps,br,Speech and language,0.18461029163312373,19
hi,is,Modern world,0.18461863431036413,41
udm,es,Miscellaneous function words,0.18462049241029016,14
sq,lez,Social and political relations,0.18463463349258902,18
os,hy,Miscellaneous function words,0.18463847591129817,8
pl,ba,Motion,0.18464375023080332,50
uz,ml,Basic actions and technology,0.18465049659680635,36
udm,kv,Modern world,0.1846516427098594,8
ro,az,Clothing and grooming,0.18465512185567126,30
lt,ce,Social and political relations,0.18465928018739847,27
no,cy,Sense perception,0.18466049025690173,56
bg,ce,Social and political relations,0.18466392520762584,22
lv,ta,Clothing and grooming,0.18466467856226748,17
os,hr,Cognition,0.18466900426919458,16
ku,ba,Emotions and values,0.1846718673297751,43
ga,zh,Cognition,0.18467946544908798,27
hr,cy,Emotions and values,0.1846874363584158,63
udm,no,Sense perception,0.18468792786252786,34
fi,ba,Modern world,0.18469038602794904,30
nl,ga,Animals,0.18469628816746278,43
no,ta,Agriculture and vegetation,0.18470168627268913,16
uk,uz,Modern world,0.1847058488658939,24
tt,ka,Social and political relations,0.18471830428271013,31
vep,bg,Spatial relations,0.18471867931652003,55
da,ta,Modern world,0.18473409413334604,20
uz,tt,Clothing and grooming,0.18477676181466215,14
ca,cv,Modern world,0.1847980143784065,15
br,ar,Social and political relations,0.184802287731184,25
sv,ko,The house,0.18480444128489498,16
kk,ar,Possession,0.18480627397128085,33
myv,he,Food and drink,0.18480657716344207,24
uz,ka,Speech and language,0.18481646988567407,10
mrj,udm,Possession,0.18481731905443574,9
kk,he,The house,0.18481906317934374,24
mrj,tr,Social and political relations,0.18484295225637923,23
bn,ar,Agriculture and vegetation,0.18484753763495868,12
fi,lez,Cognition,0.18485064402637216,22
tt,ja,Animals,0.18487716782154703,44
ps,he,Kinship,0.1848799706713842,32
lt,kn,The house,0.1848805840727775,18
ps,is,Speech and language,0.1848809223735249,23
is,it,Modern world,0.18488104184960602,36
hy,ro,Motion,0.1848819630704673,67
eu,he,The house,0.18488265248278374,20
fi,ja,Clothing and grooming,0.18488335929993746,29
ba,he,Spatial relations,0.18491597248394004,92
sv,zh,Cognition,0.18491633106409874,30
it,ab,Possession,0.1849221067748818,4
uk,he,Emotions and values,0.1849256152027212,66
uz,te,Motion,0.1849347720364353,3
kk,te,Motion,0.18494075395854964,29
kv,te,Sense perception,0.18495226573404366,9
hy,ta,Sense perception,0.18496403290324376,37
kv,es,Kinship,0.1849803391564115,13
kk,te,Possession,0.18498935001367314,20
ps,hy,Sense perception,0.18499008655856222,47
en,ko,The house,0.18499160957926375,15
kv,ml,Kinship,0.1849980975675954,11
fa,bg,The house,0.18499953288660703,23
kv,it,Food and drink,0.18500410624418337,14
lv,ba,The body,0.18500999450710637,80
vep,sk,Speech and language,0.1850109005651931,18
myv,nl,Motion,0.18501420170936916,9
myv,ro,Emotions and values,0.18501494159465803,26
ps,az,The house,0.18502074455790032,14
bn,uz,Cognition,0.18502184242591094,12
vep,fr,Emotions and values,0.18502479083353598,17
lv,br,Clothing and grooming,0.18502496515335518,19
sq,uz,Animals,0.18503380983485118,27
vep,lt,Cognition,0.1850366200963872,14
vep,lt,Emotions and values,0.18503864786463817,16
uz,lez,Cognition,0.18504363287064982,12
cs,cy,Agriculture and vegetation,0.18504766560568384,29
fi,ps,Possession,0.1850510957540492,22
cs,br,Animals,0.1850541766212201,40
ps,ar,Emotions and values,0.18505628361564558,51
kv,da,Kinship,0.18506708941303085,11
fi,mhr,The physical world,0.1850675211851427,17
kn,ka,Social and political relations,0.1850687564794233,27
sv,he,Motion,0.18506981402095887,71
hi,ja,Spatial relations,0.18507617106305238,77
el,uz,Miscellaneous function words,0.18507788097716898,7
ca,te,Motion,0.18508414919882113,35
mrj,ba,Cognition,0.18509574690976008,18
el,ja,Motion,0.1851002116942627,41
de,xal,Miscellaneous function words,0.1851055629802918,9
ja,ar,Animals,0.1851085294103207,42
is,de,Modern world,0.1851189320474066,4
hy,lbe,Time,0.18511920792994502,18
mdf,pt,Motion,0.18512789186487658,12
kv,ps,Quantity,0.1851293529995954,17
ku,en,Emotions and values,0.1851377479007733,45
mrj,hi,Emotions and values,0.18514477901466014,26
sq,ko,Motion,0.18515058540055326,36
cs,zh,Modern world,0.18515242018285025,30
da,uz,Speech and language,0.18515391410816168,10
mrj,ba,Quantity,0.18516222072120297,38
et,lez,Clothing and grooming,0.18516703662979564,10
ro,kn,Motion,0.18516714344720372,42
it,kn,The house,0.1851672381846698,18
sah,eu,Emotions and values,0.18516771936827775,38
fr,xal,Quantity,0.18516864989795878,25
kv,ka,Kinship,0.18516876555832773,13
hu,sq,The house,0.18516993879540036,23
br,mn,The body,0.18517223359238968,83
is,es,Motion,0.18517403635423602,78
be,ml,Social and political relations,0.18517674777944007,27
vep,sv,Spatial relations,0.18517694326657888,53
tt,ta,Miscellaneous function words,0.18517885249305666,12
kk,lez,Motion,0.18518067909764793,28
sq,ar,Agriculture and vegetation,0.18518142276903943,18
hy,lbe,Kinship,0.18519213226921918,11
mhr,he,Animals,0.1851943366185733,3
ko,eu,Modern world,0.1852005651308846,25
kv,fa,The physical world,0.18520266343305716,44
bn,en,Spatial relations,0.18521174148911998,63
lt,sah,Emotions and values,0.18521698523543462,52
et,mrj,Spatial relations,0.1852186778965805,56
uz,tt,Spatial relations,0.18522264026309093,53
fi,ja,Motion,0.18522526974832879,65
ml,he,Possession,0.1852281054278114,22
br,te,Social and political relations,0.18522854380005,19
hr,fr,The house,0.18524527021767728,28
ko,ja,Clothing and grooming,0.18524878664855376,19
sv,lez,Social and political relations,0.18525403613442198,17
de,zh,Social and political relations,0.18526221499068368,8
ab,lez,Motion,0.18526385971433926,4
hr,az,Clothing and grooming,0.1852726580685514,26
myv,sq,Agriculture and vegetation,0.18528296676070835,16
lv,ja,Clothing and grooming,0.185284372682812,21
uz,ba,Basic actions and technology,0.18528854424362431,35
os,eu,The physical world,0.18529348397733256,45
tr,ce,Emotions and values,0.18529395840788368,50
de,tr,Clothing and grooming,0.18529810475590042,5
be,ba,Social and political relations,0.18530120472483352,31
no,cv,Agriculture and vegetation,0.1853179961408771,8
ml,eu,Food and drink,0.18532044238793577,31
hi,tt,Clothing and grooming,0.18533666414699765,31
ja,ml,Sense perception,0.18534232133761258,32
myv,hu,Time,0.18535179785983633,54
kv,be,Food and drink,0.18535331200685184,14
myv,kn,Animals,0.18536061212248883,18
nl,ar,Social and political relations,0.1853641017796398,34
cs,ta,Basic actions and technology,0.18536679969326347,87
et,kn,Agriculture and vegetation,0.1853701204203863,14
no,ko,Motion,0.18538382597239056,37
myv,lv,Food and drink,0.1853884666695637,20
vep,az,Spatial relations,0.1853921895158766,50
ps,pl,The physical world,0.18540509546465722,62
udm,hi,Animals,0.18541167497098957,46
bn,ba,Animals,0.18541179495836085,32
uz,kk,Spatial relations,0.18542089887381843,61
ro,ba,The physical world,0.18543679510419986,72
lv,zh,Basic actions and technology,0.18545338942184877,77
da,ga,The physical world,0.1854608562734354,92
cs,uz,Clothing and grooming,0.18546581545397145,17
be,eu,Motion,0.18547626769287975,50
os,hr,Social and political relations,0.1854823478786611,17
mhr,ba,Possession,0.18549316084385686,1
da,uz,The house,0.1854981850093475,14
cs,ba,Social and political relations,0.1855083438479122,30
sk,tt,Motion,0.1855112921846325,46
hi,cy,Clothing and grooming,0.18551444578781498,32
ps,ko,Miscellaneous function words,0.18552284756270435,10
hy,zh,Cognition,0.18552639415229186,31
ar,he,The body,0.18552991026488488,91
av,lez,Basic actions and technology,0.18554243571258575,24
de,ab,Sense perception,0.18554885027522988,1
mhr,el,Spatial relations,0.1855496776989271,10
ku,sk,Modern world,0.18555297421570763,25
kv,cs,Kinship,0.18555594428942485,14
mhr,ru,Sense perception,0.18556582847909744,5
hy,lez,Motion,0.18557139342344425,31
sv,te,Clothing and grooming,0.18557895452842507,23
vep,cy,The physical world,0.1855839044259933,39
eu,he,Food and drink,0.18558519293248119,43
cs,tt,Social and political relations,0.18559787412393727,31
en,tt,Agriculture and vegetation,0.18560826771653025,24
lv,uz,Emotions and values,0.1856092626163222,28
ca,az,The house,0.18561354862905938,23
ca,tt,Modern world,0.1856143709180339,27
sah,ml,Animals,0.18563187658814995,37
br,lez,Kinship,0.18564343120932741,20
la,es,Agriculture and vegetation,0.18564716154195485,25
mrj,sv,Quantity,0.1856476451737577,43
et,la,Social and political relations,0.185650560897282,33
ga,ko,Miscellaneous function words,0.18565300986064295,12
fa,ku,The body,0.18565710208897016,79
vep,ga,Social and political relations,0.18565904736824423,19
kk,zh,Emotions and values,0.1856632246255811,58
no,tt,The body,0.18566431342184384,100
fa,uz,The house,0.18567173203807763,14
la,ka,The physical world,0.18567816821898467,84
ca,kn,Motion,0.18569979714302737,41
ja,zh,Social and political relations,0.18570810565431112,26
hy,ga,Animals,0.1857084057808807,36
es,te,The house,0.18571593012074533,21
mhr,tr,Animals,0.18571646114975254,4
kk,ko,Motion,0.18572090034680958,33
sv,mn,Spatial relations,0.18572124350380181,130
kv,mn,Quantity,0.18572183719912602,17
it,he,Basic actions and technology,0.18572269863692475,140
mrj,bn,Miscellaneous function words,0.18572689146340318,10
mrj,hi,Spatial relations,0.18572929528716486,52
is,ta,Food and drink,0.1857320462764526,24
ja,he,Animals,0.18573313058539975,45
ga,es,Food and drink,0.1857353895065194,30
ta,av,Kinship,0.18574460835491627,24
cs,cy,Basic actions and technology,0.18574700321460377,136
mn,ja,Animals,0.1857544917084308,48
kv,fr,Sense perception,0.18575492569208524,14
vep,ca,Agriculture and vegetation,0.18576172796085566,10
ca,cv,Speech and language,0.18577555478097485,12
ar,zh,Animals,0.18577782190745393,42
mrj,he,Animals,0.18578854528580008,33
hr,ja,Emotions and values,0.18579200095694454,38
ga,ko,Cognition,0.1857921990892962,25
vep,kv,Speech and language,0.1857933122382514,11
bg,ml,Possession,0.185803936900461,23
ca,mn,Motion,0.18580439641043256,68
ps,sq,Speech and language,0.18581074446126278,22
cs,mn,Clothing and grooming,0.18581137031481754,26
et,os,Sense perception,0.18581193830261525,25
ba,te,Spatial relations,0.18581791173540407,61
nl,br,The house,0.18581957062118093,19
vep,ml,Social and political relations,0.18582144316314483,15
sk,kn,Cognition,0.1858217900842809,16
bg,ru,The house,0.1858256770983857,23
vep,cs,Speech and language,0.18582679439716293,17
mn,ar,Cognition,0.18582972789878915,37
is,ga,Cognition,0.18583059865543192,28
de,zh,Basic actions and technology,0.18583080568039248,81
ta,eu,Clothing and grooming,0.1858390253782581,21
hu,ga,Motion,0.18585489450728446,56
fi,ml,Possession,0.18585900328633723,23
uz,ce,Animals,0.18586026469336958,17
lv,cy,Sense perception,0.18586035136249113,46
is,ar,Emotions and values,0.18586393372251148,59
bn,is,Speech and language,0.18586534076142616,14
hi,fr,The house,0.18586579311749493,31
lt,ce,Possession,0.18586781404809286,31
bn,mn,The physical world,0.18588559297575374,68
ro,zh,Clothing and grooming,0.18589419981155209,30
vep,bn,The physical world,0.18590127992521846,34
udm,hu,Sense perception,0.18590446516401257,36
os,bg,Speech and language,0.18591021717202205,11
kk,lez,Emotions and values,0.18591103539173698,35
el,ta,Clothing and grooming,0.18591805912442405,20
be,cy,Clothing and grooming,0.1859189730061666,22
os,pl,Cognition,0.18592438706605754,13
eu,av,Sense perception,0.18593233479748977,13
da,ro,The house,0.18593265741463919,24
hu,ba,Modern world,0.18593300516361355,30
ba,ko,Cognition,0.1859337674942986,20
ca,lez,Sense perception,0.1859358183303072,27
ps,da,The physical world,0.18594850310155808,58
da,tt,Food and drink,0.18594858237818626,42
fr,az,Motion,0.1859496916738385,52
cy,az,Sense perception,0.1859518523241115,52
be,ar,Basic actions and technology,0.1859683247509887,109
ku,ba,Spatial relations,0.1859801012016207,60
no,ja,Modern world,0.18598367261854692,26
ps,es,The physical world,0.1859866975468239,63
kv,fr,Cognition,0.18599724042934332,11
mrj,it,Spatial relations,0.18599892734522952,57
ro,sah,Modern world,0.1859989672900679,36
ga,pt,The physical world,0.18600074372932748,99
da,ka,Clothing and grooming,0.18600496707600556,21
ps,hy,Possession,0.18601028391383218,20
bn,av,Animals,0.18601490510935054,14
lv,lez,Modern world,0.18601874247533787,23
ca,ja,Modern world,0.1860243936816314,29
uk,zh,Modern world,0.18602453509742745,29
br,ka,The physical world,0.1860456571507227,65
el,cy,Agriculture and vegetation,0.1860481351789808,27
tt,sah,Kinship,0.18605026207892322,25
es,ce,Possession,0.18605070499884335,28
is,sv,The body,0.18605576278170421,100
vep,hi,The body,0.18606537751446767,46
mn,xal,Animals,0.1860752083674337,19
mhr,en,Modern world,0.18608208485995806,3
ar,he,Modern world,0.1860822499279975,33
kv,la,Social and political relations,0.18608303680208815,11
hy,ta,Agriculture and vegetation,0.186092182580915,17
ku,hy,Animals,0.18610114321133184,35
sq,uz,Social and political relations,0.1861081848299469,20
vep,tr,Emotions and values,0.1861174739895626,17
et,eu,Agriculture and vegetation,0.18611981415072143,23
az,zh,Spatial relations,0.18612310570739535,81
lv,ja,Spatial relations,0.18612455866318509,54
hr,cy,Sense perception,0.18613344825208417,61
hr,zh,Modern world,0.18613794785276083,31
ku,cv,The body,0.18613978133070813,21
br,az,Motion,0.18614789782807403,41
vep,nl,Basic actions and technology,0.18615385585216157,42
sk,he,Agriculture and vegetation,0.18615385927257985,24
ru,zh,Basic actions and technology,0.1861610843851304,123
cy,fr,Motion,0.18616348620107556,71
hy,ga,Food and drink,0.1861689832165682,32
is,ka,Motion,0.1861708977534955,40
ca,he,Basic actions and technology,0.18617100118351673,135
pl,mn,Possession,0.18618214502889419,26
kk,ab,Quantity,0.18618271019287963,14
tt,mn,Sense perception,0.18618538054837308,58
kv,lv,The house,0.18618872335478567,3
br,ka,Clothing and grooming,0.1861909636864515,18
bn,ro,Motion,0.18619223341500485,31
ja,ar,The physical world,0.1862122061528641,78
be,is,The body,0.18621247362913312,84
bn,sv,Speech and language,0.1862256523260535,12
ku,ta,Animals,0.18622574930623584,31
myv,ga,Possession,0.18622621190592564,15
br,ko,Possession,0.18622945477155173,17
hi,ar,Motion,0.18623160303763803,69
et,sv,Motion,0.1862334915469473,59
bn,pt,Agriculture and vegetation,0.1862351434624344,14
cy,ta,Food and drink,0.18623705876976762,27
tt,ml,Speech and language,0.18624600007519188,18
es,ba,Motion,0.1862611633409656,65
kv,az,Kinship,0.18626828772025833,13
ps,ca,Agriculture and vegetation,0.18627625844285983,14
et,zh,Emotions and values,0.186277733110214,54
udm,hy,Sense perception,0.18628249824551008,35
eu,he,Emotions and values,0.18628784761721703,54
mrj,cy,Quantity,0.18629281810886608,33
be,kn,Motion,0.1863024840530482,35
is,de,Social and political relations,0.1863053763931406,7
la,tr,Cognition,0.18631881117246293,38
sv,la,The physical world,0.1863243423671806,88
fi,tt,Spatial relations,0.18632904484440116,103
la,tt,Speech and language,0.18632911290882478,22
sq,ga,Modern world,0.1863309606065479,32
sk,ta,Clothing and grooming,0.18633133677910435,22
cv,he,Miscellaneous function words,0.18633528820423598,7
az,eu,Motion,0.1863430937891311,45
sk,he,Basic actions and technology,0.18634579632079032,133
lv,ko,Animals,0.18635295924099932,41
ku,pl,The body,0.1863557572681866,74
ro,kn,Clothing and grooming,0.1863681153742445,21
kk,ta,The house,0.18636946990173558,22
ka,zh,Sense perception,0.18637197965117336,49
lv,sv,The house,0.18637358031422832,18
uz,mn,Social and political relations,0.18637880219022954,18
de,eu,Basic actions and technology,0.1863792638310069,77
mrj,ca,Sense perception,0.18638368430423907,34
os,sk,Modern world,0.18638581578051452,22
it,tt,The body,0.18639446859308598,98
nl,kn,Modern world,0.18639447704933773,26
mdf,lv,Agriculture and vegetation,0.1863987691648135,11
mrj,cy,Cognition,0.18640406668649068,15
az,ba,Clothing and grooming,0.18640902240026755,21
sq,is,Emotions and values,0.18642074186651578,57
uz,ar,Basic actions and technology,0.18642370521257595,40
pt,te,The house,0.18644175294564036,23
hy,ml,Clothing and grooming,0.18644209490673286,13
ba,ko,Food and drink,0.18644325560893868,25
it,ab,Animals,0.18644482135669774,3
ja,ar,Emotions and values,0.1864450627488683,47
ga,tr,Possession,0.18645841897099227,31
br,he,Spatial relations,0.1864633142738584,66
ro,ja,Animals,0.18646781220998854,50
vep,pl,Animals,0.18647054628116372,17
sv,br,Modern world,0.186471030247298,28
mrj,hr,Sense perception,0.18647333348583067,43
sv,he,The body,0.18647978424618072,97
mhr,ku,Sense perception,0.18648982740231218,5
vep,tt,Spatial relations,0.18649282407385068,46
mhr,myv,Cognition,0.18649594823826293,8
uz,eu,Sense perception,0.18650012135615934,34
el,ml,Modern world,0.1865009658310571,22
pl,sah,Spatial relations,0.18651072519327896,81
mdf,ro,Possession,0.18651205203253446,13
mrj,cs,Cognition,0.18651269928002184,15
sk,lez,Possession,0.18651311186205474,18
la,kk,Cognition,0.18652003306871046,34
os,nl,Basic actions and technology,0.18652362559433705,40
hy,cv,Social and political relations,0.18652813210148345,13
udm,ga,Possession,0.18653147484478966,21
cy,ba,Time,0.18654142458472373,41
ja,ar,Clothing and grooming,0.1865460869065844,31
fi,tt,Motion,0.18655385120614296,50
myv,nl,Basic actions and technology,0.1865604206390418,42
cy,te,Miscellaneous function words,0.18656438690093755,9
uk,he,Basic actions and technology,0.18656897297590733,132
sv,lez,Emotions and values,0.1865693416029306,34
mhr,kn,Time,0.18657089091657172,6
udm,tr,Spatial relations,0.1865718516792706,60
de,az,Basic actions and technology,0.18657316448713046,66
mhr,eu,The body,0.18657437427241383,28
hy,eu,Basic actions and technology,0.1865764013562929,115
lt,cy,Miscellaneous function words,0.18657664025705298,17
sv,tt,Clothing and grooming,0.18657808855165017,29
bg,no,Motion,0.1865900505660045,51
bn,mn,Food and drink,0.18659450177076037,27
os,az,Social and political relations,0.18660197330343165,18
fi,ga,The physical world,0.18660305734481225,99
sv,cv,Social and political relations,0.18660549386092742,12
uk,ce,Speech and language,0.18661342400139774,16
et,he,Agriculture and vegetation,0.1866156009148228,22
ru,xal,Quantity,0.18661638763647354,23
hy,is,The physical world,0.1866172665932457,80
la,sah,Possession,0.18662120503646137,17
pt,ja,Agriculture and vegetation,0.1866246056308265,25
az,ko,Agriculture and vegetation,0.18663099670578975,18
myv,pt,Miscellaneous function words,0.18663765876541694,18
udm,bg,Emotions and values,0.18663784235955516,22
de,lez,Spatial relations,0.18663828764474946,43
bg,cv,Spatial relations,0.18664714869891136,29
os,cs,The house,0.18666590939631317,7
ps,pl,Speech and language,0.18666644337362023,20
no,ga,Food and drink,0.18667260024311297,28
myv,ka,Quantity,0.18667463065558884,38
lt,ce,Sense perception,0.1866811647353383,39
sk,br,Agriculture and vegetation,0.18668260136013626,15
ps,ca,Cognition,0.1866887938991056,27
lt,sah,Miscellaneous function words,0.18669480823754694,21
kv,fr,Emotions and values,0.18669927760716362,22
pl,te,The house,0.1867001629061148,22
hi,hr,The house,0.18670329378435263,31
nl,sah,Modern world,0.18670999687081277,30
ca,he,The body,0.18671896341666602,88
mrj,ro,Sense perception,0.18672145545431798,44
mhr,sv,Food and drink,0.18672744193669571,8
se,zh,Modern world,0.1867316584682215,4
te,lez,Spatial relations,0.18673614780916198,41
pl,is,Modern world,0.18675121508951734,33
br,tt,Sense perception,0.18676350952308668,42
myv,ro,Modern world,0.18676929942111875,14
ku,no,Social and political relations,0.18677749379698572,21
myv,uk,Agriculture and vegetation,0.18677776926631925,19
