"iso2_l1","iso2_l2","rho","family1","family2","comparison_count","name_l1","name_l2"
"os","te",0.169889928305882,"Indo-European","Dravidian",319,"Ossetian","Telugu"
"os","tr",0.233707317710646,"Indo-European","Turkic",471,"Ossetian","Turkish"
"os","tt",0.147563886398689,"Indo-European","Turkic",426,"Ossetian","Tatar"
"os","uk",0.227428977642281,"Indo-European","Indo-European",426,"Ossetian","Ukrainian"
"os","uz",0.160419787674404,"Indo-European","Turkic",266,"Ossetian","Uzbek"
"os","xal",0.062661494048337,"Indo-European","Mongolic",163,"Ossetian","Kalmyk"
"os","zh",0.114123946059428,"Indo-European","Sino-Tibetan",404,"Ossetian","Chinese"
"pl","ab",0.140892502387079,"Indo-European","Abkhaz-Adyge",145,"Polish","Abkhazian"
"pl","ar",0.293719872512276,"Indo-European","Afro-Asiatic",1108,"Polish","Arabic"
"pl","av",0.19387426069964,"Indo-European","Nakh-Daghestanian",431,"Polish","Avar"
"pl","az",0.292968473048296,"Indo-European","Turkic",991,"Polish","Azerbaijani"
"pl","ba",0.239476251621486,"Indo-European","Turkic",915,"Polish","Bashkir"
"pl","be",0.371471457949765,"Indo-European","Indo-European",992,"Polish","Belarusian"
"pl","br",0.256825796060223,"Indo-European","Indo-European",801,"Polish","Breton"
"pl","ca",0.35237366693623,"Indo-European","Indo-European",1053,"Polish","Catalan"
"pl","ce",0.169860011830718,"Indo-European","Nakh-Daghestanian",752,"Polish","Chechen"
"pl","cv",0.19504115273972,"Indo-European","Turkic",344,"Polish","Chuvash"
"pl","cy",0.226170108769123,"Indo-European","Indo-European",1026,"Polish","Welsh"
"pl","da",0.337777407549378,"Indo-European","Indo-European",1050,"Polish","Danish"
"pl","de",0.36349334969378,"Indo-European","Indo-European",497,"Polish","German"
"pl","en",0.340679304885966,"Indo-European","Indo-European",999,"Polish","English"
"pl","es",0.372498029622194,"Indo-European","Indo-European",1186,"Polish","Spanish"
"pl","eu",0.303686625905318,"Indo-European","Basque",1081,"Polish","Basque"
"pl","fr",0.355954118854325,"Indo-European","Indo-European",1183,"Polish","French"
"pl","ga",0.209613594487789,"Indo-European","Indo-European",968,"Polish","Irish"
"pl","he",0.253848159328982,"Indo-European","Afro-Asiatic",1043,"Polish","Hebrew"
"pl","is",0.234746536168009,"Indo-European","Indo-European",1030,"Polish","Icelandic"
"pl","it",0.357365096842649,"Indo-European","Indo-European",1117,"Polish","Italian"
"pl","ja",0.232398479451113,"Indo-European","Japonic",920,"Polish","Japanese"
"pl","ka",0.311773232968953,"Indo-European","Kartvelian",1012,"Polish","Georgian"
"pl","kk",0.268843759780353,"Indo-European","Turkic",1130,"Polish","Kazakh"
"pl","kn",0.273898565364644,"Indo-European","Dravidian",802,"Polish","Kannada"
"pl","ko",0.267705168633088,"Indo-European","Koreanic",806,"Polish","Korean"
"pl","la",0.209285390910238,"Indo-European","Indo-European",984,"Polish","Latin"
"pl","lbe",0.103974201021054,"Indo-European","Nakh-Daghestanian",169,"Polish","Lak"
"pl","lez",0.186898986814302,"Indo-European","Nakh-Daghestanian",561,"Polish","Lezgian"
"pl","lt",0.347190451357279,"Indo-European","Indo-European",1209,"Polish","Lithuanian"
"pl","ml",0.282945650972186,"Indo-European","Dravidian",811,"Polish","Malayalam"
"pl","mn",0.231151651162656,"Indo-European","Mongolic",1099,"Polish","Mongolian"
"pl","nl",0.342155111750138,"Indo-European","Indo-European",1192,"Polish","Dutch"
"pl","no",0.3276497192521,"Indo-European","Indo-European",1085,"Polish","Norwegian (Bokmål)"
"pl","pt",0.346730996123145,"Indo-European","Indo-European",1198,"Polish","Portuguese"
"pl","ro",0.309928764688024,"Indo-European","Indo-European",1246,"Polish","Romanian"
"pl","ru",0.427255888489775,"Indo-European","Indo-European",1062,"Polish","Russian"
"pl","sah",0.19649083734158,"Indo-European","Turkic",773,"Polish","Sakha"
"pl","sv",0.318847041942629,"Indo-European","Indo-European",1145,"Polish","Swedish"
"pl","ta",0.291352765217134,"Indo-European","Dravidian",770,"Polish","Tamil"
"pl","te",0.28954804437301,"Indo-European","Dravidian",735,"Polish","Telugu"
"pl","tr",0.323311649907771,"Indo-European","Turkic",1173,"Polish","Turkish"
"pl","tt",0.239331166812904,"Indo-European","Turkic",966,"Polish","Tatar"
"pl","uk",0.421872571915641,"Indo-European","Indo-European",1068,"Polish","Ukrainian"
"pl","uz",0.272982291111979,"Indo-European","Turkic",551,"Polish","Uzbek"
"pl","xal",0.0899058768175034,"Indo-European","Mongolic",304,"Polish","Kalmyk"
"pl","zh",0.240353355897578,"Indo-European","Sino-Tibetan",986,"Polish","Chinese"
"ps","ab",0.0680519376805207,"Indo-European","Abkhaz-Adyge",128,"Pashto","Abkhazian"
"ps","ar",0.189480723283103,"Indo-European","Afro-Asiatic",778,"Pashto","Arabic"
"ps","av",0.140125013633981,"Indo-European","Nakh-Daghestanian",385,"Pashto","Avar"
"ps","az",0.197214961004056,"Indo-European","Turkic",737,"Pashto","Azerbaijani"
"ps","ba",0.158558804961262,"Indo-European","Turkic",688,"Pashto","Bashkir"
"ps","be",0.189790043341743,"Indo-European","Indo-European",724,"Pashto","Belarusian"
"ps","bg",0.20377455215429,"Indo-European","Indo-European",808,"Pashto","Bulgarian"
"ps","br",0.149825227627312,"Indo-European","Indo-European",583,"Pashto","Breton"
"ps","ca",0.211527170959235,"Indo-European","Indo-European",737,"Pashto","Catalan"
"ps","ce",0.124321149636704,"Indo-European","Nakh-Daghestanian",554,"Pashto","Chechen"
"ps","cs",0.21757075910131,"Indo-European","Indo-European",794,"Pashto","Czech"
"ps","cv",0.146811611080375,"Indo-European","Turkic",266,"Pashto","Chuvash"
"ps","cy",0.139546508791988,"Indo-European","Indo-European",718,"Pashto","Welsh"
"ps","da",0.189693980195618,"Indo-European","Indo-European",723,"Pashto","Danish"
"ps","de",0.215527859605276,"Indo-European","Indo-European",300,"Pashto","German"
"ps","el",0.198733704740838,"Indo-European","Indo-European",747,"Pashto","Greek"
"ps","en",0.184120544015566,"Indo-European","Indo-European",691,"Pashto","English"
"ps","es",0.223888201424841,"Indo-European","Indo-European",816,"Pashto","Spanish"
"ps","eu",0.191237469164188,"Indo-European","Basque",809,"Pashto","Basque"
"ps","fa",0.224091091281582,"Indo-European","Indo-European",805,"Pashto","Persian"
"ps","fr",0.221221759767716,"Indo-European","Indo-European",831,"Pashto","French"
"ps","ga",0.126568261159685,"Indo-European","Indo-European",746,"Pashto","Irish"
"ps","he",0.146579478581086,"Indo-European","Afro-Asiatic",737,"Pashto","Hebrew"
"ps","hr",0.206981974857343,"Indo-European","Indo-European",855,"Pashto","Croatian"
"ps","hy",0.19689496555736,"Indo-European","Indo-European",759,"Pashto","Armenian"
"ps","is",0.154617060233201,"Indo-European","Indo-European",744,"Pashto","Icelandic"
"ps","it",0.226543600524765,"Indo-European","Indo-European",783,"Pashto","Italian"
"ps","ja",0.115888486603793,"Indo-European","Japonic",652,"Pashto","Japanese"
"ps","ka",0.181503833075566,"Indo-European","Kartvelian",755,"Pashto","Georgian"
"ps","kk",0.182428487991836,"Indo-European","Turkic",821,"Pashto","Kazakh"
"ps","kn",0.146925673251789,"Indo-European","Dravidian",624,"Pashto","Kannada"
"ps","ko",0.158639049292825,"Indo-European","Koreanic",604,"Pashto","Korean"
"ps","ku",0.142123622066629,"Indo-European","Indo-European",586,"Pashto","Kurdish (Kurmanji)"
"ps","la",0.159554094093554,"Indo-European","Indo-European",726,"Pashto","Latin"
"ps","lbe",0.0877031955775927,"Indo-European","Nakh-Daghestanian",150,"Pashto","Lak"
"ps","lez",0.126145833541052,"Indo-European","Nakh-Daghestanian",498,"Pashto","Lezgian"
"ps","lt",0.215845636856974,"Indo-European","Indo-European",829,"Pashto","Lithuanian"
"ps","ml",0.179906555627176,"Indo-European","Dravidian",631,"Pashto","Malayalam"
"ps","mn",0.160124102897489,"Indo-European","Mongolic",832,"Pashto","Mongolian"
"ps","nl",0.212953667239716,"Indo-European","Indo-European",839,"Pashto","Dutch"
"ps","no",0.187848531473516,"Indo-European","Indo-European",752,"Pashto","Norwegian (Bokmål)"
"ps","os",0.136035593928411,"Indo-European","Indo-European",378,"Pashto","Ossetian"
"ps","pl",0.206736327216874,"Indo-European","Indo-European",770,"Pashto","Polish"
"ps","pt",0.214616266421328,"Indo-European","Indo-European",843,"Pashto","Portuguese"
"ps","ro",0.198621449632155,"Indo-European","Indo-European",886,"Pashto","Romanian"
"ps","ru",0.200542412402808,"Indo-European","Indo-European",728,"Pashto","Russian"
"ps","sah",0.116039586201347,"Indo-European","Turkic",626,"Pashto","Sakha"
"ps","sk",0.210487485073126,"Indo-European","Indo-European",822,"Pashto","Slovak"
"ps","sq",0.173851886221546,"Indo-European","Indo-European",759,"Pashto","Albanian"
"ps","sv",0.191631423230351,"Indo-European","Indo-European",781,"Pashto","Swedish"
"ps","ta",0.15570542441692,"Indo-European","Dravidian",578,"Pashto","Tamil"
"ps","te",0.159471564609405,"Indo-European","Dravidian",562,"Pashto","Telugu"
"ps","tr",0.216046244184615,"Indo-European","Turkic",861,"Pashto","Turkish"
"ps","tt",0.158962553679717,"Indo-European","Turkic",709,"Pashto","Tatar"
"ps","uk",0.210098255029205,"Indo-European","Indo-European",735,"Pashto","Ukrainian"
"ps","uz",0.14556410628121,"Indo-European","Turkic",463,"Pashto","Uzbek"
"ps","xal",0.039307131956448,"Indo-European","Mongolic",287,"Pashto","Kalmyk"
"ps","zh",0.109249743396134,"Indo-European","Sino-Tibetan",691,"Pashto","Chinese"
"pt","ab",0.106735956940327,"Indo-European","Abkhaz-Adyge",150,"Portuguese","Abkhazian"
"pt","ar",0.286288101036864,"Indo-European","Afro-Asiatic",1231,"Portuguese","Arabic"
"pt","av",0.183082259682797,"Indo-European","Nakh-Daghestanian",465,"Portuguese","Avar"
"pt","az",0.297928355953364,"Indo-European","Turkic",1110,"Portuguese","Azerbaijani"
"pt","ba",0.234116526625307,"Indo-European","Turkic",1015,"Portuguese","Bashkir"
"pt","ce",0.1779472522352,"Indo-European","Nakh-Daghestanian",817,"Portuguese","Chechen"
"pt","cv",0.182195894143778,"Indo-European","Turkic",367,"Portuguese","Chuvash"
"pt","eu",0.293976937450785,"Indo-European","Basque",1209,"Portuguese","Basque"
"pt","he",0.255450728630661,"Indo-European","Afro-Asiatic",1160,"Portuguese","Hebrew"
"pt","it",0.373543606249207,"Indo-European","Indo-European",1281,"Portuguese","Italian"
"pt","ja",0.247045015482255,"Indo-European","Japonic",1012,"Portuguese","Japanese"
"pt","ka",0.290934222964875,"Indo-European","Kartvelian",1076,"Portuguese","Georgian"
"pt","kk",0.274304999310242,"Indo-European","Turkic",1217,"Portuguese","Kazakh"
"pt","kn",0.280791700864682,"Indo-European","Dravidian",874,"Portuguese","Kannada"
"pt","ko",0.261980436709619,"Indo-European","Koreanic",869,"Portuguese","Korean"
"pt","lbe",0.103078007648285,"Indo-European","Nakh-Daghestanian",177,"Portuguese","Lak"
"pt","lez",0.189262163081482,"Indo-European","Nakh-Daghestanian",596,"Portuguese","Lezgian"
"pt","ml",0.27063329843171,"Indo-European","Dravidian",879,"Portuguese","Malayalam"
"pt","mn",0.231712060979002,"Indo-European","Mongolic",1228,"Portuguese","Mongolian"
"pt","ro",0.302865770202926,"Indo-European","Indo-European",1391,"Portuguese","Romanian"
"pt","sah",0.194914443900745,"Indo-European","Turkic",832,"Portuguese","Sakha"
"pt","ta",0.294879913235459,"Indo-European","Dravidian",845,"Portuguese","Tamil"
"pt","te",0.274396644986919,"Indo-European","Dravidian",785,"Portuguese","Telugu"
"pt","tr",0.313709789973473,"Indo-European","Turkic",1310,"Portuguese","Turkish"
"pt","tt",0.231655749300995,"Indo-European","Turkic",1054,"Portuguese","Tatar"
"pt","uz",0.264180768209247,"Indo-European","Turkic",583,"Portuguese","Uzbek"
"pt","xal",0.0803859915757227,"Indo-European","Mongolic",324,"Portuguese","Kalmyk"
"pt","zh",0.252608783651654,"Indo-European","Sino-Tibetan",1093,"Portuguese","Chinese"
"ro","ab",0.112023681850823,"Indo-European","Abkhaz-Adyge",169,"Romanian","Abkhazian"
"ro","ar",0.263403273063001,"Indo-European","Afro-Asiatic",1258,"Romanian","Arabic"
"ro","av",0.16892761035929,"Indo-European","Nakh-Daghestanian",492,"Romanian","Avar"
"ro","az",0.264789436836149,"Indo-European","Turkic",1125,"Romanian","Azerbaijani"
"ro","ba",0.217998365708445,"Indo-European","Turkic",1044,"Romanian","Bashkir"
"ro","ce",0.170574005945042,"Indo-European","Nakh-Daghestanian",853,"Romanian","Chechen"
"ro","cv",0.183191574615295,"Indo-European","Turkic",383,"Romanian","Chuvash"
"ro","eu",0.27662320605285,"Indo-European","Basque",1227,"Romanian","Basque"
"ro","he",0.229068069112866,"Indo-European","Afro-Asiatic",1183,"Romanian","Hebrew"
"ro","ja",0.21199332164559,"Indo-European","Japonic",1043,"Romanian","Japanese"
"ro","ka",0.280498565875642,"Indo-European","Kartvelian",1134,"Romanian","Georgian"
"ro","kk",0.247239522429704,"Indo-European","Turkic",1269,"Romanian","Kazakh"
"ro","kn",0.245031368652542,"Indo-European","Dravidian",903,"Romanian","Kannada"
"ro","ko",0.238479148275002,"Indo-European","Koreanic",914,"Romanian","Korean"
"ro","lbe",0.108232275820131,"Indo-European","Nakh-Daghestanian",186,"Romanian","Lak"
"ro","lez",0.169206481242024,"Indo-European","Nakh-Daghestanian",635,"Romanian","Lezgian"
"ro","ml",0.24607461456953,"Indo-European","Dravidian",920,"Romanian","Malayalam"
"ro","mn",0.211112543747751,"Indo-European","Mongolic",1251,"Romanian","Mongolian"
"ro","sah",0.18629863862186,"Indo-European","Turkic",872,"Romanian","Sakha"
"ro","ta",0.251789751780639,"Indo-European","Dravidian",870,"Romanian","Tamil"
"ro","te",0.250020517005715,"Indo-European","Dravidian",827,"Romanian","Telugu"
"ro","tr",0.280506857578679,"Indo-European","Turkic",1343,"Romanian","Turkish"
"ro","tt",0.21918841660671,"Indo-European","Turkic",1106,"Romanian","Tatar"
"ro","uz",0.252078999670037,"Indo-European","Turkic",626,"Romanian","Uzbek"
"ro","xal",0.0830948250721979,"Indo-European","Mongolic",345,"Romanian","Kalmyk"
"ro","zh",0.220302591604362,"Indo-European","Sino-Tibetan",1117,"Romanian","Chinese"
"ru","ab",0.138165080011535,"Indo-European","Abkhaz-Adyge",140,"Russian","Abkhazian"
"ru","ar",0.289045728515235,"Indo-European","Afro-Asiatic",1094,"Russian","Arabic"
"ru","av",0.194812217691545,"Indo-European","Nakh-Daghestanian",416,"Russian","Avar"
"ru","az",0.295074053292557,"Indo-European","Turkic",961,"Russian","Azerbaijani"
"ru","ba",0.239154959120872,"Indo-European","Turkic",892,"Russian","Bashkir"
"ru","br",0.2356894359303,"Indo-European","Indo-European",769,"Russian","Breton"
"ru","ca",0.356895950707174,"Indo-European","Indo-European",1013,"Russian","Catalan"
"ru","ce",0.167940066905995,"Indo-European","Nakh-Daghestanian",744,"Russian","Chechen"
"ru","cv",0.183203724116834,"Indo-European","Turkic",328,"Russian","Chuvash"
"ru","cy",0.210385088929467,"Indo-European","Indo-European",993,"Russian","Welsh"
"ru","da",0.339360852454996,"Indo-European","Indo-European",1026,"Russian","Danish"
"ru","de",0.354853054024237,"Indo-European","Indo-European",515,"Russian","German"
"ru","en",0.347929765298253,"Indo-European","Indo-European",981,"Russian","English"
"ru","es",0.382222523037405,"Indo-European","Indo-European",1163,"Russian","Spanish"
"ru","eu",0.297186704229552,"Indo-European","Basque",1056,"Russian","Basque"
"ru","fr",0.356585447754957,"Indo-European","Indo-European",1145,"Russian","French"
"ru","ga",0.198329651244558,"Indo-European","Indo-European",932,"Russian","Irish"
"ru","he",0.261330143331484,"Indo-European","Afro-Asiatic",1034,"Russian","Hebrew"
"ru","is",0.23294110707998,"Indo-European","Indo-European",998,"Russian","Icelandic"
"ru","it",0.364566484806009,"Indo-European","Indo-European",1095,"Russian","Italian"
"ru","ja",0.244281332729621,"Indo-European","Japonic",906,"Russian","Japanese"
"ru","ka",0.319655760229714,"Indo-European","Kartvelian",977,"Russian","Georgian"
"ru","kk",0.284164414703025,"Indo-European","Turkic",1094,"Russian","Kazakh"
"ru","kn",0.264574778836891,"Indo-European","Dravidian",767,"Russian","Kannada"
"ru","ko",0.257762669979218,"Indo-European","Koreanic",779,"Russian","Korean"
"ru","la",0.193163074591184,"Indo-European","Indo-European",957,"Russian","Latin"
"ru","lbe",0.108957149865233,"Indo-European","Nakh-Daghestanian",164,"Russian","Lak"
"ru","lez",0.188379110573098,"Indo-European","Nakh-Daghestanian",541,"Russian","Lezgian"
"ru","lt",0.343677009263675,"Indo-European","Indo-European",1183,"Russian","Lithuanian"
"ru","ml",0.284492608691028,"Indo-European","Dravidian",782,"Russian","Malayalam"
"ru","mn",0.221250021520903,"Indo-European","Mongolic",1069,"Russian","Mongolian"
"ru","nl",0.340651760891729,"Indo-European","Indo-European",1166,"Russian","Dutch"
"ru","no",0.328263779171517,"Indo-European","Indo-European",1062,"Russian","Norwegian (Bokmål)"
"ru","pt",0.351603864241376,"Indo-European","Indo-European",1160,"Russian","Portuguese"
"ru","ro",0.308365711557394,"Indo-European","Indo-European",1187,"Russian","Romanian"
"ru","sah",0.179202131390834,"Indo-European","Turkic",741,"Russian","Sakha"
"ru","sv",0.312250140415654,"Indo-European","Indo-European",1114,"Russian","Swedish"
"ru","ta",0.286105328800004,"Indo-European","Dravidian",745,"Russian","Tamil"
"ru","te",0.27958410427101,"Indo-European","Dravidian",704,"Russian","Telugu"
"ru","tr",0.334781357245509,"Indo-European","Turkic",1146,"Russian","Turkish"
"ru","tt",0.241185559765336,"Indo-European","Turkic",941,"Russian","Tatar"
"ru","uz",0.269227308536206,"Indo-European","Turkic",517,"Russian","Uzbek"
"ru","xal",0.0846448563946712,"Indo-European","Mongolic",291,"Russian","Kalmyk"
"ru","zh",0.240724340058305,"Indo-European","Sino-Tibetan",972,"Russian","Chinese"
"sah","ab",0.052304536932405,"Turkic","Abkhaz-Adyge",120,"Sakha","Abkhazian"
"sah","ar",0.169485862472027,"Turkic","Afro-Asiatic",771,"Sakha","Arabic"
"sah","av",0.0920551315187915,"Turkic","Nakh-Daghestanian",356,"Sakha","Avar"
"sah","ce",0.0943637671628484,"Turkic","Nakh-Daghestanian",553,"Sakha","Chechen"
"sah","eu",0.184435937663308,"Turkic","Basque",807,"Sakha","Basque"
"sah","he",0.14329798483348,"Turkic","Afro-Asiatic",740,"Sakha","Hebrew"
"sah","ja",0.0901763504452247,"Turkic","Japonic",654,"Sakha","Japanese"
"sah","ka",0.164550908923921,"Turkic","Kartvelian",766,"Sakha","Georgian"
"sah","kn",0.145429562051197,"Turkic","Dravidian",625,"Sakha","Kannada"
"sah","ko",0.116317469942262,"Turkic","Koreanic",614,"Sakha","Korean"
"sah","lbe",0.0749152515714842,"Turkic","Nakh-Daghestanian",147,"Sakha","Lak"
"sah","lez",0.115917785976035,"Turkic","Nakh-Daghestanian",473,"Sakha","Lezgian"
"sah","ml",0.150122750267189,"Turkic","Dravidian",632,"Sakha","Malayalam"
"sah","mn",0.139803448145855,"Turkic","Mongolic",831,"Sakha","Mongolian"
"sah","ta",0.140367306484097,"Turkic","Dravidian",588,"Sakha","Tamil"
"sah","te",0.144925742698924,"Turkic","Dravidian",549,"Sakha","Telugu"
"sah","xal",0.0419184329472896,"Turkic","Mongolic",279,"Sakha","Kalmyk"
"sah","zh",0.099591930106352,"Turkic","Sino-Tibetan",691,"Sakha","Chinese"
"se","he",0.0854647616859354,"Uralic","Afro-Asiatic",119,"Northern Sami","Hebrew"
"se","zh",0.162054174676294,"Uralic","Sino-Tibetan",117,"Northern Sami","Chinese"
"sk","ab",0.141144129333987,"Indo-European","Abkhaz-Adyge",153,"Slovak","Abkhazian"
"sk","ar",0.274436227492277,"Indo-European","Afro-Asiatic",1124,"Slovak","Arabic"
"sk","av",0.185675962113246,"Indo-European","Nakh-Daghestanian",460,"Slovak","Avar"
"sk","az",0.274629156582793,"Indo-European","Turkic",1039,"Slovak","Azerbaijani"
"sk","ba",0.235375500066639,"Indo-European","Turkic",973,"Slovak","Bashkir"
"sk","be",0.334033929345781,"Indo-European","Indo-European",1023,"Slovak","Belarusian"
"sk","br",0.237481808905302,"Indo-European","Indo-European",814,"Slovak","Breton"
"sk","ca",0.311634942915679,"Indo-European","Indo-European",1071,"Slovak","Catalan"
"sk","ce",0.182094645572353,"Indo-European","Nakh-Daghestanian",779,"Slovak","Chechen"
"sk","cs",0.400775079710657,"Indo-European","Indo-European",1184,"Slovak","Czech"
"sk","cv",0.207109994014947,"Indo-European","Turkic",360,"Slovak","Chuvash"
"sk","cy",0.216608900300774,"Indo-European","Indo-European",1032,"Slovak","Welsh"
"sk","da",0.307314159383159,"Indo-European","Indo-European",1081,"Slovak","Danish"
"sk","de",0.330343321459869,"Indo-European","Indo-European",497,"Slovak","German"
"sk","en",0.304511762782778,"Indo-European","Indo-European",1015,"Slovak","English"
"sk","es",0.330978296028364,"Indo-European","Indo-European",1195,"Slovak","Spanish"
"sk","eu",0.285669592364272,"Indo-European","Basque",1131,"Slovak","Basque"
"sk","fr",0.319093701347202,"Indo-European","Indo-European",1204,"Slovak","French"
"sk","ga",0.196519248579361,"Indo-European","Indo-European",1014,"Slovak","Irish"
"sk","he",0.248310751320824,"Indo-European","Afro-Asiatic",1064,"Slovak","Hebrew"
"sk","is",0.239828422468559,"Indo-European","Indo-European",1054,"Slovak","Icelandic"
"sk","it",0.327815537943725,"Indo-European","Indo-European",1136,"Slovak","Italian"
"sk","ja",0.209619531156461,"Indo-European","Japonic",931,"Slovak","Japanese"
"sk","ka",0.292926909914316,"Indo-European","Kartvelian",1069,"Slovak","Georgian"
"sk","kk",0.255742137612795,"Indo-European","Turkic",1153,"Slovak","Kazakh"
"sk","kn",0.255103402642452,"Indo-European","Dravidian",840,"Slovak","Kannada"
"sk","ko",0.254540132345263,"Indo-European","Koreanic",836,"Slovak","Korean"
"sk","la",0.199704524378575,"Indo-European","Indo-European",1030,"Slovak","Latin"
"sk","lbe",0.111080830316839,"Indo-European","Nakh-Daghestanian",173,"Slovak","Lak"
"sk","lez",0.188750832096316,"Indo-European","Nakh-Daghestanian",604,"Slovak","Lezgian"
"sk","lt",0.315881357603769,"Indo-European","Indo-European",1256,"Slovak","Lithuanian"
"sk","ml",0.268992024364007,"Indo-European","Dravidian",846,"Slovak","Malayalam"
"sk","mn",0.221194681912592,"Indo-European","Mongolic",1139,"Slovak","Mongolian"
"sk","nl",0.309763872545739,"Indo-European","Indo-European",1227,"Slovak","Dutch"
"sk","no",0.304545820081206,"Indo-European","Indo-European",1105,"Slovak","Norwegian (Bokmål)"
"sk","pl",0.358134095311813,"Indo-European","Indo-European",1131,"Slovak","Polish"
"sk","pt",0.306837026698822,"Indo-European","Indo-European",1233,"Slovak","Portuguese"
"sk","ro",0.285677458321949,"Indo-European","Indo-European",1283,"Slovak","Romanian"
"sk","ru",0.359911569774857,"Indo-European","Indo-European",1073,"Slovak","Russian"
"sk","sah",0.196760703160289,"Indo-European","Turkic",812,"Slovak","Sakha"
"sk","sv",0.292306114307028,"Indo-European","Indo-European",1158,"Slovak","Swedish"
"sk","ta",0.277482629095116,"Indo-European","Dravidian",797,"Slovak","Tamil"
"sk","te",0.26405299689244,"Indo-European","Dravidian",765,"Slovak","Telugu"
"sk","tr",0.299548552192996,"Indo-European","Turkic",1225,"Slovak","Turkish"
"sk","tt",0.232791260053332,"Indo-European","Turkic",999,"Slovak","Tatar"
"sk","uk",0.358619108178353,"Indo-European","Indo-European",1087,"Slovak","Ukrainian"
"sk","uz",0.265260623137555,"Indo-European","Turkic",585,"Slovak","Uzbek"
"sk","xal",0.0749878667134446,"Indo-European","Mongolic",324,"Slovak","Kalmyk"
"sk","zh",0.224716992248162,"Indo-European","Sino-Tibetan",1006,"Slovak","Chinese"
"sq","ab",0.113288418063167,"Indo-European","Abkhaz-Adyge",142,"Albanian","Abkhazian"
"sq","ar",0.235803699455595,"Indo-European","Afro-Asiatic",1025,"Albanian","Arabic"
"sq","av",0.155366942091691,"Indo-European","Nakh-Daghestanian",436,"Albanian","Avar"
"sq","az",0.241101080292132,"Indo-European","Turkic",947,"Albanian","Azerbaijani"
"sq","ba",0.190864675804462,"Indo-European","Turkic",860,"Albanian","Bashkir"
"sq","be",0.252215171896563,"Indo-European","Indo-European",933,"Albanian","Belarusian"
"sq","bg",0.270884981840966,"Indo-European","Indo-European",1039,"Albanian","Bulgarian"
"sq","br",0.207131749476445,"Indo-European","Indo-European",746,"Albanian","Breton"
"sq","ca",0.270111414014892,"Indo-European","Indo-European",967,"Albanian","Catalan"
"sq","ce",0.141259354702231,"Indo-European","Nakh-Daghestanian",710,"Albanian","Chechen"
"sq","cs",0.279649988572503,"Indo-European","Indo-European",1033,"Albanian","Czech"
"sq","cv",0.164115951689512,"Indo-European","Turkic",324,"Albanian","Chuvash"
"sq","cy",0.176876334311436,"Indo-European","Indo-European",936,"Albanian","Welsh"
"sq","da",0.253156757228377,"Indo-European","Indo-European",968,"Albanian","Danish"
"sq","de",0.273177720428452,"Indo-European","Indo-European",426,"Albanian","German"
"sq","en",0.251471598859711,"Indo-European","Indo-European",909,"Albanian","English"
"sq","es",0.288401403426317,"Indo-European","Indo-European",1090,"Albanian","Spanish"
"sq","eu",0.252415493683247,"Indo-European","Basque",1033,"Albanian","Basque"
"sq","fr",0.279816853429653,"Indo-European","Indo-European",1083,"Albanian","French"
"sq","ga",0.157695158010662,"Indo-European","Indo-European",926,"Albanian","Irish"
"sq","he",0.199436240791528,"Indo-European","Afro-Asiatic",973,"Albanian","Hebrew"
"sq","hr",0.265892395277373,"Indo-European","Indo-European",1097,"Albanian","Croatian"
"sq","is",0.192989481117948,"Indo-European","Indo-European",957,"Albanian","Icelandic"
"sq","it",0.282260214744592,"Indo-European","Indo-European",1026,"Albanian","Italian"
"sq","ja",0.180485898248337,"Indo-European","Japonic",858,"Albanian","Japanese"
"sq","ka",0.249210856194638,"Indo-European","Kartvelian",961,"Albanian","Georgian"
"sq","kk",0.218288503651456,"Indo-European","Turkic",1042,"Albanian","Kazakh"
"sq","kn",0.215490106992216,"Indo-European","Dravidian",758,"Albanian","Kannada"
"sq","ko",0.208880027486294,"Indo-European","Koreanic",768,"Albanian","Korean"
"sq","la",0.169031858858311,"Indo-European","Indo-European",940,"Albanian","Latin"
"sq","lbe",0.0798544626603301,"Indo-European","Nakh-Daghestanian",179,"Albanian","Lak"
"sq","lez",0.166457825395082,"Indo-European","Nakh-Daghestanian",557,"Albanian","Lezgian"
"sq","lt",0.268201841381815,"Indo-European","Indo-European",1121,"Albanian","Lithuanian"
"sq","ml",0.224158163966718,"Indo-European","Dravidian",786,"Albanian","Malayalam"
"sq","mn",0.183392176645106,"Indo-European","Mongolic",1040,"Albanian","Mongolian"
"sq","nl",0.261035108908677,"Indo-European","Indo-European",1090,"Albanian","Dutch"
"sq","no",0.249074596020713,"Indo-European","Indo-European",999,"Albanian","Norwegian (Bokmål)"
"sq","pl",0.27550568261824,"Indo-European","Indo-European",1011,"Albanian","Polish"
"sq","pt",0.263788960652984,"Indo-European","Indo-European",1104,"Albanian","Portuguese"
"sq","ro",0.252826157216669,"Indo-European","Indo-European",1153,"Albanian","Romanian"
"sq","ru",0.267602312579972,"Indo-European","Indo-European",971,"Albanian","Russian"
"sq","sah",0.146694540456937,"Indo-European","Turkic",743,"Albanian","Sakha"
"sq","sk",0.263243930503173,"Indo-European","Indo-European",1057,"Albanian","Slovak"
"sq","sv",0.242456031360719,"Indo-European","Indo-European",1042,"Albanian","Swedish"
"sq","ta",0.214188453935905,"Indo-European","Dravidian",739,"Albanian","Tamil"
