l1,l2,IDS_SEMANTICFIELD_l1,local_alignment,comparison_count
hi,hr,Animals,0.28447088470338794,67
uk,ka,Possession,0.28448559911377375,28
hr,fr,Spatial relations,0.2845092158556735,117
lt,ka,Speech and language,0.28451666479544124,23
hr,ar,Cognition,0.28452726731429223,32
tr,ka,Cognition,0.28453268334692405,41
fi,ka,The physical world,0.28454409944018955,89
tr,uz,The physical world,0.28454986516960523,50
hu,el,Possession,0.28455687403873536,30
hi,zh,Speech and language,0.2845603724463331,24
fi,eu,Possession,0.28456091622922713,33
be,ca,The body,0.28456863812011574,85
hy,ka,Sense perception,0.2845877369322019,55
de,ta,The body,0.2845937516857921,13
tr,ka,Spatial relations,0.28462043265259773,112
pl,de,Possession,0.28462577132301453,26
be,es,Spatial relations,0.28464396831215966,98
az,ta,The body,0.2846486011003849,70
el,sv,Emotions and values,0.2846500334504587,67
el,tr,Emotions and values,0.28465911935531246,73
et,de,Agriculture and vegetation,0.2846603231581485,1
it,ka,Emotions and values,0.2846655714430233,53
it,ja,Sense perception,0.28468600167035374,48
nl,ka,Food and drink,0.28472575132988287,37
et,en,The physical world,0.28475404340166793,78
kk,ar,Speech and language,0.2847583644359013,29
no,ta,Spatial relations,0.28476364969926204,76
nl,ta,Cognition,0.28481440568176564,22
bg,ka,Miscellaneous function words,0.28481847036327984,20
hr,lt,Miscellaneous function words,0.2848319476588799,28
hi,en,Cognition,0.2848428173323918,29
sk,ro,Animals,0.28485590242696246,53
en,kk,Cognition,0.28485735672050816,29
be,kk,Cognition,0.28487615170384234,31
fa,sk,Emotions and values,0.2849065948073703,61
uk,lt,Motion,0.28493149019721964,96
it,az,Emotions and values,0.2849455724205048,66
ro,kk,Animals,0.28495845928728275,57
nl,az,Miscellaneous function words,0.28496749225178497,16
no,it,Animals,0.2849689259818138,53
sk,nl,Emotions and values,0.2849735668650608,65
es,ja,Food and drink,0.28498786975987,42
be,tr,The body,0.2850116536786008,92
hi,ta,Miscellaneous function words,0.285022158093879,16
hy,pt,Modern world,0.28503125312960065,37
hu,no,Social and political relations,0.28504036476809963,34
uk,ro,The physical world,0.2850452662808631,93
fa,lt,Motion,0.28505109985117116,52
fi,es,Spatial relations,0.2850606347025708,124
tr,eu,Emotions and values,0.28506126319107983,74
sk,be,Possession,0.2850803393882564,31
pt,ka,Social and political relations,0.28509979053566026,38
pt,ko,Food and drink,0.2851173041761488,34
sv,ta,Animals,0.2851198736837564,40
hu,be,Modern world,0.28512893704568715,32
pl,ar,Spatial relations,0.2851431315765404,88
ta,eu,The body,0.28516198194019743,82
sk,tr,Emotions and values,0.2851882993846367,75
et,ru,Food and drink,0.28522522535434786,43
uk,fr,The house,0.28523065266441316,27
el,kk,Animals,0.28523593650735996,53
sv,ta,Food and drink,0.28524566165340515,29
el,de,Speech and language,0.28528505666834436,11
nl,eu,Emotions and values,0.28529556148221746,61
lt,de,The body,0.2853151015735111,26
es,zh,Cognition,0.28532267662231175,32
et,bg,Cognition,0.2853370533597421,34
hi,it,Clothing and grooming,0.28534932887121006,32
en,ta,Agriculture and vegetation,0.2853505956242535,16
el,ta,Emotions and values,0.28535383307449075,38
pl,ta,The physical world,0.28538506425904964,69
pt,ko,Cognition,0.2853962220907493,27
et,hr,Cognition,0.2854024829114253,32
bg,pl,Spatial relations,0.28540891022503007,109
da,ar,Clothing and grooming,0.28541228524273426,29
tr,az,Clothing and grooming,0.28545507357733896,31
et,az,Sense perception,0.28546400897700497,58
sk,sv,Agriculture and vegetation,0.28546873651660165,33
fi,hi,Sense perception,0.28547145449673805,85
et,no,The body,0.2855164357700713,103
ru,ro,Modern world,0.28553722361423567,41
sv,de,Kinship,0.2855484482846882,6
lt,ar,Clothing and grooming,0.2855731425569666,34
ru,ar,Spatial relations,0.28557376476477236,86
et,hr,Sense perception,0.2855744335388469,67
lt,es,Basic actions and technology,0.2856064054706532,187
uk,de,Animals,0.2856064946796318,2
et,nl,Spatial relations,0.28561581151154214,124
hr,no,The physical world,0.28561831818748606,95
ru,sv,Agriculture and vegetation,0.2856336319755451,30
ta,he,Kinship,0.28564000035316695,30
hi,be,Cognition,0.2856411405018058,30
bg,be,Modern world,0.2856591605908299,31
et,en,Speech and language,0.28566006893512985,23
de,uz,Cognition,0.2856755544860287,9
sk,az,Social and political relations,0.2856787707902502,35
sk,tr,Modern world,0.28572573429404274,37
et,ca,The body,0.285744814450791,96
hi,ca,Possession,0.2857554448325977,28
et,nl,Emotions and values,0.285759626636439,69
sk,be,Emotions and values,0.2857714243269406,47
el,sk,Spatial relations,0.2857755392000141,98
fr,ro,The body,0.28577706190160035,112
hy,ca,Possession,0.2857880210468214,28
cs,ka,Speech and language,0.28579017312326277,22
fi,lt,Modern world,0.2858145794787767,39
sv,ca,Spatial relations,0.28583959139604753,93
uz,kk,Cognition,0.2858447108428033,16
es,he,Cognition,0.28585921492355193,33
fa,zh,Possession,0.2858634250048675,22
el,nl,Emotions and values,0.2858709225152557,62
hy,pt,Clothing and grooming,0.28587608277329907,27
ru,ko,Animals,0.28588373152589275,40
nl,tr,Social and political relations,0.2859146008882012,43
uk,eu,Sense perception,0.28592603399748806,52
pl,no,Speech and language,0.2859375317866732,24
be,ta,The body,0.28594593181685224,75
fr,ro,Speech and language,0.28595100207860097,39
uk,no,Clothing and grooming,0.2859552458646028,27
cs,he,The house,0.28597541441389746,22
hr,ar,Sense perception,0.2859949567590736,60
ru,ka,Social and political relations,0.28601634975796575,30
bg,ca,The body,0.28601665654118974,94
fi,fr,Clothing and grooming,0.286018236897613,35
it,kk,Social and political relations,0.28602157098493497,36
be,nl,Speech and language,0.28604251521281787,27
et,fr,Animals,0.28605710091104763,51
hy,en,Speech and language,0.2861110340315076,25
fi,eu,Food and drink,0.2861184318803579,41
et,nl,Clothing and grooming,0.2861455854598527,27
pl,pt,Spatial relations,0.28615948347213377,102
el,kk,Time,0.28617681772188514,54
az,zh,Miscellaneous function words,0.2861792723966878,12
et,ko,Miscellaneous function words,0.2861799010977195,13
ko,eu,Spatial relations,0.28618426933514035,72
cs,be,Social and political relations,0.28620032061498235,32
it,ka,Animals,0.28621564973657593,47
ta,ar,Sense perception,0.28622726968685575,38
fi,ru,Emotions and values,0.28624644211053935,72
nl,eu,Miscellaneous function words,0.28624924027457077,18
hr,eu,Cognition,0.28627514316554026,37
et,uz,The body,0.28627720025743253,53
pt,ro,Social and political relations,0.2862773826548696,52
bg,de,Social and political relations,0.28628108967465987,9
fa,ru,The house,0.2862817525580658,20
hr,cs,The house,0.2862821310326105,26
cs,sv,The house,0.28628813476058684,23
lt,he,Possession,0.2863113866285465,35
lt,ko,Sense perception,0.28631799332101493,54
lt,sv,Agriculture and vegetation,0.2863306061915637,32
fa,ko,Animals,0.2863397651336688,39
bg,ka,Social and political relations,0.2863479993058005,31
hr,es,Spatial relations,0.28635289349779247,115
sk,nl,Spatial relations,0.2863652190724051,130
lt,nl,Food and drink,0.2863894559073959,41
et,pt,The physical world,0.2863926805669808,81
sv,fr,Animals,0.286408447961916,51
uk,ka,The body,0.2864293883158074,93
bg,ro,Spatial relations,0.28643920748659246,121
uk,es,Emotions and values,0.28643995797520977,75
fr,ro,Miscellaneous function words,0.2864403225284374,17
da,it,Motion,0.2864551094640795,72
hi,es,Possession,0.2864667815145331,30
hy,bg,Cognition,0.2865030432563168,30
hi,hy,Animals,0.28651678437244915,56
fi,pl,Spatial relations,0.2865204671041629,112
hi,eu,Possession,0.2865286914272637,32
hy,it,Clothing and grooming,0.28654352171420505,26
hy,tr,The physical world,0.28655666487582426,90
lt,de,The physical world,0.28655901806226824,16
fi,pt,Clothing and grooming,0.28655972861220846,33
bg,es,Clothing and grooming,0.28656078180411804,30
hr,ru,Clothing and grooming,0.28656998914161624,26
pl,eu,Possession,0.2865951454604067,33
en,ko,Animals,0.28659827732219584,40
fa,uk,Social and political relations,0.2866032352171131,28
uz,he,Clothing and grooming,0.28660811630172583,16
uk,sv,Social and political relations,0.28664079001642395,35
fi,uk,Agriculture and vegetation,0.2866413982544056,27
fi,eu,Emotions and values,0.28664159503324027,72
hr,da,Social and political relations,0.2866495391311684,37
el,lt,Social and political relations,0.286661089139518,38
tr,ta,Miscellaneous function words,0.2866689798205612,18
hu,tr,Modern world,0.2866840421546229,34
it,ko,Emotions and values,0.28669630399819995,45
fr,pt,The house,0.28672084893872063,29
ru,sv,The body,0.28672394341430646,108
en,az,The physical world,0.28672728316023444,73
lt,az,Sense perception,0.2867436940618169,58
cs,it,The house,0.28674380093707813,22
hi,ka,Animals,0.28674697503304497,64
da,ro,Spatial relations,0.28675179492144187,104
en,ta,Clothing and grooming,0.286752961739517,17
lt,da,The body,0.2867602758137364,98
hy,az,The physical world,0.2867655356029427,73
cs,pl,Motion,0.28679431895408436,67
fi,sk,Spatial relations,0.2867967991409341,129
fr,eu,Food and drink,0.286814627098396,48
be,fr,Clothing and grooming,0.2868479339412489,28
sk,ar,The physical world,0.2868732723834595,87
az,uz,Miscellaneous function words,0.28687735213821447,7
fr,ko,Food and drink,0.28689413917819984,36
hy,el,Food and drink,0.28690809671952866,34
fr,eu,Sense perception,0.28693482351570593,60
hu,ro,Speech and language,0.2869401874983469,37
no,pt,Emotions and values,0.28695543257570677,80
fa,ar,Cognition,0.28698973275382694,25
cs,ja,Animals,0.28699821225919153,50
bg,fr,Possession,0.2869984355449306,30
be,nl,Spatial relations,0.28700789833460677,113
pl,kk,Miscellaneous function words,0.28704024233481273,17
fi,be,The body,0.2870408717135306,102
hr,ru,The body,0.2870417536278449,100
cs,lt,Emotions and values,0.28704939249267414,70
hr,sv,Miscellaneous function words,0.2870557390731626,22
et,uk,Social and political relations,0.28706161817246445,32
sv,ta,The body,0.28706469552262354,80
be,da,Agriculture and vegetation,0.2870686072184255,25
hu,ca,Emotions and values,0.2870774279603047,70
cs,ro,Spatial relations,0.2870934298972736,113
lt,de,Clothing and grooming,0.2870996425860674,7
bg,lt,Miscellaneous function words,0.28712584747791403,24
ca,az,Spatial relations,0.28712916646387365,90
ca,ta,Emotions and values,0.2871502808127696,43
da,eu,Sense perception,0.2871532132248273,51
no,ar,The physical world,0.2871614971332812,88
pl,be,Social and political relations,0.2871779339038302,33
hu,he,Food and drink,0.2871928008089376,45
pl,ro,The physical world,0.28726116691027276,99
et,sk,Sense perception,0.2873018402454855,63
fi,fr,Emotions and values,0.28731385466511566,94
az,ar,Food and drink,0.2873239776353896,42
be,fr,The body,0.28732929913216865,86
fa,bg,Motion,0.28733314702381535,37
fi,no,Social and political relations,0.2873387432260553,41
pl,nl,Emotions and values,0.2873393155263856,67
ca,ar,Clothing and grooming,0.287368644486059,26
hu,pt,Modern world,0.28737737145699954,37
et,bg,Emotions and values,0.2873810020397831,59
hi,eu,The physical world,0.28740731232923455,130
it,tr,Modern world,0.28740795569794547,33
ru,sv,Social and political relations,0.2874146840603023,33
sk,be,Social and political relations,0.287435943147018,36
fa,ta,Clothing and grooming,0.28744144930684973,19
pl,en,Social and political relations,0.2874536797494216,31
pt,he,The physical world,0.2874786286008112,83
be,ro,Animals,0.2874788524595617,52
az,eu,Cognition,0.28749217922768333,36
be,no,Clothing and grooming,0.287505902104089,23
lt,ca,Basic actions and technology,0.28752516863450867,159
hu,hr,Emotions and values,0.2875526285426569,66
sk,az,Spatial relations,0.2875584111942265,109
da,az,Cognition,0.2875884450611582,30
sv,ca,Emotions and values,0.28758940758874363,70
et,pl,Food and drink,0.2875937269584182,42
et,ru,Cognition,0.2876119921908372,34
tr,ko,Social and political relations,0.28764074157865144,35
hi,es,Emotions and values,0.287683109873264,79
be,lt,Clothing and grooming,0.2876837847346791,23
fa,ro,Miscellaneous function words,0.28768542864546376,16
hr,pl,Food and drink,0.2877013584949377,45
tr,eu,Agriculture and vegetation,0.28771567815869487,26
fi,lt,Food and drink,0.28771627746298506,42
bg,sk,Spatial relations,0.2877513294471298,123
sk,be,Agriculture and vegetation,0.28775591121055266,28
hr,pt,The body,0.28777164315696374,114
nl,tr,Cognition,0.2877727160444731,42
az,ka,Sense perception,0.2877807543675982,55
no,it,Speech and language,0.2878175580423522,28
ka,eu,Speech and language,0.2878359385568006,22
ru,pt,The house,0.28783997619461055,25
ru,sv,Spatial relations,0.2878461623448646,101
hr,pl,Social and political relations,0.2878508823439529,37
et,hr,The physical world,0.2878551344110326,91
et,pt,Emotions and values,0.28786532066274284,83
hi,kk,Speech and language,0.28787448750151623,32
el,sk,Animals,0.287880525209769,51
el,az,Food and drink,0.2878836059164414,29
et,uk,Cognition,0.2878954429928437,31
sk,uk,Possession,0.2879175551411423,31
hu,sv,Modern world,0.28791771335479566,35
ca,eu,Animals,0.2879290216648136,49
no,eu,Sense perception,0.2879470915664255,55
hy,es,Cognition,0.2879540523819108,33
ro,ta,Animals,0.28797994300892804,43
ta,eu,Time,0.28799512764617147,45
hr,es,The body,0.288004542624799,105
de,uz,Basic actions and technology,0.28801388082771046,9
pt,eu,The physical world,0.2880389630506493,99
el,pl,Social and political relations,0.28804528348663333,32
az,ka,Possession,0.28805335171752516,24
ru,ka,Spatial relations,0.2880620678209754,94
cs,da,Food and drink,0.288071949347632,45
ja,ta,Kinship,0.2880766051537011,35
lt,sv,The physical world,0.28807663342960316,101
et,pl,Clothing and grooming,0.28808596601298775,26
be,ka,Cognition,0.2880952840116278,32
et,lt,Cognition,0.2881226881665724,34
hr,eu,Miscellaneous function words,0.2881285836247786,22
ru,tr,Emotions and values,0.28814468695772183,70
pl,ta,Food and drink,0.2881507226026771,28
cs,ka,Cognition,0.28817133496696173,29
hr,nl,Spatial relations,0.2881835778283976,139
pl,ka,Cognition,0.28819871474857844,33
hi,hy,The physical world,0.28824280043313966,108
et,ru,The body,0.2882579411414538,103
hi,nl,Emotions and values,0.2882698573030044,76
ca,ro,Speech and language,0.2882776249769497,31
fa,no,Motion,0.28831595871908333,37
pl,sv,Animals,0.28831754714035246,48
cs,kk,The physical world,0.2883271885922982,88
lt,eu,Modern world,0.288343243783321,38
sk,fr,Possession,0.2883450844184988,32
et,fr,The body,0.28835952482783767,97
hy,nl,Cognition,0.2883857425775359,33
ru,eu,Sense perception,0.2884128487251267,51
el,nl,Spatial relations,0.2884152741530201,106
pl,az,Cognition,0.28841793019119805,30
sk,ta,Food and drink,0.2884190732266825,30
fi,pt,Modern world,0.28843263543789494,38
hu,lt,Food and drink,0.2884504605609848,42
ru,tr,Clothing and grooming,0.288463483986971,31
hr,ru,Motion,0.2884648962389292,66
hr,lt,Possession,0.28849246176345217,33
cs,eu,Spatial relations,0.2885361633458768,110
el,ka,Food and drink,0.2885453766460803,30
da,de,Motion,0.28854629633365214,53
ru,pt,Spatial relations,0.288551931639896,95
ru,eu,Food and drink,0.2885599067608774,43
be,az,The physical world,0.28856043734130293,73
el,uz,The physical world,0.28858528541487377,50
hr,nl,The physical world,0.28859911606568756,93
es,ta,Food and drink,0.288607503914555,28
it,eu,Sense perception,0.2886174173256652,60
hy,bg,Food and drink,0.2886256951948345,39
et,ru,Social and political relations,0.2886489974380076,30
el,fr,Emotions and values,0.2886544744208312,72
sv,it,Emotions and values,0.2886723653694862,75
et,hr,Social and political relations,0.2886783141019418,35
fi,sk,Possession,0.2886832487800478,34
pl,eu,Spatial relations,0.2886847394844233,100
de,fr,Emotions and values,0.2887071811308411,44
lt,de,Possession,0.28871905928662955,29
uk,pt,Spatial relations,0.2887202452815275,97
fa,pt,Modern world,0.2887480587527025,40
ro,eu,Sense perception,0.288757517912868,59
tr,ta,Social and political relations,0.28877133291958373,34
lt,ro,Modern world,0.28877319195811113,49
az,eu,Speech and language,0.28877911557070957,21
be,pt,Cognition,0.28878326531071774,34
uk,ko,Spatial relations,0.28882477765619713,69
hr,it,Spatial relations,0.2888365645757054,114
fi,hr,Sense perception,0.2888384000789516,73
hi,nl,Cognition,0.2888689017132249,35
es,ro,Spatial relations,0.2889212362086468,112
sv,ka,Sense perception,0.2889259235389393,56
be,ka,Spatial relations,0.2889288148490061,99
ta,ar,Food and drink,0.2889752076538937,30
lt,eu,Spatial relations,0.2889803137469446,131
fa,da,Spatial relations,0.2889804644347093,90
it,eu,Emotions and values,0.2889849990684033,59
sk,eu,Modern world,0.2890170301889517,39
hy,cs,Cognition,0.28902740813837413,26
hi,da,Sense perception,0.2890294355976057,69
el,be,Spatial relations,0.2890348157965445,83
fa,az,Sense perception,0.2890551299346181,52
sv,pt,Emotions and values,0.2890721948497095,94
fa,ru,Emotions and values,0.28907789692282804,52
el,cs,Speech and language,0.28908079384264795,25
sk,pl,Possession,0.2890947194084796,32
hy,eu,Food and drink,0.28909893992171665,42
fi,da,Social and political relations,0.28911737098406165,38
ro,ka,Food and drink,0.28913352547447635,38
en,ko,Miscellaneous function words,0.28913555009770364,9
pl,ca,Emotions and values,0.2891405403303114,58
da,ro,Social and political relations,0.2891488899579455,43
hi,az,The physical world,0.2891909042142045,108
nl,ka,Animals,0.28920452717927586,48
sv,es,Sense perception,0.28921505512121437,64
uk,he,Spatial relations,0.28922803478038844,94
hu,sv,The body,0.28923470157166936,119
no,ta,Cognition,0.28923903648550775,20
it,ta,Emotions and values,0.2892390874974203,42
bg,en,Emotions and values,0.2892532369594697,55
ca,tr,Spatial relations,0.28926527603821633,98
ru,no,Food and drink,0.28927082219264155,46
ru,ro,Spatial relations,0.2892793288991111,98
hi,uk,Possession,0.2892843035778186,29
da,es,Spatial relations,0.28929122674051855,99
be,no,The physical world,0.28929255907665447,78
hr,es,Emotions and values,0.28933871859595095,72
hr,tr,Social and political relations,0.289340535672204,47
hr,ca,Emotions and values,0.2893501901604322,58
be,eu,Possession,0.28935615790616037,32
es,kk,Miscellaneous function words,0.28940728994944315,19
hu,ca,Agriculture and vegetation,0.2894131658370281,25
hu,no,Speech and language,0.28942201116454064,30
hi,sv,The physical world,0.2894224630077905,129
cs,pt,Agriculture and vegetation,0.289427957318775,27
hi,az,Animals,0.2894340859452288,60
ja,eu,Kinship,0.28943997684265566,44
fa,ko,Motion,0.28945455424698974,27
hy,da,Cognition,0.2894645401551091,30
fa,ro,Speech and language,0.289475001610859,22
hi,lt,Miscellaneous function words,0.2894901708536211,23
fa,lt,The body,0.2894977544309488,104
no,eu,The physical world,0.28950317195630865,94
bg,be,Clothing and grooming,0.28951369880516165,24
et,ca,Food and drink,0.2895183750069099,40
lt,tr,The physical world,0.28952475760990054,97
en,it,Modern world,0.28954270591039544,31
hr,uz,Basic actions and technology,0.28956254829159045,55
el,pt,Agriculture and vegetation,0.2895908856690029,26
ca,az,Possession,0.2896301854430032,26
uk,ja,The body,0.289632649699335,79
et,az,Spatial relations,0.2896436378030433,107
no,az,Cognition,0.289660923135065,33
en,kk,The body,0.2896763280323911,103
ca,pt,Motion,0.28968207696709475,99
hu,de,Motion,0.2896922604307618,68
ru,da,Social and political relations,0.28970592497554465,32
hu,az,Speech and language,0.28971297252744926,25
hy,nl,Speech and language,0.2897208382597521,26
bg,ko,Miscellaneous function words,0.28972096353973237,14
be,de,Cognition,0.28973317838324547,22
es,kk,The physical world,0.2897527672398755,97
hu,sv,Cognition,0.2898043526476824,43
hr,ka,Sense perception,0.2898190327668584,58
uk,ca,Emotions and values,0.2898259518361354,60
fi,ko,Emotions and values,0.2898280385136546,54
pt,ko,Social and political relations,0.2898374140887173,34
hu,nl,Modern world,0.2898515477572511,40
bg,ru,Modern world,0.2898582799568622,31
hy,hr,Speech and language,0.28987356779248097,28
uk,eu,The body,0.28987524823049593,97
ru,sv,Food and drink,0.289919024808033,49
hr,be,Possession,0.2899492707673306,28
uk,az,The body,0.2899525671850339,83
el,lt,Spatial relations,0.2899576077984554,109
da,eu,Possession,0.28995798517642374,33
be,eu,Speech and language,0.2899662882420978,26
lt,tr,Modern world,0.2899867789810474,39
et,ro,Speech and language,0.28999485513398093,29
bg,hr,Emotions and values,0.28999917099375,60
hu,no,Modern world,0.28999946071040017,32
fi,sv,Sense perception,0.29005996927938704,70
sk,lt,Sense perception,0.2900605127874099,62
cs,no,Modern world,0.29010725895415995,31
uk,kk,The body,0.29011169722100183,105
sk,az,Animals,0.29011353157803815,47
fa,tr,Spatial relations,0.29012136691564777,109
ca,ka,Agriculture and vegetation,0.29014853243571886,27
uk,eu,Possession,0.29017121253459965,32
be,no,Spatial relations,0.2901741734245607,98
sk,es,Food and drink,0.2901748453684301,44
fi,eu,The house,0.2901822913268455,21
hi,eu,Animals,0.29018720306885937,68
cs,az,Spatial relations,0.2901973847264967,104
lt,ka,The physical world,0.29020224142198864,89
ru,kk,Food and drink,0.2902215429642364,47
et,da,Cognition,0.2902224798634467,32
tr,ko,Cognition,0.29022376113473136,28
lt,it,Agriculture and vegetation,0.29022774202599566,23
de,nl,Modern world,0.29022965375584986,5
el,bg,Agriculture and vegetation,0.2902424432800512,24
hi,lt,Possession,0.290255442299284,33
hr,ka,Animals,0.290261055248897,52
no,eu,Social and political relations,0.2902642216411835,37
tr,ko,Miscellaneous function words,0.2902983572246409,14
ro,ta,Food and drink,0.2903106728239493,30
el,lt,Possession,0.2903347058350486,29
nl,ca,Miscellaneous function words,0.29034094452252573,13
et,da,Animals,0.2903506179232839,47
lt,en,Agriculture and vegetation,0.29035179046089366,25
it,uz,Food and drink,0.29042620275462355,24
sk,pt,Modern world,0.2904409871408666,43
de,ar,The body,0.2904558642140247,23
da,nl,Clothing and grooming,0.2904676128855857,31
bg,az,Emotions and values,0.29046913923525636,62
ru,az,Spatial relations,0.2904756972373944,94
no,tr,Sense perception,0.2904757912059156,62
pl,ar,Cognition,0.290476934081644,29
ta,eu,Food and drink,0.2904922448598631,28
fr,ro,Clothing and grooming,0.2905019845140164,38
bg,da,Possession,0.2905130933027242,28
el,eu,Miscellaneous function words,0.29051850213662156,14
fa,ca,Spatial relations,0.29052896178686455,88
pt,ro,The body,0.2905289778836754,129
ru,ko,Sense perception,0.2905665729847467,48
bg,ru,Agriculture and vegetation,0.2906045168072582,22
hr,az,Spatial relations,0.2906174148921307,118
fi,ro,Possession,0.2906333010041341,41
ru,ca,Motion,0.29063934472258773,76
nl,ta,Emotions and values,0.2906412411018765,43
bg,sv,Animals,0.2906433169833973,50
et,de,Cognition,0.2906545170968288,26
fa,el,Food and drink,0.29067514745770107,33
kk,ar,Clothing and grooming,0.29071419475523347,35
nl,it,Modern world,0.29071790648362605,40
pl,da,Food and drink,0.2907265565148888,47
en,eu,Cognition,0.29073343865233187,33
el,az,Animals,0.29077126328773134,49
sv,tr,Spatial relations,0.2907752763844662,122
uk,es,Modern world,0.29078226484665226,35
hi,ar,Clothing and grooming,0.29079831562731423,32
lt,it,The house,0.2908082288022234,21
sk,tr,The physical world,0.29081242084234554,96
ru,da,Speech and language,0.2908170151637723,26
fi,ru,Clothing and grooming,0.29082039884449334,28
fi,tr,Miscellaneous function words,0.2908450778496677,28
ru,fr,Spatial relations,0.290871289065602,95
da,ar,The physical world,0.29088188272052495,84
uz,ko,Quantity,0.29088676689725956,21
pt,ja,The body,0.2908939466635649,96
bg,nl,Social and political relations,0.290920436858834,35
tr,ko,Agriculture and vegetation,0.29092071411971326,22
hr,sv,Spatial relations,0.2909266895627442,124
bg,en,The body,0.2909302865036889,94
bg,ca,Social and political relations,0.2909307011874569,33
ru,ko,Cognition,0.2909391418464315,22
ru,ka,Cognition,0.2909491185174188,36
cs,he,Animals,0.2909716531249225,52
lt,nl,Clothing and grooming,0.29098413437689047,37
es,kk,The body,0.29099234127525414,121
hu,eu,Food and drink,0.29099258367472447,41
hr,ca,Sense perception,0.2910060357093926,56
el,no,Spatial relations,0.29100757791354004,86
no,sv,Agriculture and vegetation,0.29101269011956177,32
fi,sv,Social and political relations,0.29105502729407867,39
lt,ro,Spatial relations,0.2910597870660468,129
et,uk,Agriculture and vegetation,0.29105988748926337,26
no,nl,Emotions and values,0.2910993536959166,65
sk,ru,Possession,0.29111303471209915,30
hi,uz,Cognition,0.2911322950502461,17
es,ka,Modern world,0.2911342957982641,28
hi,hr,Cognition,0.29116181466778646,37
hy,tr,Animals,0.2911657448268656,48
ru,lt,Motion,0.29116823046362095,93
hu,kk,Speech and language,0.291170206369628,31
da,tr,The body,0.2911727384039651,98
ro,ka,Miscellaneous function words,0.29121917964463845,16
pl,be,Speech and language,0.29122197384080256,24
fa,no,Spatial relations,0.2912236111996289,92
cs,sv,Modern world,0.29122906539486537,33
nl,kk,Food and drink,0.2912398341032938,45
el,ar,Animals,0.29124966862894447,45
hy,nl,Sense perception,0.2912512818804141,59
sk,ro,Social and political relations,0.29129318354873784,48
es,ka,Speech and language,0.2912948441505302,25
fi,hy,Cognition,0.29130180580322745,40
tr,ta,Cognition,0.29131419922500196,24
ru,he,Animals,0.2913214584251261,46
hy,be,The physical world,0.2913404981725836,75
el,ro,The physical world,0.2913655503526398,101
fr,uz,Speech and language,0.2913799380229332,15
lt,fr,Modern world,0.2913845198049743,44
tr,ko,Food and drink,0.2913867637353852,31
bg,cs,Spatial relations,0.2913877119155506,116
fa,hy,Speech and language,0.29139806168660315,18
uz,he,Animals,0.291407717492936,28
de,ro,Possession,0.2914091630599602,32
es,ka,Social and political relations,0.29141186572827754,41
sk,lt,Agriculture and vegetation,0.29142236005678035,26
nl,eu,Food and drink,0.29144732479635244,41
no,pt,Spatial relations,0.2914507252966376,99
fa,lt,Modern world,0.2914701221541551,43
pl,ta,Agriculture and vegetation,0.29148975233943364,17
nl,pt,Modern world,0.2915014639560931,39
es,ta,Agriculture and vegetation,0.29150197725886,18
da,pt,Emotions and values,0.2915248977172071,79
sk,ro,Food and drink,0.2915318914283544,43
da,pt,Speech and language,0.2915336387515396,28
no,es,Clothing and grooming,0.29154301061678767,33
hi,lt,The physical world,0.2915433890815985,118
hi,nl,Sense perception,0.29154438947651506,80
az,ka,Time,0.29154886295458804,62
fa,tr,Modern world,0.2915521599555132,40
sk,lt,The house,0.2915720757423458,23
ca,ta,The body,0.2915960653867385,74
nl,ar,Food and drink,0.29160257499265574,47
nl,pt,Cognition,0.29160692949262706,39
el,no,Social and political relations,0.2916137508639426,33
no,fr,Agriculture and vegetation,0.2916186406472797,25
ro,eu,Spatial relations,0.29162122543531477,115
tr,ta,The body,0.2916412498345541,80
cs,eu,Modern world,0.29164963286252554,35
az,kk,Miscellaneous function words,0.2916507095767521,17
ru,ka,Speech and language,0.2916673011038152,21
cs,ro,Social and political relations,0.2916692267355647,43
fa,eu,Emotions and values,0.2917121513886895,54
cs,es,Spatial relations,0.2917195056709807,104
pl,it,Clothing and grooming,0.2917221416870588,32
lt,en,Food and drink,0.29173282473549556,42
hr,pt,Emotions and values,0.2917403558155405,80
pt,eu,Possession,0.291756171540251,34
bg,ru,Possession,0.2917672750165642,26
uk,he,Possession,0.29179446648288143,29
hu,az,Emotions and values,0.29180212717715104,72
hu,sv,Emotions and values,0.2918148184255006,81
nl,tr,The body,0.29181487656567073,107
fi,eu,Modern world,0.29186714019041715,36
lt,ca,Clothing and grooming,0.2918797101898215,28
uk,es,Basic actions and technology,0.2918865042891237,151
fi,sv,Clothing and grooming,0.29190177597364036,32
fi,sv,Food and drink,0.29190381702924145,47
hr,az,Cognition,0.2919299779944053,31
hy,hr,Cognition,0.291959300712368,31
be,ar,Animals,0.2919881978602612,44
hu,el,The body,0.29199441073425764,104
hy,es,The house,0.2920178241842685,24
lt,ro,Social and political relations,0.292045824885116,54
be,es,Social and political relations,0.29205634691515336,42
ro,he,Kinship,0.29205854475092013,40
da,eu,The body,0.2920647223294327,98
ar,he,Clothing and grooming,0.292071297120679,30
no,eu,The body,0.29207448435568445,109
hi,pt,Sense perception,0.29210881120732185,81
bg,nl,Spatial relations,0.29211426062023643,127
it,az,Spatial relations,0.292126413324729,106
be,it,Social and political relations,0.2921364678115369,34
hu,nl,Emotions and values,0.2921519420578243,77
