l1,l2,IDS_SEMANTICFIELD_l1,local_alignment,comparison_count
sq,bg,Basic actions and technology,0.23043317102866387,135
sk,uk,Speech and language,0.23045604413317852,27
cs,sv,Motion,0.2304574636847242,71
de,en,Possession,0.23048997107278318,23
it,he,Animals,0.230527336917589,45
da,ar,Possession,0.2305322768358624,31
no,sv,Possession,0.23054875726435115,34
fa,sk,The body,0.23055953620891806,100
tr,eu,Speech and language,0.2306060778015688,24
fa,ro,The physical world,0.23063382858916007,92
hr,es,Food and drink,0.23064719121845909,51
cs,uk,Basic actions and technology,0.23068075522351947,107
fr,tr,The physical world,0.23068927340204162,105
hu,fr,Motion,0.23069540123711738,92
lt,tr,Social and political relations,0.2307352212857674,46
et,ro,Emotions and values,0.23073771602939597,80
pl,de,Basic actions and technology,0.2307444288682197,92
pl,nl,Clothing and grooming,0.23074803487221354,35
hu,nl,Possession,0.2307521750206877,35
hr,ca,Cognition,0.23076850575664193,32
fr,tr,Cognition,0.23077300452510724,46
bg,sv,Social and political relations,0.23080483114122735,34
ro,ar,The house,0.23082025903625406,28
et,cs,Social and political relations,0.2309147034399745,31
sv,en,Modern world,0.23094378460792597,29
lv,fa,Clothing and grooming,0.23094552681926386,16
it,tr,Miscellaneous function words,0.23095995025858015,27
ru,he,Social and political relations,0.23098513297459694,31
el,en,Motion,0.2310214884160803,70
fi,fr,Emotions and values,0.2310325577556477,96
pl,tr,The physical world,0.23103385876799196,99
pt,it,Speech and language,0.23103424057883543,30
hr,it,Spatial relations,0.23109164775479996,118
fi,sq,Speech and language,0.23110732032644982,29
sv,tr,The physical world,0.23110885567744133,105
pl,no,Emotions and values,0.23116078075832638,59
fi,eu,Spatial relations,0.2311657111661759,103
fa,nl,The body,0.23118486488092385,103
ro,ar,Possession,0.23119396541834789,41
sv,he,Basic actions and technology,0.23119785844283103,151
nl,he,Emotions and values,0.2312025959270847,69
nl,he,Cognition,0.2312271607379066,34
sv,tr,Basic actions and technology,0.23123421625950116,155
da,he,Cognition,0.23124951626736545,30
hu,fr,Clothing and grooming,0.23125658322891518,37
hu,bg,The body,0.23128185089879988,123
es,ro,Social and political relations,0.2312854193577317,53
fa,nl,Basic actions and technology,0.23131464791737566,97
sk,he,Animals,0.23131716105429523,48
lt,pt,Clothing and grooming,0.2313602394069308,29
en,it,Spatial relations,0.23138246135911444,97
hu,da,Cognition,0.23141464277752816,41
bg,da,Emotions and values,0.23145534373553975,66
hu,fa,Basic actions and technology,0.2314585573550838,108
pt,eu,Emotions and values,0.23150820064184358,73
fi,eu,Speech and language,0.23151778571085327,21
fi,pt,Speech and language,0.2315213554297482,31
bg,eu,The house,0.23153216685461642,20
fa,ru,Spatial relations,0.23154226239832762,85
fa,pt,The body,0.2315702296087511,114
cs,lt,Cognition,0.2315703014989646,25
bg,he,The house,0.23159390395839327,24
hu,it,Basic actions and technology,0.2315977170437311,180
da,es,Possession,0.2316077012031252,32
bg,nl,Food and drink,0.23162338399803348,47
sv,pt,Social and political relations,0.231632951628893,39
sq,it,Motion,0.23163518392393412,82
fi,hr,Clothing and grooming,0.23163547502492626,33
fi,fa,The physical world,0.2316440520791266,87
de,pt,Spatial relations,0.23167019448448956,59
lv,de,The body,0.23167682107909757,16
ru,en,Motion,0.2316867470781512,65
nl,eu,Emotions and values,0.2316947134133529,56
hu,eu,Food and drink,0.23169676579752488,37
fa,eu,Clothing and grooming,0.23170806817727868,26
lv,tr,Spatial relations,0.2317134553871962,66
ru,ro,Basic actions and technology,0.23175008482635037,152
hu,fr,Emotions and values,0.23176775339896563,84
el,ro,Spatial relations,0.23176991208557887,99
sk,pt,Basic actions and technology,0.2317865089525124,174
en,ar,Possession,0.2318016805387427,28
fi,fr,Clothing and grooming,0.2318195135421775,35
uk,is,Kinship,0.23182102354778714,30
fa,pt,Motion,0.23182446789161662,49
bg,he,Emotions and values,0.2318373447953266,70
pt,ro,The body,0.2318412906621299,129
et,fr,Sense perception,0.2318605963781843,67
fi,he,The physical world,0.23189118287422447,82
lv,cs,Sense perception,0.23190421700573138,38
el,hr,Speech and language,0.23191151854436834,29
sv,he,The body,0.23192202587570432,97
nl,ro,Clothing and grooming,0.23192274123850862,36
fa,eu,Speech and language,0.2319887244638451,13
sk,da,The physical world,0.23199770302544487,79
de,ro,Basic actions and technology,0.23200726450385378,101
et,nl,Possession,0.23202334445441183,28
pl,fr,Speech and language,0.23207673053058528,30
hu,hr,Social and political relations,0.23208634162496164,35
da,it,Speech and language,0.23208876012633473,29
es,eu,Emotions and values,0.23209634329476317,63
hr,fr,Animals,0.2321060342530133,57
hu,en,Modern world,0.23216555907335154,31
pl,lt,Sense perception,0.23220349745190674,56
sv,ar,Animals,0.2322163673773994,46
sq,cs,Food and drink,0.23223611353249088,44
no,ar,Emotions and values,0.2322525052550311,59
el,eu,The house,0.2322543889651173,18
ca,ko,Quantity,0.23227239516582793,23
no,da,Spatial relations,0.2322948228261297,109
de,fr,Emotions and values,0.23232222960681262,44
fi,eu,The house,0.2323440714575111,17
de,es,Spatial relations,0.23236727808186214,60
no,he,Spatial relations,0.23237131638812103,97
cs,tr,Agriculture and vegetation,0.23237195846849487,27
fa,cs,The body,0.2323763175278791,98
pl,nl,Food and drink,0.23237668256262115,49
pl,es,The house,0.23237991265131652,26
en,pt,Spatial relations,0.23238082026553808,94
fa,el,Spatial relations,0.23238755529823374,86
sk,fr,Food and drink,0.23239876601808696,53
no,da,Agriculture and vegetation,0.2324047346904605,24
ru,da,Miscellaneous function words,0.23242481130802523,14
hu,pl,The house,0.23246694043398858,25
en,ar,Basic actions and technology,0.23248910110197,138
pl,he,Clothing and grooming,0.2324994047117625,31
hu,cs,Modern world,0.23252904753366133,35
en,ca,Cognition,0.23253241540653538,28
fa,pl,The house,0.23253640503828157,22
el,sq,Possession,0.23254681830287777,32
et,nl,Cognition,0.23255989560344598,40
lt,he,Motion,0.2325693786824422,91
ar,he,Basic actions and technology,0.23258945200323838,152
ru,eu,Motion,0.23259658195831961,60
sk,pt,Social and political relations,0.2325987645869825,47
nl,ar,Spatial relations,0.23260664877846077,106
fa,pt,Miscellaneous function words,0.23260943649777865,17
ru,da,The physical world,0.23263302767944402,78
pl,pt,The physical world,0.23265665957458095,93
bg,hr,Modern world,0.23267946153780053,39
no,sv,Motion,0.23269742518923628,68
cs,is,Cognition,0.23269830158332655,23
ca,ro,Kinship,0.23269864707619176,36
ro,ar,Cognition,0.23271262204910373,39
et,lt,Emotions and values,0.23275434744066945,79
et,fa,Motion,0.23275447934776955,35
bg,ro,Cognition,0.23275564633232457,39
bg,sv,Miscellaneous function words,0.23276214076698445,19
uk,ko,Quantity,0.232779588608956,22
pl,de,Motion,0.23281042931755083,61
et,el,Agriculture and vegetation,0.23283719189261898,27
de,ro,Cognition,0.23285498083054437,28
de,eu,Agriculture and vegetation,0.23286199336856986,2
fr,pt,The body,0.2328881923394896,113
de,ro,Modern world,0.23294467893699894,4
es,tr,Motion,0.23294922310088087,93
hu,sk,Modern world,0.23295202969845888,39
ca,es,The physical world,0.2329534375316106,82
et,nl,Basic actions and technology,0.23295554977599833,157
sq,de,Sense perception,0.23300165322418934,35
pl,he,The house,0.23301272602055426,22
nl,eu,Cognition,0.2330198162280855,38
nl,es,The house,0.23302465957341956,24
pt,he,Spatial relations,0.2330270380143048,100
it,tr,The physical world,0.2330481646266672,103
fi,tr,The physical world,0.23306459556424625,98
es,ar,Basic actions and technology,0.2331016469558628,169
et,ko,Time,0.2331453420737934,39
ro,tr,Agriculture and vegetation,0.2331892451717689,28
pl,ro,Motion,0.23323457520619564,75
fi,ro,Speech and language,0.23326456533321244,33
pl,pt,Social and political relations,0.2332678340415766,39
bg,lt,Basic actions and technology,0.23333855438835144,159
eu,ar,Clothing and grooming,0.23334639816351016,33
et,fr,Social and political relations,0.23336069429854253,38
no,it,Sense perception,0.23339305803890512,60
pl,he,Basic actions and technology,0.23340172551643837,141
fa,pl,Clothing and grooming,0.2334123375320695,28
et,pt,Clothing and grooming,0.23344560590658414,32
lt,da,Miscellaneous function words,0.23346200022067914,19
lt,ar,Social and political relations,0.23348854216963436,37
bg,tr,The house,0.2335193511914833,29
sk,lt,Speech and language,0.2335334376848757,29
fi,ar,Basic actions and technology,0.23364556738424977,166
hu,fr,Spatial relations,0.23366708384236792,124
pl,no,Animals,0.23369444229503278,53
pl,ro,Basic actions and technology,0.23370039429819126,166
hu,sq,Spatial relations,0.23371344526536056,120
en,ro,The physical world,0.23371588661087717,91
sk,he,Clothing and grooming,0.23373690719278364,28
tr,eu,Miscellaneous function words,0.2337398134125622,22
lv,ar,Sense perception,0.23374175136377515,38
sk,it,Social and political relations,0.23378462521735582,38
es,it,Spatial relations,0.23385769976424667,117
en,ro,Miscellaneous function words,0.23387840152351955,14
lt,ro,Clothing and grooming,0.2338833345716411,28
fi,de,The body,0.23391298272424899,27
el,no,Social and political relations,0.23391697516791352,36
hu,en,Motion,0.23394030495439735,74
pl,es,Speech and language,0.23395155672190707,28
de,tr,Cognition,0.2339676644795003,31
de,en,Modern world,0.23397775239355675,4
pt,it,Clothing and grooming,0.23398908381948877,34
el,da,Basic actions and technology,0.233990441559429,144
hr,en,Food and drink,0.23401109141602142,47
fr,pt,Emotions and values,0.23405504493854465,103
sv,da,Speech and language,0.23406201426223508,28
hr,ro,Basic actions and technology,0.23406587167435974,181
hu,ro,Basic actions and technology,0.23406977686269695,199
nl,fr,The body,0.23407657047424935,105
fa,ca,Miscellaneous function words,0.2340905530460711,11
fr,he,Possession,0.23409713927456216,30
sk,eu,Social and political relations,0.23410739455382898,38
de,nl,Cognition,0.23413098204305138,26
fa,no,Possession,0.23416159366412775,23
ru,pt,Social and political relations,0.23417434410770407,37
sk,fr,Motion,0.23417774436720099,81
nl,he,Basic actions and technology,0.23418345637252894,161
tr,eu,Spatial relations,0.23423952110777713,104
pl,ro,The body,0.23423991500620367,118
hu,pl,Clothing and grooming,0.23426434159588228,33
es,tr,Possession,0.23428678503912115,33
ru,de,Agriculture and vegetation,0.23428920374144513,2
lv,bg,Spatial relations,0.23430595344851207,71
el,da,Social and political relations,0.23438755589657326,35
sk,nl,Spatial relations,0.23443540256287151,131
bg,is,Miscellaneous function words,0.23445255974038873,20
sk,lt,Social and political relations,0.2344613387951895,45
hr,da,Speech and language,0.23446438135407163,28
fa,cs,Spatial relations,0.23448168694478252,101
el,it,Modern world,0.2344840198922545,31
fi,he,Social and political relations,0.23449860025421504,36
hr,it,Animals,0.23450913231331277,51
et,sk,Modern world,0.23451430163561543,41
fa,no,Animals,0.2345446323740997,46
el,ko,Motion,0.23455651278102252,22
sq,de,Spatial relations,0.23458517359769523,61
fr,es,The house,0.23461938262456467,28
bg,ko,Time,0.2346632913319751,38
fi,fr,Speech and language,0.23468901149016108,34
ru,en,Speech and language,0.23473780138503883,25
et,he,Sense perception,0.23473838192875143,55
sk,ro,Speech and language,0.23474011092626726,35
no,da,Motion,0.23475222012248803,67
is,pt,Time,0.2347567797841609,55
cs,ro,The body,0.23476975718057386,116
hr,pt,The house,0.23478207356939207,30
ru,en,Social and political relations,0.23480525536849928,30
el,pt,Speech and language,0.23480777837982456,30
hr,en,Basic actions and technology,0.23485084903099357,145
uk,en,Kinship,0.23485616937876078,27
et,sv,Spatial relations,0.2348744923042429,112
fi,ro,Cognition,0.2348777339900855,46
lt,sv,Possession,0.23491170891968496,40
et,it,The body,0.2349207895454408,103
fr,es,Agriculture and vegetation,0.23493499990935446,27
hr,lt,Social and political relations,0.2349475661809616,44
pt,ko,Emotions and values,0.23496530759889847,37
cs,da,Cognition,0.23497081848925036,24
sv,ar,Basic actions and technology,0.23497400913579108,160
bg,ro,The body,0.2349741813673624,128
cs,it,Social and political relations,0.234983544439879,33
hr,da,The physical world,0.23499073611630134,98
sq,lt,Kinship,0.23501228420621073,39
ru,en,Modern world,0.23503359460301634,27
sq,sk,Cognition,0.2350472007246815,21
ru,nl,Emotions and values,0.23506806787855866,63
no,de,Time,0.23507061371051746,29
et,it,Animals,0.2350883792817889,48
bg,fr,Speech and language,0.2350960801387191,34
no,it,Food and drink,0.23513829012061657,47
en,he,Social and political relations,0.23515178972015902,31
pt,he,Motion,0.2351578732313409,89
no,nl,The body,0.23516411551167135,114
et,it,The physical world,0.235166091635944,86
fa,eu,The house,0.23517963723339314,18
it,ar,Spatial relations,0.23518394916169383,96
et,cs,Modern world,0.23518606125982677,36
sk,ro,Modern world,0.23524606860296832,49
el,it,The house,0.23526167064901768,24
sq,hr,Motion,0.23526322722835943,74
pl,he,Social and political relations,0.23526691917035936,31
es,it,Emotions and values,0.2352780588414621,76
et,ro,Cognition,0.2352806721295997,41
ru,he,Basic actions and technology,0.23528340101158005,140
cs,fr,Social and political relations,0.23530189221704767,39
da,ar,Social and political relations,0.23534451263066583,32
el,nl,Social and political relations,0.2353464886361267,36
et,sq,Kinship,0.2354072345888647,37
fa,el,Basic actions and technology,0.23540732352819935,89
es,he,Spatial relations,0.23540956416372227,99
et,lt,Spatial relations,0.23541065052026744,118
nl,ca,Miscellaneous function words,0.2354145359177024,13
sv,es,Speech and language,0.23541453594555853,31
cs,ro,Spatial relations,0.23544996049835162,111
en,tr,Possession,0.23547016573010524,28
bg,nl,Sense perception,0.23548270353319098,67
pl,es,Agriculture and vegetation,0.2354845318741302,29
ru,sv,Possession,0.23548676884667497,32
pl,ru,Modern world,0.2355072319615467,30
de,he,Clothing and grooming,0.23551147968045455,5
pl,pt,Spatial relations,0.23552787837275493,102
ru,fr,Social and political relations,0.23554569269665196,37
sk,ro,Basic actions and technology,0.23554795721673286,173
hr,es,Speech and language,0.23556170927909087,32
eu,ar,Speech and language,0.2355688608258373,21
fr,es,Spatial relations,0.23557072459178205,118
sq,sk,Sense perception,0.23557223116880283,43
lv,is,Miscellaneous function words,0.23557958490647374,20
es,ro,The body,0.2355923583647455,118
no,pt,The body,0.23560929338476713,119
sq,cs,Cognition,0.23561986195764942,22
nl,fr,Basic actions and technology,0.23563579288926634,168
is,es,Cognition,0.23566550097236397,30
tr,ko,Social and political relations,0.23574604234954652,26
cs,lt,Basic actions and technology,0.2357595345152831,152
pt,it,Cognition,0.23576594568412104,37
cs,pt,Speech and language,0.23577633334649073,30
es,ro,Cognition,0.23578177999307157,42
bg,ro,Speech and language,0.23579042945857967,33
nl,fr,Food and drink,0.23581458233750288,49
nl,ar,Basic actions and technology,0.2358873923864972,164
fa,bg,Modern world,0.23590046771955914,42
sv,fr,Speech and language,0.23591290588276514,32
et,pt,Animals,0.23591798604255115,54
sk,ro,Emotions and values,0.23592400151108084,81
hr,no,The body,0.2359368545224072,107
es,it,Possession,0.23594007332362404,29
hr,it,Food and drink,0.23594590654825892,49
et,fr,Possession,0.2359501952674584,30
hr,it,Social and political relations,0.23597830507644446,36
et,pl,The house,0.2360309901362375,23
hu,ro,Spatial relations,0.23604058218843096,124
fr,pt,Sense perception,0.23604984291673473,69
bg,pt,Social and political relations,0.23610414883312547,40
hu,lt,Basic actions and technology,0.23611051894017349,188
sk,fr,Emotions and values,0.23611385673303628,79
uk,ru,Speech and language,0.23613454786166496,25
ro,he,Cognition,0.23620362339536982,37
el,ca,Cognition,0.23621433794397378,32
lt,ko,Possession,0.23624184047864308,12
en,es,Possession,0.23625193649134116,30
sk,uk,Food and drink,0.2363097587151404,35
hr,is,Spatial relations,0.2363411900817189,89
fi,ro,The body,0.23641681335424586,127
cs,da,Motion,0.23642322700351318,65
fi,sv,Miscellaneous function words,0.236437254358276,21
bg,uk,Spatial relations,0.23648291664126603,98
sk,ar,Food and drink,0.23650337007320207,53
tr,he,The body,0.23651039593298254,96
et,hr,Clothing and grooming,0.23655055262190813,29
bg,lt,Speech and language,0.2365559030757074,28
fi,nl,Cognition,0.23658889699877522,42
no,es,The body,0.23659204398635988,112
de,tr,The house,0.23660458219525565,1
sq,ar,Clothing and grooming,0.23661998208552185,29
bg,de,Animals,0.23662909724865167,2
lv,sv,Kinship,0.2366588116945166,28
hu,el,Agriculture and vegetation,0.23669531504458255,27
bg,eu,Motion,0.23670976009426473,61
fi,et,Social and political relations,0.2367164646194467,36
el,lt,Motion,0.23676287135061644,104
hr,pt,Food and drink,0.23680502512080576,50
da,es,The body,0.2368086682548477,103
ro,tr,Possession,0.23682715420493933,41
uk,lt,Time,0.23683205155297574,58
fa,en,Possession,0.2368514167474122,21
sk,it,The physical world,0.23691680386212777,90
sq,ro,Kinship,0.23691813397652453,42
el,eu,Clothing and grooming,0.23691968982420775,36
bg,pt,Spatial relations,0.2369618085329285,116
sq,ru,Speech and language,0.23697413477702586,27
pl,no,The body,0.23698534817971093,106
lv,ro,Miscellaneous function words,0.23698697507850539,21
bg,cs,Social and political relations,0.23701767455972608,33
nl,it,Basic actions and technology,0.23709593040685684,158
sq,pl,Motion,0.23710041665000484,76
hr,nl,Motion,0.23713173995733877,79
en,he,Motion,0.23713647855288741,65
da,nl,Speech and language,0.2371452617181529,28
pl,nl,Motion,0.23715149353752954,78
da,es,Clothing and grooming,0.23719540778446693,29
bg,ru,The house,0.2372015217204139,24
cs,pt,Modern world,0.23721079064467654,37
fi,lv,Emotions and values,0.23721379858995692,58
uk,en,Sense perception,0.23725107165188566,39
fr,tr,Agriculture and vegetation,0.2372694430343884,27
no,da,Clothing and grooming,0.23727316844622345,32
cs,ro,Emotions and values,0.23731145905874343,75
es,pt,Agriculture and vegetation,0.23732707880030696,30
et,fa,Basic actions and technology,0.2373308362493088,90
ru,he,The house,0.23733300205675495,20
lv,ar,Clothing and grooming,0.23734668335635523,15
fi,fa,The body,0.23735729728816948,112
et,pl,Social and political relations,0.23739297868470424,32
da,ro,Sense perception,0.23740153598874883,62
cs,sv,Speech and language,0.23740252517142718,27
et,ar,Possession,0.23742854951772563,29
sk,he,Sense perception,0.23747127080879282,49
hu,ko,Kinship,0.23747588504438635,29
sk,no,Spatial relations,0.23748311179196888,110
hu,sv,Emotions and values,0.23750747689330676,81
fa,he,Basic actions and technology,0.2375163446362583,91
ru,sv,Motion,0.23751847188976422,71
fi,he,Basic actions and technology,0.23752890513589958,157
lt,fr,Cognition,0.2375343706608627,38
bg,pt,The physical world,0.23753491139845587,99
sv,tr,Social and political relations,0.23753590619666815,38
fi,it,Motion,0.23756530897783026,93
hy,lt,Modern world,0.23762010315133716,4
et,fr,The body,0.23763617156459754,102
sk,eu,Spatial relations,0.23764005120078005,103
hu,fa,The house,0.2376412228191767,22
sk,ar,Basic actions and technology,0.2377003101161163,155
it,ar,Cognition,0.23770859848464534,32
fi,fa,Modern world,0.23773232659014526,40
el,ar,Basic actions and technology,0.23773346573984985,157
de,ro,The physical world,0.23776870472093617,17
fa,ro,Possession,0.23777753849980374,33
fi,es,Modern world,0.23781540914475166,39
lt,ko,Time,0.23781603267937093,37
et,es,Food and drink,0.23781871582995429,48
bg,da,Possession,0.2378220419546875,32
lv,ru,Sense perception,0.23782876097998215,38
fi,et,Possession,0.23784959584856719,31
es,he,The body,0.23785107404870715,102
sk,nl,The body,0.2378642275092398,104
sv,da,Social and political relations,0.23786672754240124,35
et,es,Modern world,0.23793521315810334,37
nl,tr,The body,0.23794272126732655,107
ru,da,Food and drink,0.2380083114475566,45
hy,hr,Miscellaneous function words,0.2380374599189571,18
lv,hy,Modern world,0.2380393615269518,4
et,nl,Speech and language,0.23804383037751548,29
hr,nl,Sense perception,0.23804544550198053,70
no,ar,Social and political relations,0.23804566948026462,34
fr,ar,Spatial relations,0.23805537160183945,102
bg,da,Cognition,0.23807703807371372,31
fa,it,Possession,0.2381374104429684,20
pl,tr,Spatial relations,0.2381648952608828,106
hr,fr,Sense perception,0.23816535403659497,72
bg,is,Cognition,0.2381834776235923,30
ru,fr,Emotions and values,0.23819099878043476,69
hr,de,The body,0.23819438430938925,24
cs,fr,Cognition,0.23820236177010706,30
el,ro,Social and political relations,0.23822032214907327,44
cs,ro,Clothing and grooming,0.2382234278460634,32
bg,nl,Speech and language,0.23824809942688463,29
fr,ar,Cognition,0.23825177802667125,38
hr,tr,Basic actions and technology,0.23825831196813888,162
et,ro,The body,0.23826970258414704,116
en,it,Social and political relations,0.2382742368776172,32
el,it,Emotions and values,0.23827902995873154,68
en,ro,Basic actions and technology,0.23832256656319714,145
fi,nl,Motion,0.2383311888552645,91
hr,sv,Cognition,0.2383662311496281,31
es,ro,Miscellaneous function words,0.2383918252286746,19
sv,pt,The physical world,0.2384156976112627,100
cs,ca,Cognition,0.2384346102326704,26
pl,nl,Speech and language,0.23846561603505434,26
hu,sv,Motion,0.23850499851749446,83
pl,de,Animals,0.2385050788849445,2
fa,it,Modern world,0.23851115255147382,40
da,ar,Emotions and values,0.23851572611897814,58
et,bg,The physical world,0.23855003905811573,87
bg,da,Sense perception,0.2386120823756071,60
hr,sv,Animals,0.23861282414618792,54
sk,ro,Spatial relations,0.23861306588134953,117
el,nl,Possession,0.23861500578246173,32
sq,pl,Cognition,0.23865282509850103,26
sv,fr,Cognition,0.23865364205144918,37
hu,nl,Food and drink,0.23867259236105196,45
el,ro,Emotions and values,0.2387310664924677,79
fi,pt,Spatial relations,0.23873510980039359,121
sv,ar,Emotions and values,0.23873564199983766,68
fi,is,Miscellaneous function words,0.23874101012778806,21
hr,it,Possession,0.2387470809739367,28
sv,ro,Animals,0.23877869463856602,53
lv,de,Kinship,0.23879868167884105,7
bg,cs,Agriculture and vegetation,0.23880624868941502,25
et,sk,Animals,0.2388307318912676,50
pt,he,Possession,0.2388369972834134,32
et,he,The physical world,0.23885039316168613,73
cs,no,Animals,0.23888670718148483,54
cs,pt,Social and political relations,0.23892854169519298,39
hr,sv,Food and drink,0.23893549878197481,52
ca,tr,Kinship,0.23893813143955386,33
fi,no,Spatial relations,0.23895555410099192,112
cs,ro,Speech and language,0.2389747202520573,33
sv,it,The physical world,0.23897724303136764,103
hr,sk,The house,0.23898001902544944,32
pl,da,The body,0.23898622957288762,98
hu,eu,Spatial relations,0.23901370874831585,110
sk,nl,Food and drink,0.23902300138100552,48
sq,en,Speech and language,0.23905301581908012,27
fi,tr,Clothing and grooming,0.23907305985327104,32
bg,he,Sense perception,0.23908309919739923,55
fa,he,Spatial relations,0.2391690886079092,93
bg,he,Basic actions and technology,0.23918883775127284,152
no,en,Speech and language,0.23919729091568354,25
fi,hr,Basic actions and technology,0.23919880935937374,174
fr,es,Motion,0.2392074479317038,90
et,hu,The house,0.23921872307329364,23
cs,da,Clothing and grooming,0.23922203479358636,28
eu,ar,Sense perception,0.23923172060749148,50
pl,nl,The body,0.2392568214798534,105
sv,fr,Social and political relations,0.2392740341448914,40
et,en,Spatial relations,0.239287407948794,96
en,it,Emotions and values,0.2393033855251502,56
da,fr,Food and drink,0.23933202985690008,50
fi,ru,Speech and language,0.23934076952430575,27
hu,ru,Speech and language,0.23935630123534976,30
cs,en,Agriculture and vegetation,0.2393623785913796,25
et,hr,Basic actions and technology,0.23939989006962847,156
lv,uk,Cognition,0.2394289131305821,14
sk,pl,The house,0.23945654585532855,28
lt,nl,Motion,0.23946235758525597,97
sv,da,Basic actions and technology,0.23946703614584763,170
ru,tr,The physical world,0.23946845427389582,88
cs,es,Agriculture and vegetation,0.23959954153399066,28
cs,da,Speech and language,0.23960304303937138,27
hr,en,Clothing and grooming,0.23960987182935115,30
nl,fr,Animals,0.23961480663548534,52
hr,tr,The physical world,0.23964280053833384,110
fa,el,Motion,0.23964800962451988,47
ru,fr,Speech and language,0.23966969863906773,30
et,it,Social and political relations,0.2396703694068603,33
en,it,Motion,0.23968843155725778,73
fi,lt,Motion,0.23970111845591774,103
en,fr,Social and political relations,0.23971445535199745,37
el,ka,Possession,0.23973645134477106,2
en,fr,Emotions and values,0.23976438594581245,68
hu,ar,Speech and language,0.23979842273670537,33
ru,sv,The physical world,0.2398046304556794,89
lv,it,Miscellaneous function words,0.23981650358424714,24
sk,it,Modern world,0.2398260947531572,42
bg,uk,Cognition,0.23983257669902594,31
hu,da,Sense perception,0.2398592742300716,61
pt,he,Animals,0.23986870322011347,53
de,ro,Possession,0.23992018777493637,33
no,tr,Food and drink,0.23994587092847916,47
hu,ar,Modern world,0.23996853857763462,36
lt,it,Motion,0.2399729339114171,104
fa,lt,Motion,0.23998660100865582,49
pl,fr,The body,0.24000849945471636,100
de,ko,Food and drink,0.240008564710553,4
en,pt,Social and political relations,0.24001669094614,37
hr,no,Emotions and values,0.24001981908747705,64
fi,nl,Basic actions and technology,0.24002299808175806,173
en,tr,Cognition,0.24006234015770353,36
sv,ro,Speech and language,0.2400702650674795,32
el,is,Cognition,0.24009558545506748,27
ru,pt,Cognition,0.24010430009626066,38
fa,pt,The house,0.24010499045340897,26
sv,ro,Agriculture and vegetation,0.24011748680536862,34
sv,fr,Sense perception,0.24012671730824806,65
pt,tr,Cognition,0.24015588157476328,46
nl,pt,Clothing and grooming,0.2401769253435499,38
sk,fr,Speech and language,0.24020092841004315,36
et,el,Social and political relations,0.24021506422703962,33
lt,da,Cognition,0.24025458928882532,30
hu,pt,Clothing and grooming,0.2402555665790848,35
hu,he,Basic actions and technology,0.2402607817949837,183
es,he,Emotions and values,0.2402638822631862,74
pl,pt,Basic actions and technology,0.24030891371288746,164
fi,hr,Social and political relations,0.24031361383827687,40
da,nl,Animals,0.24033580037739316,47
fa,es,Basic actions and technology,0.2403463553187136,98
nl,en,Social and political relations,0.2403524441273507,33
sq,it,Kinship,0.2403562979855866,34
ru,fr,The physical world,0.24037583536382168,87
sq,en,Food and drink,0.24038272502223632,43
el,lt,Cognition,0.2403869772754037,32
lt,is,Cognition,0.24042197864274636,30
sk,it,Clothing and grooming,0.24043587775781453,33
de,he,Modern world,0.24044142026843957,4
sq,de,Miscellaneous function words,0.24045339504933877,15
el,he,Basic actions and technology,0.24046960877146184,148
lv,cs,Emotions and values,0.24049689953609407,43
cs,he,Speech and language,0.24052047085553702,25
lt,sv,Cognition,0.240526466443305,32
ru,it,Modern world,0.24055479238757743,33
nl,fr,Emotions and values,0.2405965461317272,79
fa,lt,Possession,0.24059671429870597,28
hu,ro,The physical world,0.24061638283921627,110
hr,es,The house,0.24062192723377945,28
pl,pt,Motion,0.24062269522254884,86
cs,fr,The house,0.24063558509206204,25
sv,ro,Clothing and grooming,0.24067863202968792,32
fi,ru,The physical world,0.24068552431137574,82
hu,nl,The body,0.2407256176898771,119
el,no,Motion,0.2407259288648468,70
hr,it,The physical world,0.2407516650807004,105
ru,it,The physical world,0.24077436326707818,86
sk,en,Motion,0.24080082980824238,66
pl,en,The house,0.24081182701545287,22
ru,lt,Spatial relations,0.24081196904829147,104
el,ar,Agriculture and vegetation,0.2408149375126248,23
fr,es,Speech and language,0.24082188242413205,38
nl,es,Possession,0.24082189544801588,33
hu,fr,Miscellaneous function words,0.24087217706370237,15
hu,ro,Possession,0.24087669231191358,48
no,sv,Speech and language,0.24089473566185543,27
hu,fr,Animals,0.24089739097817064,55
hu,ru,Emotions and values,0.24089883584887206,69
es,ro,The physical world,0.24091177604113134,107
sv,da,Spatial relations,0.24092292273100857,114
hr,ro,Possession,0.241003676597818,43
fi,it,Clothing and grooming,0.24102154918067142,29
sq,it,Cognition,0.24103514443027588,27
sk,it,Possession,0.2410743239564985,31
et,de,Basic actions and technology,0.24107456382610504,89
et,bg,The house,0.24109339232975127,25
no,fr,Cognition,0.2410970490478327,38
fr,it,Modern world,0.24113342817082856,46
fi,pt,Basic actions and technology,0.2411463199473125,178
pl,da,Cognition,0.24123372220036612,28
cs,lt,Emotions and values,0.24124054402284328,69
no,da,Possession,0.24128943989508211,30
sq,cs,Basic actions and technology,0.24129430230333807,128
hu,fr,The body,0.24130206251130135,111
hr,ja,Spatial relations,0.24130208635553865,52
pt,eu,Cognition,0.24131044099967008,39
et,sq,Speech and language,0.2413123445114231,29
