l1,l2,IDS_SEMANTICFIELD_l1,local_alignment,comparison_count
os,ru,The body,0.1782628569219024,63
ku,cs,Cognition,0.17826800573035656,18
ru,ga,Agriculture and vegetation,0.17827758663323073,29
is,br,Miscellaneous function words,0.17828745754922531,15
cy,te,Modern world,0.1782941199945423,30
sah,ja,Social and political relations,0.17829827709005114,28
et,ba,Emotions and values,0.17832086483327403,62
os,is,Animals,0.17832609115851888,37
az,kn,The house,0.1783361952236048,22
myv,az,Animals,0.17834592166347374,42
ku,is,The physical world,0.17834708742210023,74
uk,sah,Food and drink,0.1783603202406212,35
os,la,Quantity,0.17836951357999642,47
be,ce,Emotions and values,0.1783751862417297,40
ku,tt,Kinship,0.1783861615197881,31
mhr,ro,Animals,0.17838708706625256,5
la,ar,Social and political relations,0.17839813617395833,38
ga,ba,Food and drink,0.17839871219295786,33
is,ar,Motion,0.17841178122030646,78
ps,mn,The physical world,0.1784242131508732,90
it,kn,Possession,0.17843594367378368,20
mhr,ca,Agriculture and vegetation,0.17844597436437634,5
ca,az,Modern world,0.17844894185831994,31
bn,no,Modern world,0.17846507852672944,25
lv,mn,Spatial relations,0.17846617637369927,115
ku,mn,The physical world,0.17846632451598723,77
ba,mn,Possession,0.17846944716147567,29
br,ca,Animals,0.178470197182533,41
bg,br,Emotions and values,0.17847420126197405,52
ps,tt,The body,0.17847515712519496,125
en,ce,The body,0.17847638234502117,57
ps,ar,The body,0.17849223122261712,102
mrj,uz,Motion,0.178511991503929,17
mhr,hu,Social and political relations,0.17851603655812637,7
it,uz,Emotions and values,0.17852001307340432,30
fi,os,Motion,0.17853305234756353,42
os,ca,Agriculture and vegetation,0.17853615724219363,17
cy,ta,Emotions and values,0.17854761286296436,54
ga,ta,Cognition,0.1785520583540263,22
pl,ce,Modern world,0.17855695857559642,25
myv,hu,Sense perception,0.17856133366744675,48
myv,lv,Emotions and values,0.17856864877515535,33
eu,ce,Cognition,0.17858911783252043,30
cs,ga,Emotions and values,0.1785968276309818,58
mrj,tr,Agriculture and vegetation,0.1786256213395702,19
mrj,tr,Food and drink,0.1786334394183078,30
hr,br,Motion,0.17863420451894932,62
os,te,Sense perception,0.17863780205141533,25
te,he,The house,0.17863797749948176,20
ga,uz,Cognition,0.17863882919718344,19
mhr,ka,Social and political relations,0.1786398828671116,9
tt,kn,Food and drink,0.17864636594706018,40
mhr,os,Food and drink,0.17866010045839298,9
mrj,el,Food and drink,0.1786629646164928,29
da,te,Agriculture and vegetation,0.17867615450237462,15
is,ml,Basic actions and technology,0.1787012154317973,117
et,ga,The body,0.17870382122382084,108
bn,os,Emotions and values,0.17873936047192288,36
myv,zh,Possession,0.1787399520434231,21
ku,az,Possession,0.17875518238042518,23
cy,tr,Motion,0.17875791692294624,80
br,ca,Social and political relations,0.17879196938235362,27
ku,tr,The house,0.17879587042956308,20
lv,te,Basic actions and technology,0.17880160801224362,78
os,ga,Emotions and values,0.17880848720130893,38
cy,ml,Emotions and values,0.17881545069254837,60
myv,ru,Motion,0.17883219250197172,48
la,uz,Time,0.17884863002849638,38
ba,ml,Cognition,0.1788663519978462,26
sv,cv,Clothing and grooming,0.17888429236231856,18
bn,os,Motion,0.17888610430416785,18
br,kk,Sense perception,0.17889439491297465,48
ga,ka,The body,0.17890601793239724,116
ku,ar,Social and political relations,0.1789169030653908,22
ga,ce,Quantity,0.1789238390620579,25
myv,ru,Food and drink,0.1789342930011755,31
sah,eu,Clothing and grooming,0.17894266637918108,28
sah,ml,Sense perception,0.17894509583734386,45
is,ml,Modern world,0.1789669478165804,27
ku,uk,Emotions and values,0.1789755296012324,56
os,lt,The body,0.17898019337876342,70
lv,ba,The body,0.1789802096894381,103
cy,sah,Animals,0.17898771716342723,45
be,la,Agriculture and vegetation,0.1789949264572671,26
ps,ja,The house,0.17900240854632857,21
la,it,Possession,0.17902851035107445,26
kk,sah,Social and political relations,0.1790375064908624,32
mrj,sv,Basic actions and technology,0.1790414620290255,77
ps,is,Emotions and values,0.179047849769083,65
bn,tt,The body,0.17905061371142028,102
ps,ku,Food and drink,0.17906230527629213,31
cy,ce,Modern world,0.1790799204227562,26
ps,ml,Spatial relations,0.1791085136502653,80
mhr,te,Quantity,0.1791125254087893,10
sq,ce,Modern world,0.17911628178523048,26
cy,ta,Sense perception,0.17912001264200944,41
lv,ga,Social and political relations,0.17912491074779996,35
hy,sah,Sense perception,0.17913039947654882,52
ps,kk,Basic actions and technology,0.17916059782467808,119
sq,no,Animals,0.17916658374608593,54
ku,ro,Motion,0.17917190005535788,48
hr,is,Modern world,0.17917548390121124,34
myv,bg,Kinship,0.17919619136360349,25
mrj,tr,Emotions and values,0.17919881006672697,43
eu,he,Sense perception,0.17920382244085936,56
sah,eu,Modern world,0.17921000731413766,31
os,tt,Food and drink,0.17922290474571528,30
cy,la,Animals,0.17925044985638544,54
fa,os,Basic actions and technology,0.1792668274911169,53
bn,ka,Speech and language,0.17927054752175736,13
mhr,te,Modern world,0.17928067617971888,3
hr,cy,Modern world,0.17928764581943835,36
os,is,The physical world,0.17929230185044032,64
os,pl,Animals,0.17929943060413073,37
kn,he,Food and drink,0.17930134007113321,38
mrj,la,Animals,0.17931216951173626,44
cy,kn,Miscellaneous function words,0.1793140010759909,14
hr,sah,Speech and language,0.17932008427966475,24
mrj,lt,Sense perception,0.1793247837315739,51
fa,la,Basic actions and technology,0.179331287169865,84
az,zh,Motion,0.1793326501424341,60
hy,ce,Sense perception,0.17934532548751103,35
cy,tt,Emotions and values,0.1793516778058199,68
mn,ce,Miscellaneous function words,0.17935793809245199,15
it,uz,Agriculture and vegetation,0.17935990950427402,15
br,mn,Social and political relations,0.17940078394086997,34
hr,br,Speech and language,0.17940243186127466,27
mrj,az,Emotions and values,0.17942651095498335,35
la,ta,Emotions and values,0.17944296829356027,47
ga,ca,Emotions and values,0.1794475006392443,61
hu,cy,Agriculture and vegetation,0.17945756120179718,28
ca,tt,Basic actions and technology,0.17949970038945345,142
br,ta,Social and political relations,0.1795052705582502,23
en,te,Cognition,0.1795197023484061,23
hr,ba,The body,0.17951976860770222,92
ba,ml,Emotions and values,0.1795282391114836,48
sq,cy,The physical world,0.17953875746653247,90
uz,ce,Motion,0.179558892775833,20
cy,tt,Possession,0.17955926157447208,29
ku,sq,Food and drink,0.17956401059697571,39
tr,te,Possession,0.17956469576654546,22
az,ka,Agriculture and vegetation,0.17957366068835712,24
hi,ce,Agriculture and vegetation,0.17958106661182727,18
uz,ta,The body,0.17962573208362634,55
bn,kn,Clothing and grooming,0.179640998519241,19
br,mn,The physical world,0.17964948731691838,77
ku,kk,Miscellaneous function words,0.17965130221631018,13
os,lt,Spatial relations,0.17965215404196577,86
os,it,Cognition,0.17966127577187177,23
myv,hy,Animals,0.17966910434432443,39
myv,be,Possession,0.17967924154374237,24
ps,ka,Clothing and grooming,0.1796834480730702,26
kn,ta,Possession,0.17969639125304812,15
mrj,hi,Clothing and grooming,0.17970704400157292,27
de,ga,The body,0.17970802525741397,22
os,is,Miscellaneous function words,0.17970982438797492,16
ps,ta,Social and political relations,0.17971162218152828,26
sah,ja,Agriculture and vegetation,0.17971730560594934,21
os,ka,The house,0.17971948929871523,19
la,kn,Time,0.1797240716933097,47
el,ce,Agriculture and vegetation,0.17972532071922648,18
ba,ta,Miscellaneous function words,0.17973443580671405,13
cs,ga,The body,0.17974549258102115,101
fa,cy,Spatial relations,0.17975384310585585,92
hr,sah,Social and political relations,0.17980672742464057,34
hr,sah,Spatial relations,0.17982187887434978,118
ps,tt,Social and political relations,0.1798686924722937,33
mrj,ar,Speech and language,0.17988541049553997,20
ca,ba,Emotions and values,0.17988628999558984,54
sq,ba,Sense perception,0.1798973675277076,51
sk,ga,Clothing and grooming,0.17989809095327808,28
uz,ba,Modern world,0.17992263098150163,21
lv,la,Social and political relations,0.17993287121405585,34
mrj,ka,Food and drink,0.17994549776710275,30
ps,kk,Motion,0.17995111147703594,43
sl,is,Speech and language,0.17995290205759187,16
bn,ga,The physical world,0.179960204128224,88
ga,ro,Basic actions and technology,0.17998722563099728,149
cy,br,Sense perception,0.17999064091870676,47
ga,kk,Cognition,0.18000666802365997,37
sl,pl,Sense perception,0.18000684134087952,12
cy,ml,Sense perception,0.18000720095061934,50
sah,zh,The house,0.1800119432245367,19
os,pl,Speech and language,0.1800218631687026,17
os,sah,Animals,0.18002465294147826,37
sk,ga,Speech and language,0.18002494742678424,30
no,tt,Social and political relations,0.180028082881698,37
da,sah,The physical world,0.18005148286213626,71
ga,ml,Emotions and values,0.18006036493041866,50
os,ba,Agriculture and vegetation,0.1800655963294438,18
uz,mn,Miscellaneous function words,0.18007494876765545,9
mhr,sah,The physical world,0.18007868577458291,16
ce,ar,Cognition,0.18009136480958893,25
sv,cy,Animals,0.18010848161600382,49
en,kn,Basic actions and technology,0.18011124519510613,105
la,ja,Emotions and values,0.18011228378689315,45
mrj,uk,Sense perception,0.18011433909656233,46
nl,ce,The physical world,0.18013352519641915,56
be,mn,Motion,0.18014005250993684,82
hy,zh,Speech and language,0.18014844779644787,25
ps,is,Motion,0.18016830080182372,45
ps,sq,The physical world,0.18018459005256102,90
mrj,br,Cognition,0.1801924075341206,19
ps,ga,Cognition,0.18019693995628455,29
bn,ga,Animals,0.1802093933534921,44
be,br,Animals,0.18022124276806253,41
ku,ru,Spatial relations,0.18022166691330221,65
mrj,hi,The body,0.18022327311865527,99
ku,ro,Emotions and values,0.1802240891785094,72
la,zh,The physical world,0.18022438283771242,82
fi,br,The house,0.18022757615257368,19
mhr,no,Modern world,0.1802439855536969,3
kn,he,Sense perception,0.18025418810048208,45
myv,ka,Emotions and values,0.18025487578009564,40
ba,ta,Emotions and values,0.18026085166078645,44
fa,cy,Motion,0.18026171310039765,44
is,ba,Spatial relations,0.1802686719029394,92
mhr,ka,Miscellaneous function words,0.18026951172864156,5
sq,ga,The physical world,0.1802727569502388,104
mrj,ga,Cognition,0.18027644817065763,23
hr,no,Agriculture and vegetation,0.18027719614468452,29
ps,bg,Spatial relations,0.18029017794156188,101
mhr,ga,Modern world,0.18029339819259418,3
is,uz,Clothing and grooming,0.18031139892917314,21
mhr,zh,Motion,0.180312563730117,2
ru,br,Agriculture and vegetation,0.18031337926696828,21
os,cy,Kinship,0.1803259530426327,25
ku,az,Food and drink,0.18034006328601468,35
ga,pt,Basic actions and technology,0.18035237260390183,151
ba,kn,The physical world,0.18035286800081984,62
cy,ce,Time,0.180357343049865,28
ps,uz,Motion,0.18038210382617498,20
ro,sah,Cognition,0.18038750199416284,31
ku,ga,Animals,0.1803886083270948,42
mhr,fa,Social and political relations,0.18039643096354915,10
mrj,ru,Possession,0.18040699827215262,21
ja,eu,Basic actions and technology,0.1804125478510626,109
da,ba,Social and political relations,0.18041652352319895,33
pt,sah,Basic actions and technology,0.18048916741133786,111
sl,ka,Sense perception,0.18051809107203678,14
no,cy,Animals,0.18052275098436904,52
myv,mn,Emotions and values,0.18053368066018713,45
bn,he,Basic actions and technology,0.1805405165443005,81
hy,ce,Social and political relations,0.1805422385146928,18
lv,cy,Basic actions and technology,0.1805446635069046,75
no,sah,The house,0.1805473001665556,23
fa,sah,Clothing and grooming,0.18055997904102417,21
lv,is,Animals,0.18056391834910435,50
myv,da,Speech and language,0.18056569268363923,18
ga,ro,Speech and language,0.18056983148685463,33
ku,tt,Food and drink,0.18057119666008015,38
uz,zh,Clothing and grooming,0.1805761616425526,19
hy,sah,Modern world,0.18058085206306063,32
ps,kn,Speech and language,0.18059394688195843,22
mrj,de,Sense perception,0.18060574551557504,36
br,tt,Kinship,0.1806151561657394,25
mrj,ja,Spatial relations,0.18062937706610122,37
ro,sah,Food and drink,0.18063173306202074,37
sk,ce,Speech and language,0.18064432523368568,17
lv,mn,The body,0.18064760561854679,107
ps,sv,Modern world,0.18067052444779313,34
kk,ce,Food and drink,0.18068614993930968,34
sq,uz,Modern world,0.18069797373072838,28
br,ce,Food and drink,0.18070348649892243,30
myv,fa,Time,0.18073253221280927,72
mrj,az,Animals,0.18074020625530848,41
ga,br,Animals,0.18075044679235583,40
ku,ca,The physical world,0.1807548395352211,67
mrj,bn,Animals,0.18076914695339868,36
tt,kn,The house,0.18080718254333225,23
uk,sah,Basic actions and technology,0.18081280398047295,93
os,uz,Speech and language,0.18081655648835757,10
hr,ba,Cognition,0.18083408775561202,31
lv,bn,The body,0.1808386883033623,97
sq,ba,The physical world,0.18084816313295896,71
en,ga,Emotions and values,0.1808613313023794,54
ro,sah,Basic actions and technology,0.18087930712171363,109
ku,hr,The physical world,0.18090169359387276,82
mhr,ka,The physical world,0.1809122814719988,22
cy,zh,Basic actions and technology,0.18092452074294316,141
myv,ar,Animals,0.18092549400481306,38
ps,en,The physical world,0.18093507143643384,78
ku,it,Emotions and values,0.18093603690317928,57
ps,bg,Food and drink,0.1809435842654741,37
br,te,The physical world,0.1809462392864762,62
fi,ga,Motion,0.18095468631544537,84
lv,az,Modern world,0.18097119155031058,49
be,te,Spatial relations,0.18097582661293837,82
uz,mn,Basic actions and technology,0.18098578057287007,76
os,te,Agriculture and vegetation,0.1810053213182565,13
myv,bg,Possession,0.18101350544767947,24
nl,ce,Motion,0.18101453000372947,47
ro,sah,Clothing and grooming,0.18101733594276878,24
sq,sah,The house,0.18102855948408647,21
os,no,Sense perception,0.1810488060836696,38
is,az,Possession,0.18105103468130257,32
ga,br,Cognition,0.1810705968095063,28
cy,ja,Motion,0.18107424438851688,66
lv,os,Cognition,0.18107590709614055,18
da,br,Speech and language,0.18111627931242386,25
hy,en,Motion,0.1811230263985241,62
ps,ru,Emotions and values,0.18115073363026493,55
ku,zh,The physical world,0.18115118604593244,66
sah,ta,Sense perception,0.18115421372496698,36
et,ml,Basic actions and technology,0.1811601809837978,114
ps,ml,Motion,0.1811712689508584,42
be,ce,Possession,0.18117490775284165,24
ps,eu,Motion,0.18118594111118635,49
cs,sah,Cognition,0.1811978695807739,24
ml,ar,Modern world,0.18120442004785417,28
ku,os,Animals,0.18122525843242904,31
sk,is,Motion,0.1812368810638651,73
is,tr,Possession,0.1812556146427496,32
kk,ba,Agriculture and vegetation,0.18126488640612187,28
myv,fa,Food and drink,0.18127438881479857,28
os,la,Possession,0.1812907159451697,20
uk,sah,Emotions and values,0.18130563515217815,52
uz,zh,The house,0.18131108087884878,14
ps,no,The physical world,0.18132683587846152,81
az,ce,Cognition,0.18132894676013533,24
cy,br,Animals,0.18133005218928006,39
mrj,hu,Sense perception,0.1813548032286909,51
mrj,fa,Motion,0.18137187086599812,25
de,sah,Time,0.18137291741172093,29
mhr,uk,Animals,0.18138763066143565,5
ps,eu,The house,0.18139398489296674,23
mrj,cs,Basic actions and technology,0.1813940446606347,75
bn,sah,Emotions and values,0.18143529754236906,42
os,cy,The physical world,0.1814521350759044,61
ps,ru,Spatial relations,0.18146719040264206,84
fi,br,Speech and language,0.1814680318167331,26
mhr,bg,Social and political relations,0.1814758907845267,8
cy,ta,Cognition,0.18148976223217506,23
uk,uz,Agriculture and vegetation,0.1815029909780137,19
mrj,el,The physical world,0.18150368638521336,72
os,he,Emotions and values,0.1815199060325938,44
is,uz,Spatial relations,0.18152991064296056,63
is,tt,The physical world,0.18153912755223095,79
cy,ml,Speech and language,0.18155066140830595,20
tt,ce,Possession,0.18156235125829534,24
bn,kn,Speech and language,0.18156801081704815,13
lv,ps,Food and drink,0.18158319873626494,35
os,cy,Food and drink,0.18161339080924474,27
ca,ba,Basic actions and technology,0.18161996256250756,130
sq,cy,Clothing and grooming,0.18162988316429812,31
tt,ce,Social and political relations,0.18163901797158263,18
ca,mn,Spatial relations,0.1816396493129736,118
myv,sk,Sense perception,0.1816589058630055,48
az,kn,Spatial relations,0.18166166178626902,85
os,no,Possession,0.18167379596658434,20
cs,he,Agriculture and vegetation,0.1816750592140138,24
ta,ce,The body,0.18167589464468317,54
be,ce,Cognition,0.1816813474799501,24
ga,ce,Sense perception,0.181684726084181,33
bn,cy,Possession,0.18168936538279257,18
mrj,hy,Food and drink,0.18169409695098068,31
ps,mn,Social and political relations,0.1817263491034576,37
fa,sah,Spatial relations,0.18175002278537006,97
ps,ar,The physical world,0.1817563825425896,86
uz,eu,Basic actions and technology,0.18176720762336357,60
myv,ce,Quantity,0.18177041933254875,30
mrj,ka,Possession,0.18179141706762475,26
et,az,Basic actions and technology,0.1817915197585391,140
ba,cv,Kinship,0.1818011955189102,23
el,br,Emotions and values,0.1818097284851761,48
hi,sq,Basic actions and technology,0.18181958208224178,138
ku,ce,Motion,0.18183279973028604,31
hy,ce,Emotions and values,0.1818335837609978,43
ga,pt,The house,0.18185041276601502,27
cy,ca,Miscellaneous function words,0.1818582914716993,12
ga,cv,Kinship,0.1818622718332209,29
mhr,sk,Social and political relations,0.18187398359816515,9
hr,ca,Clothing and grooming,0.18188863534364177,27
myv,it,Sense perception,0.1818979078087363,51
bn,te,Social and political relations,0.18190738253343255,20
ps,ml,Cognition,0.18192817624943508,28
no,ka,Motion,0.1819334852739714,64
uz,ar,Spatial relations,0.18195442973426548,61
tt,ar,Agriculture and vegetation,0.18200549357942875,26
ps,fa,Spatial relations,0.18201551839298022,94
ce,he,Kinship,0.18202356621272597,22
da,la,Emotions and values,0.18202373220696363,59
cy,ca,Spatial relations,0.18205504967057354,90
ga,ce,Kinship,0.18205960194690085,26
ps,ar,Possession,0.18205980130932145,30
mrj,sk,The house,0.1820645619999414,14
ku,mn,Emotions and values,0.1820657713239016,65
ku,hy,Social and political relations,0.18206603779440608,26
be,kk,Basic actions and technology,0.18207474213405886,157
cy,ce,Food and drink,0.18208821544418727,33
et,sq,Basic actions and technology,0.1820922802683555,139
bg,br,Basic actions and technology,0.18209478065683507,104
lt,cv,Social and political relations,0.1820951438727608,31
sah,ja,The body,0.1821011434605131,71
myv,fa,Miscellaneous function words,0.18210134079002532,16
la,ta,The physical world,0.18210413175626777,73
sq,ce,Miscellaneous function words,0.1821311283089836,15
sah,eu,The physical world,0.1821570654800199,86
uz,ba,Agriculture and vegetation,0.18217112028509141,17
ps,ta,Emotions and values,0.18217766862331997,48
tr,sah,Cognition,0.18217913997126015,35
ga,eu,Modern world,0.18218455462460253,35
be,sah,Spatial relations,0.18218496915116325,98
et,ba,Social and political relations,0.1821909194964738,32
mrj,uz,Animals,0.1821911909583416,25
sah,ar,The house,0.1822095679881322,22
az,ja,Motion,0.18221839993700287,54
la,ro,Possession,0.1822222683167186,38
el,ce,The body,0.1822315144160957,63
fi,sah,The physical world,0.1822423962310504,77
fa,br,Spatial relations,0.18227915928337657,77
ku,el,Speech and language,0.18229644447273108,22
mrj,bg,Emotions and values,0.1823039913725526,32
os,sv,Motion,0.18231285678642017,36
ku,sv,Basic actions and technology,0.1823195093827762,96
ml,ka,Basic actions and technology,0.1823203003417883,121
en,kk,Miscellaneous function words,0.182334873701354,16
ku,hr,The body,0.18233525848592244,83
it,mn,Miscellaneous function words,0.18236075692354972,21
hu,br,Emotions and values,0.18236702579332517,54
ca,ta,Speech and language,0.18236872516203892,21
da,sah,Possession,0.18236900186110383,27
hy,be,Motion,0.18237263738387688,71
te,he,Emotions and values,0.1823738789167163,50
br,ja,Motion,0.18238798562335456,51
ml,ce,The body,0.18238826648453713,53
ps,ba,Food and drink,0.18239244189547907,30
ca,tt,Modern world,0.18239852158559886,32
hr,uz,Sense perception,0.1824022524784887,41
mrj,ga,Animals,0.18240496756844507,39
lv,tt,The body,0.1824100951713414,131
tr,ce,Motion,0.1824143219296296,48
da,br,Animals,0.1824276824189909,39
br,ml,Sense perception,0.1824311992647504,38
myv,hi,Time,0.18244611009965894,72
fi,te,Speech and language,0.18244868499766878,22
az,mn,Spatial relations,0.18245842436321721,134
ka,zh,Basic actions and technology,0.18246400793685397,146
uz,ar,Possession,0.1824641249900232,16
os,mn,Motion,0.18247143631965593,36
lv,os,Sense perception,0.18247819213448416,37
ps,ja,Emotions and values,0.18248771838373454,44
el,la,Modern world,0.18249858406888406,29
mhr,os,The physical world,0.18250281895842338,12
tt,ar,Social and political relations,0.18251339706545494,34
cy,ar,Speech and language,0.1825143941164825,30
az,ml,Clothing and grooming,0.18251593524639717,24
ps,ka,Modern world,0.18252493075757245,32
cy,br,The body,0.18252531623754673,86
bn,ga,Food and drink,0.18252554440837515,30
mrj,sk,Motion,0.18252628415367433,38
mrj,eu,Time,0.18253003821395997,72
hi,ku,Cognition,0.18253924720160833,22
et,sah,Spatial relations,0.18255265519246427,104
bn,br,Clothing and grooming,0.18256475127277333,18
uz,kk,The physical world,0.18257871914022308,56
br,ro,Emotions and values,0.18258921916441676,60
ga,kn,Time,0.18259662547812672,41
ml,ce,Cognition,0.1825992669214276,23
uz,ka,Clothing and grooming,0.18260322090093445,21
is,te,The house,0.1826078083014046,23
nl,te,Speech and language,0.18263413267922177,23
no,ga,The body,0.18264675390255275,113
ps,ja,The physical world,0.18265797636754272,78
be,cv,Miscellaneous function words,0.18266974239246886,16
ga,ar,Food and drink,0.18267013506909416,43
os,ga,Kinship,0.1826704594359303,24
ku,tr,Cognition,0.1826770891767719,25
sv,ce,The body,0.18267813550874654,63
cv,ka,Kinship,0.18268075797144073,26
myv,hy,Food and drink,0.18268771189698885,33
da,sah,Speech and language,0.18268910928242177,22
myv,hu,Time,0.18271737127411738,76
ku,bg,The body,0.18274121381003328,90
tt,he,Emotions and values,0.1827465214936372,63
ba,ta,Speech and language,0.1827545595760148,25
br,kn,Time,0.18276701842843726,40
eu,he,Food and drink,0.18276761739777894,47
no,ce,Cognition,0.18276805171280566,22
lv,uz,Modern world,0.18278770323055693,37
az,kk,Motion,0.18279147220968114,60
ru,la,Speech and language,0.18279736110239994,30
en,sah,Emotions and values,0.18282619031977615,45
mhr,cs,Basic actions and technology,0.18282714295639105,8
myv,sk,Kinship,0.18285613225961886,28
mhr,bn,The body,0.18286564845389758,25
mrj,he,Time,0.18287123869330338,58
no,cy,Emotions and values,0.18287214728169193,69
ku,nl,Basic actions and technology,0.182873615106917,100
ce,ar,Social and political relations,0.18287884656966444,17
te,he,Sense perception,0.18287960860490124,35
ps,az,The physical world,0.18288647623074733,80
br,ar,Spatial relations,0.18289713563201487,80
myv,hi,Cognition,0.18290212414393323,30
ku,ca,Speech and language,0.18291104439355646,18
cy,br,Social and political relations,0.18291324314925478,29
os,lt,Social and political relations,0.18292277219288808,29
hr,la,Cognition,0.18293182379678669,36
hu,ce,The body,0.18295445211315264,69
is,tt,The body,0.18295497946288508,121
ga,ja,Clothing and grooming,0.18299319885376872,23
cy,kn,The physical world,0.18300830942976273,75
pt,ka,Agriculture and vegetation,0.18301091630805852,28
az,te,The body,0.18303034953084868,80
lv,cy,Modern world,0.18303131115733998,46
myv,pl,Possession,0.183076246388332,22
myv,uk,Sense perception,0.18308772307523735,44
et,ku,Basic actions and technology,0.18310269690815623,92
cy,ca,Motion,0.1831260960484572,82
os,ka,Quantity,0.18313636822375345,44
az,he,Speech and language,0.18314273267101497,23
fi,uz,Clothing and grooming,0.18314473589066613,18
mhr,tr,Food and drink,0.18315914904483352,12
fi,os,Social and political relations,0.1831800604376926,29
no,ba,Motion,0.18318178845745897,57
os,uk,Basic actions and technology,0.18319395309216085,79
et,ga,Social and political relations,0.18321628179159988,35
bg,uz,The body,0.1832196191301846,69
fi,ga,The body,0.18322572958706318,117
ba,tt,Basic actions and technology,0.18323017337176079,128
tt,kn,Clothing and grooming,0.18323722691451727,23
os,ar,Speech and language,0.18323915397956303,19
da,la,Speech and language,0.18325248472015715,31
ga,zh,Clothing and grooming,0.18327323592099737,23
eu,ce,Possession,0.18327609806413736,29
da,ba,Emotions and values,0.1832784377303268,53
en,kk,Motion,0.18330805385898588,63
mhr,myv,Food and drink,0.18337205963350703,9
ku,da,The body,0.1833752699587401,81
br,az,Miscellaneous function words,0.18338734260519518,15
ga,ca,Animals,0.18338749915143793,47
mhr,bg,Kinship,0.1833897339034703,7
pt,sah,Clothing and grooming,0.18339849126040306,24
mhr,tr,Modern world,0.18341177877556233,3
ga,ba,Sense perception,0.18341253972377075,54
bg,ga,Spatial relations,0.18341875982779143,123
os,kn,The physical world,0.18342020715031204,54
cy,zh,Emotions and values,0.1834249539930864,66
en,ga,Basic actions and technology,0.18342818098015976,119
ru,la,Agriculture and vegetation,0.1834315745738727,23
ku,ro,Agriculture and vegetation,0.18343690836219892,22
ps,nl,Cognition,0.1834622404485411,32
en,mn,Motion,0.1834657302388428,74
is,kk,Basic actions and technology,0.18348610956123237,158
la,it,Cognition,0.18350368225019448,35
mrj,nl,Food and drink,0.1835259383645824,29
br,ca,Basic actions and technology,0.18353015947188348,97
kk,ce,Sense perception,0.18353844503600036,31
ja,ml,Motion,0.18354099729028914,47
ku,ar,Spatial relations,0.18354120196883253,65
bn,uz,Food and drink,0.1835421103589065,21
mhr,la,Cognition,0.18355937392355795,12
sq,no,Motion,0.18356586261361127,70
mhr,ps,Speech and language,0.1835690945326343,9
ga,eu,Possession,0.18357262882264738,37
mhr,hr,The body,0.18358396571249014,25
bn,is,Agriculture and vegetation,0.1835845632453274,20
tr,te,Agriculture and vegetation,0.18359634407865877,16
mrj,ja,Possession,0.18361678439537574,18
lv,uz,Food and drink,0.18362441886664296,28
no,sah,Animals,0.18362941928836718,49
ps,ru,Social and political relations,0.18363178909067007,29
mn,ta,Speech and language,0.1836332310197016,24
cy,ka,Possession,0.18364403851406005,31
be,cy,Agriculture and vegetation,0.18364604060687276,30
en,uz,Possession,0.18366075065265577,16
sk,br,Motion,0.18367766226751456,63
ba,tt,Miscellaneous function words,0.18370236266664194,12
uz,zh,Food and drink,0.18370942774679178,21
hu,br,Basic actions and technology,0.18373570771597356,116
ku,kk,Speech and language,0.18374543989669032,27
ku,ro,Miscellaneous function words,0.18374681402800638,12
az,sah,Sense perception,0.18375667205460167,52
os,cs,Agriculture and vegetation,0.18376480027048211,17
sk,ce,Possession,0.1837752400898086,25
ga,ml,Clothing and grooming,0.18381713028272784,19
lv,sq,Speech and language,0.18382207330432276,15
sl,uk,Emotions and values,0.18383307333586002,15
lv,uz,Clothing and grooming,0.1838418963486248,23
ba,zh,Speech and language,0.18386477919315944,26
mhr,no,Emotions and values,0.1838672993434595,6
pt,sah,The physical world,0.18387277274861838,80
os,sq,Quantity,0.18387524954280293,43
myv,eu,Kinship,0.18388148844235092,28
tt,he,Food and drink,0.1839109299430322,52
pt,az,Motion,0.18391959396669194,76
myv,hi,The physical world,0.18393555068641324,93
myv,tt,Food and drink,0.18393773159182727,34
ku,cs,Basic actions and technology,0.1839423520847471,99
tt,eu,Emotions and values,0.18395608886510742,59
sk,he,Agriculture and vegetation,0.1839565804395062,26
os,cy,Emotions and values,0.18396398463544092,48
ku,no,Spatial relations,0.18396443494318168,70
en,ga,The body,0.18400151970797546,97
de,ba,Basic actions and technology,0.18400382726391265,81
ps,hy,Cognition,0.18400667510387847,33
ro,uz,Social and political relations,0.18401018510896913,24
myv,tr,Time,0.18402101879524002,66
br,ar,The body,0.1840235130115337,88
bn,ce,Sense perception,0.18406358506832896,26
ga,eu,Spatial relations,0.18406538659933966,119
sk,br,Basic actions and technology,0.18406696009904727,99
et,is,Motion,0.1840728135483003,64
la,mn,Modern world,0.18408098298261352,32
mhr,fa,Food and drink,0.18408379527794363,12
mn,zh,Spatial relations,0.18408987481586017,108
mhr,ro,Miscellaneous function words,0.18409287770497135,5
sq,mn,Motion,0.1840928778965061,93
no,sah,Agriculture and vegetation,0.18410586935219672,24
cy,zh,Motion,0.1841191320798147,73
hi,la,Spatial relations,0.18412236189173836,101
mn,ml,Basic actions and technology,0.1841265976047789,130
sah,ja,Cognition,0.18413068334810162,22
uz,ta,Motion,0.1841358006468966,18
en,cv,Speech and language,0.18413870117173284,16
sk,sah,Food and drink,0.18415774172713753,39
