"l1","l2","imputed_semantic_domain","local_alignment","comparison_count","cult.dist"
"ku","cy","Time",0.185575707539146,31,NA
"lv","ku","Food and drink",0.185583776266271,35,NA
"cv","eu","Clothing and grooming",0.185585038360955,22,NA
"myv","bg","Food and drink",0.185587984962631,30,NA
"no","cy","Social and political relations",0.185595831553886,40,NA
"sq","ba","Spatial relations",0.185598135093852,100,NA
"da","eu","Motion",0.185603293442724,59,NA
"hr","is","Possession",0.185606510724039,33,NA
"bn","hy","The body",0.185617726566213,88,NA
"ku","kk","Emotions and values",0.185641223171852,73,NA
"bn","no","Basic actions and technology",0.185643128691457,79,NA
"lv","os","Motion",0.185657195737778,13,NA
"os","br","The physical world",0.185660850637306,50,NA
"pl","la","Cognition",0.18567155167554,33,NA
"la","mn","The physical world",0.185681341430658,93,NA
"is","te","Clothing and grooming",0.185689388609371,25,NA
"ku","kk","Kinship",0.185692022355594,30,NA
"tt","kn","Emotions and values",0.185697258025273,55,NA
"bn","ku","Speech and language",0.185700266448853,14,NA
"is","te","Cognition",0.185734982710897,24,NA
"be","zh","Social and political relations",0.18574599223281,33,0.395769230769231
"be","kk","Spatial relations",0.185751630935269,112,NA
"ps","ca","Motion",0.185770837894987,52,NA
"ku","ml","The body",0.185773595160526,71,NA
"cy","ar","Food and drink",0.1857923032547,50,NA
"cy","tr","Basic actions and technology",0.185836075232498,153,NA
"ba","he","Spatial relations",0.18585296004011,96,NA
"ce","zh","Possession",0.185861750060794,22,NA
"uz","kn","The body",0.185863603403609,58,NA
"la","eu","Spatial relations",0.185869914226002,107,NA
"ps","cy","Speech and language",0.185870901119219,21,NA
"hu","ku","Social and political relations",0.185875016938736,21,NA
"lv","os","Quantity",0.185881941482164,45,NA
"ca","eu","Basic actions and technology",0.185884372833523,139,NA
"lt","la","Basic actions and technology",0.185889892186042,186,0.56625
"mrj","de","The physical world",0.185907385061297,5,NA
"sah","ka","Cognition",0.185907565936305,34,NA
"br","pt","Modern world",0.185908049769864,31,NA
"fi","te","Social and political relations",0.185913099950666,29,NA
"ml","ka","Agriculture and vegetation",0.185913784983064,24,NA
"be","mn","Miscellaneous function words",0.185921952205963,19,NA
"pl","la","Speech and language",0.185929938858201,29,NA
"ba","zh","Cognition",0.185948480822054,27,NA
"et","uz","Clothing and grooming",0.185956100566625,19,NA
"nl","la","Spatial relations",0.185963784053264,112,NA
"de","ga","Clothing and grooming",0.18596683656537,3,NA
"tt","he","The house",0.185977797862596,23,0.639999999999999
"ps","ro","Spatial relations",0.185980394360819,98,NA
"hi","la","The house",0.185984035020015,28,NA
"mhr","lv","Food and drink",0.185988900385521,12,NA
"be","la","Cognition",0.186002214959643,35,NA
"ku","ro","The physical world",0.186009237810123,81,NA
"cy","tt","Speech and language",0.186012159178927,29,NA
"br","ce","Cognition",0.18601890698876,20,NA
"cy","ba","Modern world",0.186034985338578,32,NA
"la","ka","Food and drink",0.186036181633122,40,NA
"ps","nl","Social and political relations",0.186037375044054,32,NA
"fi","tt","Motion",0.186041657720064,78,NA
"hr","ba","Emotions and values",0.186050767233584,59,NA
"ku","tt","Modern world",0.186068301725611,23,NA
"ca","ce","Animals",0.186070707293069,29,NA
"mhr","hi","Sense perception",0.186080230116718,9,NA
"cy","tr","Possession",0.186082203503942,30,NA
"myv","hu","Food and drink",0.186085167330836,29,NA
"ru","ga","Miscellaneous function words",0.186085940541897,17,NA
"mrj","os","Animals",0.186089515497171,30,NA
"myv","te","Animals",0.1861027141308,32,NA
"ga","cy","Time",0.186111795819407,40,NA
"os","mn","Cognition",0.18611399543878,28,NA
"mhr","ps","Miscellaneous function words",0.186121537506841,4,NA
"sq","ga","Cognition",0.186125068565879,31,NA
"uk","cv","Possession",0.186139748366239,30,0.457272727272727
"en","ga","Spatial relations",0.186144371808503,98,NA
"hy","cy","Possession",0.186148945726113,29,NA
"ku","uk","The physical world",0.18615335361358,68,NA
"bn","te","Spatial relations",0.18618329463181,61,NA
"cy","uz","Cognition",0.186190436179924,17,NA
"te","ar","The body",0.186199920722632,87,NA
"ml","ar","Agriculture and vegetation",0.186219167118346,23,NA
"cs","ga","Basic actions and technology",0.186220443844378,134,0.462916666666667
"ps","bg","Clothing and grooming",0.18623384988646,28,NA
"da","br","The physical world",0.186235031705007,69,NA
"ro","sah","The physical world",0.186268948552254,87,NA
"et","uz","Emotions and values",0.186269007581676,30,NA
"ga","he","Kinship",0.186271718557828,35,0.564285714285714
"ku","ro","Basic actions and technology",0.186273584246345,103,NA
"en","cy","Spatial relations",0.186275969902625,84,NA
"ga","kk","Food and drink",0.186291237758067,41,NA
"ps","os","Cognition",0.186296845710431,27,NA
"da","cv","Speech and language",0.186299309538284,16,NA
"ps","pl","The physical world",0.186309508287903,85,NA
"bn","sah","Animals",0.186328438471989,41,NA
"hr","cy","Spatial relations",0.186345316288364,106,NA
"la","pt","Modern world",0.186347298578266,35,NA
"hi","os","Miscellaneous function words",0.186348935619905,18,NA
"os","hr","Social and political relations",0.186366869025972,28,NA
"ku","sah","Time",0.186373627764786,44,NA
"da","ga","Speech and language",0.186383146756875,28,NA
"kn","ka","Speech and language",0.186383755712772,21,NA
"bn","he","Motion",0.186394080233405,38,NA
"ku","tr","Agriculture and vegetation",0.186397069199963,20,NA
"tt","ta","The physical world",0.186415732681808,63,0.631666666666666
"mrj","ce","Animals",0.186427348374954,23,NA
"it","cv","Speech and language",0.186431679711265,19,NA
"hy","ba","Social and political relations",0.186439451680269,36,0.47
"mhr","az","Time",0.186440557913385,7,NA
"sq","uz","Food and drink",0.18645560807819,26,NA
"et","ce","Possession",0.186486635050201,22,NA
"bn","hr","Modern world",0.186505968995064,28,NA
"mhr","ml","The physical world",0.186514026442939,18,0.538333333333333
"lv","te","Agriculture and vegetation",0.186533821075149,16,0.272727272727273
"sv","ga","Emotions and values",0.186536071968873,67,NA
"ca","ce","Spatial relations",0.186543416480269,56,NA
"az","ml","Agriculture and vegetation",0.186550026419704,21,NA
"az","zh","Basic actions and technology",0.186552756486163,127,NA
"sq","cy","Modern world",0.186565769548348,39,NA
"hr","ga","Speech and language",0.186575552678156,32,NA
"no","ce","Motion",0.186579048376402,39,NA
"ba","zh","Basic actions and technology",0.186609612192747,120,0.662916666666667
"uz","kk","Basic actions and technology",0.186628443440269,71,NA
"ps","fa","The house",0.186628484786815,20,NA
"myv","tr","Kinship",0.18666533638161,28,0.529642857142857
"en","kk","Spatial relations",0.186665611083038,102,NA
"is","tr","Basic actions and technology",0.186679681465367,154,0.546666666666667
"is","az","Agriculture and vegetation",0.186681495800191,24,NA
"ga","mn","The physical world",0.186698388644708,105,NA
"ku","he","Kinship",0.186711159169833,31,NA
"os","be","Quantity",0.186715733251699,47,NA
"ar","he","Social and political relations",0.186717186838483,32,NA
"mrj","ca","Cognition",0.186725157710881,22,NA
"be","is","Social and political relations",0.186743931611531,30,0.591538461538462
"be","tt","Social and political relations",0.186759195629604,34,0.366538461538462
"en","sah","Possession",0.186761102904886,26,0.681818181818182
"mhr","ro","Social and political relations",0.186764461477153,10,NA
"sv","br","Possession",0.186773862830778,29,NA
"nl","ce","Possession",0.186788882680961,23,NA
"ps","eu","Emotions and values",0.186789394934865,63,NA
"et","ps","Clothing and grooming",0.186792001043265,25,NA
"is","kk","Motion",0.186797889247337,64,NA
"ga","ja","Agriculture and vegetation",0.186799632655969,29,0.454545454545454
"tt","ta","Speech and language",0.186802860175011,24,NA
"hy","br","Sense perception",0.186807443278594,43,NA
"ku","no","The physical world",0.186815021655525,71,NA
"da","cy","Animals",0.18681509157312,48,NA
"mhr","bg","Food and drink",0.18682960421077,12,NA
"be","kk","Motion",0.186839487376548,72,NA
"ku","pl","Emotions and values",0.186866571958881,53,NA
"lv","cy","Animals",0.186891312793515,50,NA
"lv","eu","Speech and language",0.186894400834741,17,NA
"hu","eu","Agriculture and vegetation",0.186914610952449,25,NA
"ku","pl","Motion",0.186918958974988,48,NA
"cy","pt","The house",0.1869220994016,28,NA
"pl","ga","Clothing and grooming",0.186935206191913,27,NA
"lv","ga","Emotions and values",0.186936597539924,60,0.48
"et","la","Food and drink",0.186950423294072,40,NA
"ps","be","Modern world",0.186951140641227,35,NA
"tt","kn","Possession",0.186951534743774,23,NA
"da","ga","Food and drink",0.186954733605857,39,NA
"ga","cy","Modern world",0.186969902295232,37,NA
"la","ar","The physical world",0.186978674366836,94,NA
"ku","sv","Speech and language",0.186991242909947,21,NA
"pl","cy","Spatial relations",0.187015048010564,94,NA
"ru","ga","Spatial relations",0.187031128168497,97,NA
"de","ce","Basic actions and technology",0.187033770502035,69,NA
"et","mrj","Sense perception",0.187039669669146,52,NA
"bn","ba","The physical world",0.187049886545442,60,0.833333333333333
"bn","os","Quantity",0.187063853172964,42,NA
"ku","az","Motion",0.187078963405926,38,NA
"az","ba","Modern world",0.187081060022639,27,NA
"os","cs","Motion",0.187089663950409,30,NA
"ps","ka","Social and political relations",0.187093901063975,33,NA
"ku","uk","The body",0.187100936553987,77,NA
"ku","sv","Emotions and values",0.187114338783616,62,NA
"sah","ml","The physical world",0.187115626930492,67,0.666666666666666
"cs","br","Motion",0.187119592371038,56,NA
"et","ba","The house",0.18712299641439,21,0.627272727272727
"ku","eu","Possession",0.187130248151298,27,NA
"lv","uz","Basic actions and technology",0.187130267046198,51,NA
"sl","cs","Sense perception",0.187132225456385,11,NA
"ps","en","Basic actions and technology",0.187137274342568,97,NA
"fi","ps","The physical world",0.187141639656478,84,NA
"ga","ce","Animals",0.187146890994155,30,NA
"ps","be","Basic actions and technology",0.187159836388648,104,NA
"os","de","The body",0.187164888198467,8,NA
"ba","kn","The body",0.187166498824374,86,NA
"os","ru","Speech and language",0.187195427380451,17,NA
"myv","mn","Food and drink",0.187198618216571,29,NA
"ps","az","The house",0.187213939663596,22,NA
"br","mn","Emotions and values",0.187220632201896,53,NA
"sl","pl","Emotions and values",0.187226526639439,15,NA
"bg","ga","Modern world",0.187230658139107,39,NA
"os","sk","Social and political relations",0.187267450239948,29,NA
"sq","br","The body",0.187275131574299,92,NA
"az","te","Spatial relations",0.187283351992271,81,NA
"bg","uz","Social and political relations",0.187283406653084,19,NA
"ku","sk","The physical world",0.187284265788332,71,NA
"lv","sl","Speech and language",0.187284883786515,14,NA
"br","tr","The physical world",0.187285982755187,81,NA
"os","sah","Time",0.18729349561744,47,NA
"sah","ar","The physical world",0.187297351389575,76,NA
"uz","ce","Animals",0.187300861131894,19,NA
"et","ku","The physical world",0.187302844825211,69,NA
"ba","ml","Spatial relations",0.187317324247225,85,NA
"sah","kn","Time",0.187327670948127,49,NA
"bn","kn","Social and political relations",0.187340946935044,23,NA
"la","it","Modern world",0.187346282463071,36,NA
"ga","ar","Speech and language",0.187349849927532,28,NA
"ku","sq","Sense perception",0.187389711836127,39,NA
"en","br","Possession",0.187390415048914,23,NA
"te","ce","Animals",0.187404606376888,25,NA
"cy","mn","Social and political relations",0.187410116008969,43,NA
"ga","it","Motion",0.187414153166228,86,NA
"is","ta","Speech and language",0.187419820495349,22,NA
"os","sq","The physical world",0.187437155226294,59,0.626666666666666
"lt","uz","Social and political relations",0.187443941603133,20,NA
"sk","sah","Basic actions and technology",0.187448274165073,104,NA
"no","br","Animals",0.187456346040611,43,NA
"ba","eu","Sense perception",0.187458501993208,61,NA
"en","la","The physical world",0.187461206903453,83,0.566666666666666
"ca","ce","Basic actions and technology",0.187463748577194,99,NA
"bn","cy","Emotions and values",0.187463899513385,54,NA
"myv","sk","Speech and language",0.187497907948948,21,NA
"ku","tt","Sense perception",0.187521689912063,42,NA
"uz","ba","Food and drink",0.187541089666283,21,NA
"kk","ce","Modern world",0.18754177391856,25,NA
"sq","is","Agriculture and vegetation",0.187557576793984,26,0.545454545454546
"sq","no","Basic actions and technology",0.187565476813264,139,NA
"el","ce","Modern world",0.187573928157765,22,NA
"ps","kk","Miscellaneous function words",0.18757805449691,19,NA
"sah","mn","Emotions and values",0.187581763593261,59,NA
"ku","hr","Miscellaneous function words",0.187583450263213,15,NA
"hy","mn","Motion",0.187609598331984,82,NA
"sv","cy","Speech and language",0.187612369737763,30,NA
"hr","uz","The physical world",0.187619237457796,59,NA
"br","ba","Time",0.187621620910544,42,NA
"be","cy","Social and political relations",0.187671720578993,38,NA
"os","ja","Food and drink",0.187671790207061,23,NA
"os","en","Agriculture and vegetation",0.18767628176477,16,0.454545454545454
"sv","he","The body",0.187690010944345,101,NA
"mn","ml","Miscellaneous function words",0.187701086963039,15,NA
"is","tr","Motion",0.187713309276878,74,NA
"en","br","Speech and language",0.187722265389745,24,NA
"hi","tt","Motion",0.187730845803732,67,NA
"lv","no","Agriculture and vegetation",0.187743955953081,24,NA
"mrj","bg","Speech and language",0.187771223575106,20,NA
"ro","te","Basic actions and technology",0.187781034419019,117,NA
"fi","is","Motion",0.187782805977494,80,NA
"fa","uz","Social and political relations",0.187793212760982,20,NA
"be","mn","Social and political relations",0.187796284272473,42,NA
"nl","ka","Agriculture and vegetation",0.187801640924423,25,NA
"sq","tt","Clothing and grooming",0.187802307319819,27,NA
"lv","ba","Basic actions and technology",0.187807546054388,70,0.625
"az","sah","Social and political relations",0.187807576847277,33,NA
"be","uz","The physical world",0.187814259317748,49,NA
"bg","sah","Emotions and values",0.187818453046235,55,0.584666666666667
"pt","ce","The physical world",0.187830128004019,55,NA
"en","uz","Motion",0.187848046319537,27,NA
"cy","tr","The house",0.187856935114675,27,NA
"te","he","Food and drink",0.187863169493362,37,NA
"ps","be","Food and drink",0.187871548679581,37,NA
"mhr","pt","Basic actions and technology",0.187891797669873,10,NA
"ku","no","Speech and language",0.187893507444814,20,NA
"fa","br","Modern world",0.187900431350419,34,NA
"hy","tt","Speech and language",0.187900676067948,27,NA
"hy","ba","Agriculture and vegetation",0.187929942193276,25,0.454545454545454
"lv","ps","The house",0.187950561632733,19,NA
"hy","be","The body",0.187959977520537,107,NA
"be","kn","Spatial relations",0.187962679241679,83,NA
"fi","ce","Motion",0.187989704632452,52,NA
"lv","la","Emotions and values",0.187992201216699,61,0.432
"la","ca","Animals",0.187993210470903,52,NA
"tr","sah","The physical world",0.188005804664444,85,0.656666666666666
"tt","ta","Spatial relations",0.188008042046499,75,NA
"da","ml","Modern world",0.188033213012508,25,NA
"hy","da","Agriculture and vegetation",0.188036322579503,23,NA
"lv","bn","Social and political relations",0.188043878587089,28,0.686153846153847
"uz","ta","Modern world",0.188053902762174,19,NA
"br","ce","Animals",0.18805490378323,25,NA
"fi","la","The body",0.188057424560567,109,NA
"cy","ca","The body",0.188070224120054,101,NA
"en","sah","Cognition",0.188073353074774,26,NA
"myv","hu","Possession",0.188079966640216,26,0.458409090909091
"ku","ml","The physical world",0.188089990144143,68,NA
"cy","tt","Agriculture and vegetation",0.188161537961814,31,NA
"az","he","Sense perception",0.18816188300468,50,NA
"lv","eu","The physical world",0.188164644463425,106,NA
"ga","az","Time",0.188167001994909,47,NA
"no","ga","The physical world",0.188191142666776,101,NA
"lt","la","Cognition",0.18819141754912,37,NA
"cs","sah","Possession",0.188194566230011,28,0.681818181818182
"lv","ps","Possession",0.188199703471044,16,NA
"no","ce","Social and political relations",0.188207601873854,19,NA
"la","ta","Social and political relations",0.188218130729399,28,0.551923076923077
"da","ga","The physical world",0.188223595686525,98,NA
"lv","sq","Animals",0.188225842008442,52,NA
"ps","it","Clothing and grooming",0.188227305563872,26,NA
"ku","ro","Cognition",0.188252487143286,21,NA
"cy","mn","Possession",0.18825609012437,27,NA
"az","ar","Modern world",0.188261137154306,31,NA
"hr","sv","Modern world",0.188282047511207,34,NA
"ku","uk","Basic actions and technology",0.188292477684881,88,NA
"lv","sq","Clothing and grooming",0.188308321661943,29,NA
"mhr","da","Spatial relations",0.188323641314521,11,NA
"ku","is","Spatial relations",0.188330174226436,68,NA
"ce","he","Clothing and grooming",0.188335340573548,16,NA
"sk","kn","Motion",0.188352504792304,62,NA
"ga","ta","Time",0.188373302086398,36,NA
"fi","ps","Spatial relations",0.188374059474337,106,NA
"be","nl","Modern world",0.188393313765425,38,NA
"lv","ga","Modern world",0.188400757792059,48,NA
"et","ba","Modern world",0.188406614524696,31,NA
"no","mn","Basic actions and technology",0.188424488326434,170,NA
"la","tr","Food and drink",0.188434005353942,42,NA
"hr","ga","Spatial relations",0.188453484412609,121,NA
"cy","cv","Kinship",0.18846054199752,27,NA
"ca","ce","Motion",0.188479470180109,53,NA
"is","ga","Animals",0.188495959465754,49,NA
"is","ar","Speech and language",0.188510527786339,32,NA
"cy","it","Agriculture and vegetation",0.188511188339413,25,NA
"sl","en","Miscellaneous function words",0.188519206913598,10,NA
"tt","eu","The house",0.188519530390497,27,NA
"et","ce","Food and drink",0.188527718345526,34,NA
"hi","br","Spatial relations",0.18855185082755,89,NA
"la","tt","Possession",0.188555754964022,29,0.548636363636364
"sk","ga","Spatial relations",0.188568681417463,112,NA
"en","sah","The body",0.188576230778009,78,NA
"ku","pl","Modern world",0.188588839953359,23,NA
"te","ar","Spatial relations",0.188608860302311,74,NA
"sq","ce","Food and drink",0.188642435452426,32,NA
"ro","sah","The house",0.188642540591138,23,NA
"ja","kn","Modern world",0.188644027099119,23,NA
"fa","br","Basic actions and technology",0.188658459419896,60,NA
"mhr","sk","Basic actions and technology",0.188683167248939,10,NA
"ps","sq","Emotions and values",0.188738505050571,66,NA
"nl","ga","Spatial relations",0.188739082342836,125,NA
"lv","bn","The physical world",0.188753795466255,90,0.666666666666666
"os","sv","Sense perception",0.18875867519652,41,NA
"ru","br","Spatial relations",0.188791151799105,78,NA
"et","mn","Motion",0.188803091981115,79,NA
"fi","la","Spatial relations",0.188826724887181,110,NA
"os","mn","The physical world",0.188827362313474,67,NA
"ps","cy","Clothing and grooming",0.188843129757183,26,NA
"bn","be","The house",0.188844479032375,24,0.624545454545454
"lt","uz","The body",0.188844725328646,66,NA
"uz","te","The physical world",0.188856756749383,44,NA
"be","sah","The physical world",0.188861696022345,71,0.806666666666666
"sk","br","Speech and language",0.188870956091366,26,NA
"ku","hr","Emotions and values",0.188881928253372,59,NA
"ps","no","Spatial relations",0.188881998649459,87,NA
"ps","hy","Social and political relations",0.18888359245434,32,NA
"cy","zh","Social and political relations",0.188886025514515,34,NA
"tt","mn","Spatial relations",0.188889827380751,124,NA
"bn","nl","Modern world",0.188891466200626,30,NA
"is","eu","The body",0.188899735647116,111,NA
"et","ps","Social and political relations",0.18890512644162,30,NA
"ba","zh","The physical world",0.188928438002465,64,0.881666666666666
"sq","eu","Possession",0.188932315000985,39,NA
"bn","ce","Clothing and grooming",0.188934558114793,12,NA
"cy","kn","Animals",0.188944464239566,43,NA
"sq","ba","Speech and language",0.188977892331619,30,NA
"sq","ca","Basic actions and technology",0.188984497013455,145,NA
"nl","ml","Possession",0.188989357668365,23,0.348409090909091
"myv","tr","Emotions and values",0.188989374839579,46,0.855333333333332
"is","tt","Possession",0.189000440427647,34,0.523409090909091
"no","cy","Motion",0.18901231703927,67,NA
"os","pl","Social and political relations",0.189044228789594,27,NA
"mhr","bg","Motion",0.189050837605602,2,NA
"ku","sk","Motion",0.189077202654776,55,NA
"el","ce","Miscellaneous function words",0.189078684299175,13,NA
"myv","ce","Animals",0.189090177542573,21,NA
"br","eu","The physical world",0.189092381648277,85,NA
"ku","kn","Speech and language",0.18910370239129,20,NA
"da","tt","Motion",0.189109046000059,64,NA
"ba","te","The house",0.189153921066886,20,0.545454545454546
"br","eu","Spatial relations",0.189154504567241,94,NA
"os","ml","Sense perception",0.189168657288059,33,NA
"en","ba","The house",0.189172919546301,21,0.589090909090908
"bn","la","Speech and language",0.189177573334327,15,NA
"no","sah","Emotions and values",0.189225489679535,49,NA
"hi","br","Basic actions and technology",0.189231070343813,92,NA
"ku","zh","Food and drink",0.18924886475197,33,NA
"is","ca","Basic actions and technology",0.189250382166498,157,NA
"bn","te","The body",0.189258432679635,75,NA
"tt","mn","The body",0.189259761733995,128,NA
"et","cy","Emotions and values",0.189306633628425,75,NA
"tt","eu","Sense perception",0.189306839232211,66,NA
"is","uz","Food and drink",0.18931553569885,24,NA
"ps","ta","The house",0.189325691638315,20,NA
"el","la","Food and drink",0.189328169028519,38,NA
"mrj","uk","Possession",0.189339877052062,22,NA
"myv","sk","Animals",0.189350575465219,41,NA
"mrj","sk","Sense perception",0.189389833133908,47,NA
"uz","ja","Clothing and grooming",0.189401869993132,19,NA
"lv","eu","The body",0.189408252382249,113,NA
"cs","ga","Spatial relations",0.189409122294362,110,NA
"et","sah","Possession",0.189411752762731,27,0.566818181818182
"mrj","ku","Animals",0.189412032376283,34,NA
"os","ml","Quantity",0.189412824681999,42,NA
"is","cy","Sense perception",0.189422241643783,61,NA
"ga","it","Miscellaneous function words",0.189422264653413,20,NA
"be","ga","The physical world",0.189430729977359,94,0.435
"mn","zh","Basic actions and technology",0.189439969106295,160,NA
"is","te","Food and drink",0.189440474485428,32,NA
"hr","ba","Motion",0.189448553942332,64,NA
"ps","ba","Modern world",0.189454539752209,29,NA
"ba","ta","The physical world",0.189462033168743,58,0.83
"ps","en","Modern world",0.189470024618703,30,NA
"os","sv","Possession",0.189476502692102,24,NA
"ps","ba","Kinship",0.189484274765418,29,NA
"ku","bg","Emotions and values",0.1894868086118,59,NA
"myv","os","Animals",0.189488143464889,29,NA
"os","mn","Food and drink",0.189496691075324,24,NA
"ru","cy","Spatial relations",0.189504185013868,85,NA
"sq","no","Possession",0.189515122360729,32,NA
"ja","he","Motion",0.189516267876685,64,NA
"os","mn","Animals",0.189521099795591,39,NA
"cy","tt","The body",0.189522348160534,121,NA
"os","it","Quantity",0.18952642500552,45,NA
"os","pl","Motion",0.189533183672407,39,NA
"ca","mn","Basic actions and technology",0.189534100342261,169,NA
"cs","br","Agriculture and vegetation",0.189538712807671,23,NA
"is","kk","Speech and language",0.189547758010898,33,NA
"ps","bg","Basic actions and technology",0.189567616583397,117,NA
"myv","he","Food and drink",0.189570462150359,32,NA
"mhr","ja","The body",0.189573384311887,24,NA
"hr","br","Emotions and values",0.189575399688983,51,NA
"ps","no","Social and political relations",0.189593209548181,33,NA
"ba","ka","Modern world",0.1896223562894,27,NA
"sk","sah","Social and political relations",0.189635284770241,34,NA
"os","no","Emotions and values",0.189640604487037,42,NA
"hy","sah","Possession",0.189643895532863,27,0.571818181818183
"be","az","Clothing and grooming",0.189650231331839,29,NA
"myv","tt","Animals",0.189658196954881,41,NA
"sk","cy","Possession",0.189659312413074,31,NA
"mrj","be","Quantity",0.189666177738237,47,NA
"pt","sah","Modern world",0.189666360719539,32,NA
"ku","ce","Animals",0.189674777124418,25,NA
"hi","uz","Clothing and grooming",0.189683713680124,23,NA
"os","pl","Cognition",0.189686201493224,21,NA
"mhr","ru","Food and drink",0.189698420481207,11,NA
"ru","cy","Modern world",0.18969906844114,32,NA
"cs","br","The house",0.189728100431591,21,NA
"de","ba","Clothing and grooming",0.189763984869564,5,NA
"sq","ce","Spatial relations",0.189785124848456,67,NA
"uz","he","Clothing and grooming",0.189798234891532,20,NA
"mrj","no","Quantity",0.189798830389861,50,NA
"is","kn","Animals",0.189810792338,42,NA
"is","pt","Motion",0.189816899564526,85,NA
"et","os","Quantity",0.189841592806323,44,NA
"fa","sah","Speech and language",0.189889316514288,16,NA
"ru","he","Basic actions and technology",0.189902581696856,145,0.720416666666666
"pl","la","Food and drink",0.189924256376546,44,NA
"fi","sah","Possession",0.189929886537443,30,NA
"sl","ta","Miscellaneous function words",0.189949964287157,10,NA
"hy","ba","Cognition",0.189956773631134,28,NA
"lv","bn","The house",0.189960480863362,19,0.818181818181818
"sq","sah","Speech and language",0.189962532569563,24,NA
"la","zh","Sense perception",0.189965910531153,50,NA
"sq","da","Animals",0.189977528783411,50,NA
"bn","hr","The house",0.189994262141779,26,NA
"no","ka","Basic actions and technology",0.189999949892401,151,NA
"hy","cv","Kinship",0.190011473329148,26,0.523928571428571
"cy","la","Social and political relations",0.190015646103209,41,NA
"ps","ca","Basic actions and technology",0.190019152482546,111,NA
"sq","br","Social and political relations",0.190020728856455,32,NA
"ku","ml","Sense perception",0.190042086892469,37,NA
"hi","la","Food and drink",0.19005115169285,51,NA
"sl","ja","Kinship",0.190058337178635,22,NA
"ps","ml","The physical world",0.190073091568343,75,NA
"de","ce","Motion",0.190078521481108,37,NA
"it","kk","Miscellaneous function words",0.190098083828878,25,NA
"ps","bg","Modern world",0.19011608038641,38,NA
"ps","sk","Emotions and values",0.190142519165865,61,NA
"br","ka","Spatial relations",0.190143020699103,90,NA
"is","mn","Possession",0.190145105210252,31,NA
"ba","ce","Miscellaneous function words",0.190147415502482,15,NA
"mn","kn","Speech and language",0.190148270621874,24,NA
"ps","hy","Clothing and grooming",0.190153401759634,22,NA
"hr","mn","Basic actions and technology",0.190172677212025,193,NA
"is","nl","Possession",0.190218463298338,32,0.635454545454544
"no","ce","Food and drink",0.190220917691706,32,NA
"fa","ce","Miscellaneous function words",0.190231837977352,13,NA
"ps","az","Cognition",0.190242450592296,32,NA
"fa","os","Miscellaneous function words",0.190251211280738,15,NA
"en","cy","Motion",0.190260559018504,65,NA
"mhr","is","The physical world",0.190280866083145,18,0.58
"br","ta","The physical world",0.190289157658211,60,NA
"mhr","hy","Basic actions and technology",0.190298649618194,9,0.4075
"is","ce","Food and drink",0.190307765691376,33,NA
"ga","ta","The physical world",0.190314808932397,81,0.578333333333333
"myv","cy","Quantity",0.190335648289677,38,NA
"uk","uz","The house",0.190339303088625,16,NA
"cy","pt","Spatial relations",0.190339686726084,108,NA
"no","mn","Miscellaneous function words",0.190339951887821,16,NA
"cy","ro","Miscellaneous function words",0.190363297113428,16,NA
"is","ga","Sense perception",0.190396852652128,60,NA
"en","ba","The physical world",0.190398153422401,65,0.48
"ps","ka","Emotions and values",0.190398243062418,63,NA
"ga","br","Time",0.190403965949397,39,NA
"en","ce","Spatial relations",0.190408400361168,59,NA
"os","cy","Possession",0.190414303066834,19,NA
"bn","ba","Miscellaneous function words",0.19041508604701,12,NA
"os","sk","Miscellaneous function words",0.190442266394572,20,NA
"myv","pl","Agriculture and vegetation",0.190464471569687,25,NA
"et","hy","Agriculture and vegetation",0.190471445255786,24,0.181818181818182
"et","is","Basic actions and technology",0.190471455607052,157,0.375416666666667
"bn","mn","Agriculture and vegetation",0.190477582652075,21,NA
"be","cv","Kinship",0.190505554847521,23,0.493214285714286
"ps","ca","Emotions and values",0.190508477342539,58,NA
"ga","ml","Social and political relations",0.190510847621916,32,0.454615384615384
"sq","mn","Agriculture and vegetation",0.190549392004765,27,NA
"eu","ce","Emotions and values",0.190550977901504,42,NA
"it","ce","Possession",0.19055810831905,19,NA
"lv","eu","Agriculture and vegetation",0.190560661822935,24,NA
"sv","cy","Spatial relations",0.190574713156355,100,NA
"mhr","cy","Clothing and grooming",0.190580650510469,2,NA
"ku","sq","Social and political relations",0.190594053398055,26,NA
"sq","ca","Animals",0.190602911397679,49,NA
"cy","ca","Basic actions and technology",0.190604435130571,151,NA
"sq","eu","Motion",0.190608441254393,85,NA
"lv","ar","Social and political relations",0.190619075743196,29,NA
"pt","sah","The body",0.190619833604497,93,NA
"os","mn","Speech and language",0.190628143494894,20,NA
"ga","eu","Sense perception",0.190634563977373,59,NA
"en","ba","Miscellaneous function words",0.190636674402963,12,NA
"is","kn","Spatial relations",0.190665146867095,79,NA
"lv","kn","Motion",0.190673844481352,47,NA
"sq","la","Animals",0.190677261467742,56,NA
"cy","zh","Modern world",0.190699260050737,32,NA
"be","da","Modern world",0.19071472865319,31,NA
"az","sah","Possession",0.190718664036531,29,NA
"lt","sah","The house",0.190721570501173,21,0.783636363636364
"et","br","Social and political relations",0.190729991185469,28,NA
"ps","ka","Cognition",0.190750757195228,37,NA
"ga","ro","Emotions and values",0.19075635193816,81,NA
"kn","eu","Modern world",0.190772672920158,28,NA
