"l1","l2","imputed_semantic_domain","local_alignment","comparison_count","cult.dist"
"cs","az","Social and political relations",0.258541896244948,33,NA
"uz","he","Cognition",0.258552947814089,12,NA
"lt","eu","The house",0.258560387441965,22,NA
"ro","ka","Speech and language",0.258566749885419,27,NA
"fa","ko","Spatial relations",0.258577252895116,68,NA
"hi","zh","Possession",0.258600829840546,26,NA
"cs","ta","Cognition",0.258614031983671,18,NA
"hy","el","Sense perception",0.258622690532859,55,NA
"it","ja","Cognition",0.258646785860769,23,NA
"hu","lt","Motion",0.258663390469749,105,NA
"it","tr","Possession",0.258672110354996,29,NA
"bg","ar","Social and political relations",0.258674055861084,32,NA
"hy","sk","The house",0.258675827926527,23,NA
"cs","ko","Speech and language",0.258676129315628,19,NA
"hu","en","The house",0.258685525249295,22,0.672727272727272
"hy","sv","Emotions and values",0.258723429333401,66,NA
"ru","it","Modern world",0.258725273238679,32,NA
"lt","az","Emotions and values",0.258727345139233,75,NA
"nl","es","Motion",0.258728931904052,94,NA
"sk","az","Modern world",0.258729838401431,38,NA
"fi","ko","Miscellaneous function words",0.258747981948579,15,NA
"sk","ko","Speech and language",0.258748691267376,21,NA
"hy","sv","Modern world",0.258758658931984,33,NA
"it","kk","The body",0.258779538238657,104,NA
"en","it","Motion",0.258804656913862,73,NA
"bg","lt","Clothing and grooming",0.258825156644001,29,NA
"fi","he","Sense perception",0.258829743408237,57,NA
"cs","fr","The house",0.258834309866991,25,0.537272727272727
"fr","ja","The physical world",0.258840623947534,83,0.333333333333333
"lt","ca","Animals",0.258860208521197,49,NA
"fr","he","Sense perception",0.258872587171345,54,NA
"nl","kk","Speech and language",0.258876772551919,28,NA
"hi","no","The body",0.258884643900228,151,NA
"pl","zh","Cognition",0.258903028852891,28,NA
"fa","uz","Motion",0.258906039090252,5,NA
"el","sv","Spatial relations",0.258926732671438,94,NA
"hi","ru","Motion",0.258944246508438,60,NA
"en","ka","Cognition",0.258948099816117,32,NA
"it","kk","Emotions and values",0.258948192851969,68,NA
"ka","eu","Spatial relations",0.25894976617968,107,NA
"en","kk","Agriculture and vegetation",0.258970674149901,25,0.776363636363637
"hi","sk","Sense perception",0.258991534087046,79,NA
"hr","sv","Agriculture and vegetation",0.258994405287724,36,NA
"sk","nl","Clothing and grooming",0.259027758661125,37,NA
"sk","ar","Cognition",0.259067966581845,28,NA
"fa","eu","Spatial relations",0.259075466077317,104,NA
"hy","pl","Spatial relations",0.259075864947373,86,NA
"sk","es","The house",0.259130956410016,27,NA
"hi","sv","Animals",0.259150566529502,62,NA
"bg","eu","Miscellaneous function words",0.259157819614476,21,NA
"pl","pt","Basic actions and technology",0.259161621238004,151,NA
"tr","ar","The physical world",0.259164739639368,96,NA
"hy","sk","Possession",0.259166257135678,29,NA
"kk","zh","Kinship",0.259179203396528,28,0.440714285714286
"ro","tr","The body",0.259191546422498,114,NA
"lt","kk","Animals",0.259202305866305,55,NA
"uk","sv","The house",0.259226883580239,24,NA
"en","ko","Cognition",0.25925465562759,21,NA
"lt","ta","Emotions and values",0.259258964454534,46,0.564666666666667
"lt","sv","The house",0.259318997792017,22,NA
"hr","it","Food and drink",0.259338021387436,43,NA
"ro","eu","The physical world",0.259343884778075,108,NA
"lt","ka","Spatial relations",0.259358924798022,119,NA
"ko","he","Miscellaneous function words",0.259369401634507,10,NA
"fr","ar","Spatial relations",0.259390152327958,102,NA
"cs","pl","Basic actions and technology",0.259393721242714,139,NA
"de","kk","The physical world",0.25942791324331,15,NA
"lt","de","Basic actions and technology",0.259459178103939,110,NA
"az","ar","The physical world",0.259483096472204,81,NA
"nl","az","The body",0.259484408873622,94,NA
"et","ru","Clothing and grooming",0.259486011231286,23,NA
"hu","ta","Food and drink",0.259514729000789,27,NA
"nl","kk","Sense perception",0.259517984525628,59,NA
"fi","uz","Emotions and values",0.259520317415324,37,NA
"be","uz","Miscellaneous function words",0.25952970650235,9,NA
"hy","it","The body",0.25955000577556,92,NA
"hy","ru","Spatial relations",0.259603802690996,82,NA
"uk","az","The house",0.259604450943083,24,NA
"no","az","Food and drink",0.259618891738434,37,NA
"pl","ko","Speech and language",0.259643054124764,17,NA
"ta","ka","Sense perception",0.259649157828851,34,NA
"hy","fr","Emotions and values",0.259656332866523,72,0.599333333333333
"bg","ta","Social and political relations",0.259685686083357,25,0.429615384615384
"de","tr","Emotions and values",0.259736412915269,37,NA
"uk","ka","Basic actions and technology",0.259738921647003,98,NA
"no","tr","Agriculture and vegetation",0.259742192711412,26,NA
"fi","de","Social and political relations",0.259748805096782,11,NA
"pt","ar","Spatial relations",0.259756965529265,101,NA
"hu","uz","The physical world",0.259764058807353,48,NA
"et","hu","Social and political relations",0.259769385226818,31,0.476538461538462
"da","de","Modern world",0.259773151628247,4,NA
"ro","az","Emotions and values",0.259798337224317,73,NA
"et","sv","The physical world",0.259800279992638,92,NA
"cs","ko","Emotions and values",0.259807670097249,42,0.435333333333333
"fi","kk","Possession",0.259833116527874,34,NA
"ca","ja","The body",0.259843655904505,86,NA
"hi","ro","Cognition",0.259844974717562,40,NA
"lt","it","Basic actions and technology",0.25984758124611,154,NA
"pl","ko","Emotions and values",0.259872949889103,41,NA
"fa","en","Modern world",0.259882979299895,32,NA
"no","es","Agriculture and vegetation",0.25989872161914,27,NA
"cs","ar","Emotions and values",0.259907035570515,57,NA
"es","zh","The physical world",0.259959642255118,86,0.74
"pl","lt","Motion",0.259980025709753,86,NA
"da","ar","Spatial relations",0.259991328994491,89,NA
"uz","kk","Food and drink",0.259991332851516,21,NA
"hi","it","The body",0.259993305930905,142,NA
"fi","nl","Social and political relations",0.260000375831443,40,NA
"hu","fr","Agriculture and vegetation",0.260005313514766,25,0
"be","he","Clothing and grooming",0.260041292730753,22,NA
"fi","ca","The house",0.260046418288965,22,NA
"az","kk","The body",0.260059201624976,101,NA
"no","uz","Sense perception",0.260065604087108,34,NA
"it","ka","Possession",0.26007228471519,25,NA
"no","kk","The body",0.260099189420963,111,NA
"ro","az","Social and political relations",0.260104019439037,42,NA
"cs","sv","Clothing and grooming",0.260108317212481,30,NA
"fa","ko","Miscellaneous function words",0.260109291351245,10,NA
"et","es","Agriculture and vegetation",0.260116026044786,27,0.181818181818182
"pt","eu","Spatial relations",0.260123338809097,110,NA
"hu","el","Clothing and grooming",0.260127301888838,30,NA
"sk","ar","Clothing and grooming",0.260147430139421,33,NA
"be","de","Emotions and values",0.260153214384972,28,NA
"nl","ka","The physical world",0.260158018805484,92,NA
"lt","kk","Social and political relations",0.260161467606243,44,0.704615384615385
"it","zh","Possession",0.260169255358764,25,NA
"sk","ka","Agriculture and vegetation",0.260199450537675,28,NA
"et","hi","Emotions and values",0.260201806740994,71,NA
"tr","ja","Speech and language",0.260204241104313,27,NA
"tr","uz","Food and drink",0.260205818987167,21,NA
"ro","kk","Possession",0.260215897419553,40,NA
"sk","da","Animals",0.260220569205833,48,NA
"el","ka","Miscellaneous function words",0.260221546676264,14,NA
"be","fr","Modern world",0.26022636954461,35,NA
"hi","ko","The physical world",0.260232550048854,97,NA
"fi","ro","Social and political relations",0.26025622835521,48,NA
"fr","zh","Social and political relations",0.260256436316754,36,0.448846153846154
"ka","eu","Miscellaneous function words",0.26026890358282,16,NA
"et","de","Food and drink",0.260269367116433,17,NA
"fi","el","The house",0.260272091885574,25,NA
"fa","ru","Agriculture and vegetation",0.260276531907712,23,NA
"el","ko","Miscellaneous function words",0.26028249583448,10,NA
"el","uk","Motion",0.260283408393904,52,NA
"hu","be","Agriculture and vegetation",0.260284412136929,26,0.272727272727273
"et","sk","Possession",0.260307654905951,29,NA
"be","pt","Emotions and values",0.26031958380763,66,NA
"sk","he","Food and drink",0.260326390816439,44,NA
"cs","ko","The physical world",0.260332794945888,70,0.445
"hi","ka","Possession",0.26033500195229,28,NA
"hu","sk","The house",0.260336617445352,24,NA
"uk","az","Social and political relations",0.260337118450038,33,NA
"sv","kk","Food and drink",0.260361382947516,48,NA
"it","az","Agriculture and vegetation",0.260374809406081,19,NA
"el","sv","Cognition",0.260378751093278,28,NA
"fi","he","The house",0.260382174321846,21,NA
"ru","he","Spatial relations",0.260390867941788,91,NA
"cs","nl","Agriculture and vegetation",0.260394343669273,25,0.181818181818182
"no","he","Clothing and grooming",0.26040326533336,30,NA
"en","ko","The body",0.260414602528546,77,NA
"hu","ta","Emotions and values",0.260441403745166,44,0.459333333333333
"tr","ta","Agriculture and vegetation",0.260452405167987,17,0.272727272727273
"lt","it","Miscellaneous function words",0.260461101041903,25,NA
"uz","eu","Cognition",0.260463959683857,15,NA
"ru","az","The body",0.260515460636693,92,NA
"da","tr","Agriculture and vegetation",0.260516865725444,25,NA
"da","ka","Food and drink",0.260518048639883,38,NA
"hi","lt","The body",0.260525136840867,145,NA
"fa","el","The house",0.260559152507207,22,NA
"da","es","Basic actions and technology",0.260559222851359,150,NA
"bg","he","Animals",0.26056233297555,50,NA
"be","sv","The body",0.260576864641895,94,NA
"ru","lt","Emotions and values",0.26057903133817,70,0.702
"fi","ar","The physical world",0.260579633216349,91,NA
"sk","sv","Miscellaneous function words",0.260589749157625,18,NA
"et","it","Emotions and values",0.26062463103923,62,NA
"no","fr","Cognition",0.26066568811091,38,NA
"ja","he","Miscellaneous function words",0.260669387538904,9,NA
"pt","ta","Possession",0.260675581544191,18,NA
"cs","ko","Cognition",0.260689118493027,20,NA
"ru","it","Basic actions and technology",0.260691620862985,136,NA
"hr","kk","Possession",0.260696294416904,32,NA
"nl","ka","The body",0.260714979705331,102,NA
"hy","pl","The body",0.260718631296186,96,NA
"pt","zh","Speech and language",0.26071938484596,27,NA
"pt","uz","Social and political relations",0.260721292144937,22,NA
"pt","eu","The house",0.260726090543083,26,NA
"fr","az","Cognition",0.26074029690278,36,NA
"ca","eu","Sense perception",0.260740621008453,47,NA
"it","ar","The body",0.260753394558613,96,NA
"en","uz","Cognition",0.260754908968396,11,NA
"hr","az","Sense perception",0.260770545266475,57,NA
"ro","ar","Spatial relations",0.260772605173585,100,NA
"uk","ta","Cognition",0.260791210048263,18,NA
"ru","he","Food and drink",0.260810202284604,48,NA
"hu","hi","Modern world",0.260817618281201,45,NA
"cs","ka","Modern world",0.260822894357339,28,NA
"be","az","The body",0.260843662008531,83,NA
"bg","en","Modern world",0.260852286001534,30,NA
"fi","ko","The body",0.260859405729028,92,NA
"hy","en","Agriculture and vegetation",0.260861683445186,21,0.181818181818182
"lt","ro","The physical world",0.260876739089512,105,NA
"hy","it","Spatial relations",0.260878596989842,92,NA
"sv","uz","Food and drink",0.260899083471696,24,NA
"lt","ta","Modern world",0.260907763282527,25,NA
"az","eu","Sense perception",0.260913795091207,50,NA
"hu","it","Motion",0.260920316623622,97,NA
"fi","kk","The body",0.260924629424313,122,NA
"el","ka","The body",0.260976729265609,100,NA
"hi","fa","Basic actions and technology",0.260979766123275,95,NA
"hi","ka","Emotions and values",0.261003592867268,66,NA
"hy","he","Animals",0.261007180119333,41,NA
"ta","ar","Clothing and grooming",0.261018737774829,20,NA
"fi","he","Clothing and grooming",0.261025573458543,28,NA
"hi","ru","Emotions and values",0.261043693314785,63,NA
"es","ta","The house",0.261073967782569,20,0.556363636363636
"hu","ru","Agriculture and vegetation",0.261090715124553,24,0.272727272727273
"es","ko","Food and drink",0.261101644217078,33,NA
"hu","uz","Emotions and values",0.261107488513752,34,NA
"de","kk","Emotions and values",0.261112180879319,35,NA
"sv","az","Sense perception",0.261121108797353,54,NA
"cs","es","Basic actions and technology",0.261129359581223,153,0.291666666666667
"sk","lt","Clothing and grooming",0.261133299855562,36,NA
"fr","kk","The body",0.261146835704165,108,NA
"az","kk","Clothing and grooming",0.261158132890949,31,NA
"it","ka","The body",0.261161768531303,100,NA
"de","zh","Time",0.261162214670391,32,NA
"de","kk","Time",0.261179703193673,31,NA
"hu","be","Emotions and values",0.261215824425611,57,0.364
"hr","ro","The physical world",0.261215907210167,105,NA
"sk","az","Agriculture and vegetation",0.261218102516448,23,NA
"hr","ca","Basic actions and technology",0.26122155487024,146,NA
"el","ja","Time",0.261237271952696,45,NA
"sv","pt","Cognition",0.261246585625936,36,NA
"bg","ta","Possession",0.261269430126018,17,0.489090909090909
"az","he","Animals",0.261276849092701,46,NA
"hy","el","Emotions and values",0.261295777652063,59,0.635333333333333
"pt","az","Spatial relations",0.261299393514378,108,NA
"ca","ka","Possession",0.261299664632266,28,NA
"ar","he","The physical world",0.261328943687851,82,NA
"da","ka","The body",0.261335193161935,95,NA
"lt","sv","Food and drink",0.261361045507361,47,NA
"sk","ru","Clothing and grooming",0.261369866281597,30,NA
"ko","ka","Cognition",0.261404789789526,24,NA
"de","kk","Possession",0.261425035866019,26,NA
"fa","be","Emotions and values",0.261446708042461,47,NA
"cs","ro","The house",0.261461897804991,26,NA
"no","en","Speech and language",0.261472128662387,25,NA
"de","zh","Cognition",0.261486501702887,24,NA
"fa","kk","Motion",0.261503405018405,40,NA
"sk","he","Miscellaneous function words",0.261505095287977,20,NA
"sk","uz","The physical world",0.261575396987983,46,NA
"uk","da","Motion",0.261584508245131,68,NA
"no","ro","The physical world",0.261584581163555,98,NA
"et","ka","The physical world",0.261593982500266,84,NA
"tr","ja","Food and drink",0.261620692738169,36,NA
"da","fr","Clothing and grooming",0.261625374242387,33,NA
"hr","ro","Food and drink",0.261635413287201,44,NA
"sk","pt","Agriculture and vegetation",0.261647073314154,28,NA
"et","az","Food and drink",0.261658955794225,38,NA
"hy","sk","Food and drink",0.261666847047502,44,NA
"el","lt","Emotions and values",0.261716375292102,70,0.460666666666666
"sv","az","Food and drink",0.261724743582761,38,NA
"hy","lt","Sense perception",0.261750191329849,60,NA
"et","fr","Cognition",0.261753867570684,39,NA
"fa","ru","Basic actions and technology",0.261762056616433,85,NA
"cs","pt","Basic actions and technology",0.261779461412679,160,NA
"en","eu","Agriculture and vegetation",0.261781042091623,23,NA
"bg","cs","Clothing and grooming",0.261786401633481,29,NA
"el","es","The house",0.261788967876049,28,0.458181818181818
"el","cs","Basic actions and technology",0.261793635879781,103,0.336666666666667
"uk","fr","Motion",0.261837163518106,77,NA
"pl","az","Emotions and values",0.261843653742638,57,NA
"hy","be","Spatial relations",0.261857431156572,84,NA
"hi","it","Motion",0.261858710398964,70,NA
"hr","sv","Emotions and values",0.261871604976287,66,NA
"ro","he","Clothing and grooming",0.261877752079322,30,NA
"nl","ko","Emotions and values",0.261892737755318,42,0.65
"sv","pt","Spatial relations",0.261910945372603,111,NA
"tr","he","Clothing and grooming",0.261911132423139,31,NA
"hr","it","Motion",0.261921177328373,73,NA
"sv","ro","Modern world",0.261990274693894,45,NA
"az","eu","Agriculture and vegetation",0.262003113596455,23,NA
"hi","he","Food and drink",0.262016659243708,47,NA
"hi","el","Possession",0.262017158926611,26,NA
"bg","ko","Spatial relations",0.262035935095738,77,NA
"hu","de","Social and political relations",0.262045167641194,9,NA
"hu","sk","Possession",0.262059317960209,36,NA
"el","ru","Motion",0.262067295427991,55,NA
"hu","hr","The body",0.26207338580488,110,NA
"uk","de","Clothing and grooming",0.262099902960177,4,NA
"fr","tr","Modern world",0.262112423606318,39,NA
"ka","ar","The physical world",0.26211911902642,91,NA
"tr","he","The physical world",0.262120051802518,88,0.391666666666667
"uk","he","The house",0.262128823646572,23,0.540909090909091
"en","ro","Emotions and values",0.262139464212399,68,NA
"cs","ko","Spatial relations",0.262149463406964,73,NA
"no","he","The physical world",0.262162037342475,81,NA
"pl","be","Modern world",0.26216387155657,31,NA
"sk","en","Clothing and grooming",0.262173264723077,29,NA
"hi","es","Modern world",0.26218245656638,44,NA
"hr","es","Agriculture and vegetation",0.26218819853105,31,NA
"hy","sk","Spatial relations",0.262188520353569,95,NA
"ja","ar","Kinship",0.262201608699719,42,NA
"hu","sv","Speech and language",0.262232428257725,32,NA
"en","ro","Modern world",0.262238274530126,39,NA
"bg","be","Social and political relations",0.262243456824081,33,0.41576923076923
"hy","pl","Modern world",0.262268932768376,35,NA
"da","nl","The house",0.262271715116298,22,NA
"el","az","Emotions and values",0.262278546925242,62,NA
"fr","kk","Sense perception",0.262301290726002,60,NA
"it","ta","Speech and language",0.262308366841959,21,NA
"fr","eu","Agriculture and vegetation",0.262315239849577,24,NA
"it","ja","Clothing and grooming",0.262316031204781,30,NA
"fr","eu","Cognition",0.262337246193012,39,NA
"uk","ko","Animals",0.262337392597936,40,NA
"pt","kk","Possession",0.262350882098305,35,NA
"hy","bg","Sense perception",0.262363158044644,56,NA
"hy","ro","Emotions and values",0.262367098909315,69,NA
"fa","sk","Motion",0.262375434480381,39,NA
"uk","zh","Agriculture and vegetation",0.262384205266163,21,0.363636363636364
"es","kk","Motion",0.26239525950228,70,NA
"lt","ar","Speech and language",0.262428248203583,31,NA
"hu","uk","Motion",0.262443545141557,85,NA
"uk","eu","Modern world",0.262447675052679,34,NA
"pl","ka","Speech and language",0.262459663543807,21,NA
"fa","it","Spatial relations",0.262459873508452,103,NA
"nl","zh","The body",0.262462283335972,97,NA
"lt","ko","Possession",0.262464004203903,24,0.430909090909091
"hr","en","Food and drink",0.262465748621853,41,NA
"pl","da","Motion",0.262468555802377,65,NA
"el","ta","Food and drink",0.262524051723673,27,NA
"hr","de","Possession",0.262538814359686,26,NA
"et","az","Social and political relations",0.262539340703539,33,NA
"ru","ja","Sense perception",0.262559248981196,42,NA
"be","pt","Social and political relations",0.262567439457428,39,NA
"hi","he","Animals",0.262568992460585,60,NA
"hi","be","Possession",0.262605011613821,29,NA
"hi","eu","The body",0.262613511689207,154,NA
"ro","ka","Social and political relations",0.262620417932303,40,NA
"pt","he","Cognition",0.262627140691975,37,NA
"fa","ko","Social and political relations",0.262628747647322,28,NA
"et","hr","Animals",0.262631178063227,54,NA
"hu","hy","The body",0.262701537826009,108,NA
"es","he","Food and drink",0.262728251367319,49,NA
"tr","ta","Sense perception",0.26273472403899,42,NA
"pt","az","Clothing and grooming",0.262768127596997,31,NA
"lt","de","Food and drink",0.262819354983482,17,NA
"pl","ca","Basic actions and technology",0.262819597644145,136,NA
"fr","ro","Emotions and values",0.262821568271262,89,NA
"fr","eu","Miscellaneous function words",0.26283032242667,16,NA
"hi","cs","The body",0.262929573135461,140,NA
"et","ko","Spatial relations",0.262936372901834,77,NA
"uk","ja","Cognition",0.262973998506586,22,NA
"no","ro","Speech and language",0.262975046647456,30,NA
"da","kk","Miscellaneous function words",0.26297826581765,17,NA
"pt","ka","Emotions and values",0.263010546477427,64,NA
"ca","ta","Spatial relations",0.263015443067697,62,NA
"eu","ar","The physical world",0.263019142058864,95,NA
"ro","az","The physical world",0.263021114628245,89,NA
"bg","zh","Miscellaneous function words",0.263025125701465,16,NA
"sk","he","Spatial relations",0.263037260480304,110,NA
"el","ka","Cognition",0.263056835964774,32,NA
"nl","zh","Miscellaneous function words",0.263062345143524,14,NA
"ro","az","Spatial relations",0.263068747965491,109,NA
"sv","ka","Emotions and values",0.263097842642744,60,NA
"hy","it","Motion",0.263142809420704,75,NA
"pl","ar","Possession",0.2631529458835,32,NA
"lt","sv","Clothing and grooming",0.26315504082972,33,NA
"sv","es","Speech and language",0.263157706894367,30,NA
"be","lt","Basic actions and technology",0.263179010716015,123,0.195833333333333
"nl","he","Animals",0.263181574458284,48,NA
"no","de","Basic actions and technology",0.263196298032796,93,NA
"da","az","Speech and language",0.26320666673385,22,NA
"no","az","Sense perception",0.263216866145722,52,NA
"et","ta","Sense perception",0.263240597696467,40,NA
"fa","sk","Modern world",0.263257043773716,44,NA
"fa","ja","Clothing and grooming",0.263265432262577,24,NA
"bg","hr","Modern world",0.263285761009134,36,NA
"lt","sv","Emotions and values",0.263304288307141,79,NA
"nl","uz","Basic actions and technology",0.263306317585669,49,NA
"fi","zh","Speech and language",0.263329368851509,26,NA
"sk","ro","The physical world",0.263331485391803,98,NA
"ko","eu","The body",0.263344512724977,88,NA
"hu","hr","Food and drink",0.263347139013759,41,NA
"bg","fr","Spatial relations",0.263388598135624,115,NA
"hi","en","Agriculture and vegetation",0.263389946024344,24,NA
"bg","ro","Miscellaneous function words",0.263395466955332,22,NA
"cs","ka","Agriculture and vegetation",0.263401876184678,27,NA
"be","de","The house",0.263402089682783,1,NA
"hy","ro","Clothing and grooming",0.263409662294699,25,NA
"ru","pt","Modern world",0.263427099161634,32,NA
"fa","eu","Agriculture and vegetation",0.263427724574293,24,NA
"hi","hr","Emotions and values",0.263432255818116,69,NA
"el","pt","Cognition",0.263434547787662,34,NA
"cs","he","Cognition",0.263451454680573,26,NA
"eu","ar","Spatial relations",0.263475189691438,98,NA
"bg","ta","The physical world",0.263477282177345,72,0.586666666666666
"el","kk","Cognition",0.263486764202362,32,NA
"fa","be","Modern world",0.263539382955933,34,NA
"hu","en","Agriculture and vegetation",0.26356310853786,24,0.181818181818182
"hu","nl","Social and political relations",0.26357316107368,33,0.363076923076923
"ro","eu","Emotions and values",0.263582547744621,70,NA
"hi","pt","Cognition",0.263585157095909,40,NA
"uk","he","Speech and language",0.263599841241483,25,NA
"pl","sv","The house",0.263614667636489,23,NA
"hi","ro","The physical world",0.26363641993895,133,NA
"sk","kk","Clothing and grooming",0.263641513785445,34,NA
"lt","ta","Motion",0.263644740442629,46,NA
"bg","hr","Food and drink",0.263655492042308,38,NA
"de","ta","Time",0.263656067859262,23,NA
"hi","tr","The body",0.26367781945512,151,NA
"fa","ka","Emotions and values",0.263685415143146,53,NA
"hi","nl","The body",0.263691023557534,149,NA
"de","en","Basic actions and technology",0.263718268361803,86,NA
"ru","ko","Speech and language",0.263721979614606,17,NA
"no","az","Emotions and values",0.263729422591377,59,NA
"fi","et","Clothing and grooming",0.26374038912032,24,NA
"el","tr","Modern world",0.263743641357907,31,NA
"pt","ta","Clothing and grooming",0.263753784451299,21,NA
"hi","pt","Modern world",0.263764542184912,46,NA
"ru","nl","Social and political relations",0.263779526675444,33,0.424230769230769
"sk","nl","Agriculture and vegetation",0.263793565971576,25,NA
"ru","ja","Animals",0.263797522897641,45,NA
"fr","ar","Emotions and values",0.263810888229368,75,NA
"cs","da","The house",0.263815407727492,22,NA
"ru","sv","Emotions and values",0.263842354412264,63,NA
"lt","da","Emotions and values",0.263855140038587,68,NA
"fi","uk","Modern world",0.263858300133099,36,NA
"bg","no","Possession",0.263870497928382,28,NA
"da","az","Emotions and values",0.263906279674431,57,NA
"hy","no","Possession",0.263909698591619,28,NA
"hr","ta","Sense perception",0.263915189891037,42,NA
"hi","kk","Clothing and grooming",0.263916958519164,35,NA
"fa","hy","The body",0.263919909021767,99,NA
"hu","ru","The house",0.263923160496814,22,0.484545454545454
"no","fr","Modern world",0.26392370732082,35,NA
"no","ca","Agriculture and vegetation",0.263925755231828,25,NA
"nl","zh","Food and drink",0.263950558206956,37,NA
"el","nl","Social and political relations",0.263952389991447,33,0.269230769230769
"hu","kk","The physical world",0.263975054461652,98,0.833333333333333
"hi","uk","Emotions and values",0.263976600733708,70,NA
"nl","kk","Miscellaneous function words",0.263985673436754,20,NA
"pl","az","The body",0.263989258151908,89,NA
"sk","eu","Food and drink",0.263991743177085,42,NA
"ca","kk","The body",0.264012414405157,102,NA
"sv","es","Basic actions and technology",0.264026649975815,167,NA
"pt","zh","Cognition",0.264028773690976,35,NA
"it","zh","Speech and language",0.26403603781791,28,NA
"uz","he","Kinship",0.264036581777856,26,NA
"el","de","Social and political relations",0.264046380773274,6,NA
"en","ro","The body",0.264054160190922,106,NA
"fa","cs","Basic actions and technology",0.264075172560145,99,NA
"el","ar","Emotions and values",0.264076401997132,60,NA
"hr","sk","Emotions and values",0.264079423686511,60,NA
"ru","ka","Possession",0.264090681424354,26,NA
"nl","it","Agriculture and vegetation",0.264091502474765,21,NA
"fi","ka","The body",0.264124613377005,112,NA
"ro","he","Animals",0.264132735464349,52,NA
"pl","ko","Food and drink",0.264144137073723,31,NA
"fa","eu","Modern world",0.264161630459854,39,NA
"ro","eu","Agriculture and vegetation",0.264170515267997,29,NA
"be","ro","Agriculture and vegetation",0.26420394075321,29,NA
"lt","ka","The body",0.264216249382568,107,NA
"et","fa","Motion",0.264224268829796,33,NA
"no","fr","Emotions and values",0.264234722569675,70,NA
"hi","fr","Motion",0.264242708911681,61,NA
"ko","eu","Speech and language",0.264245392404398,18,NA
"lt","eu","Emotions and values",0.264257891070676,68,NA
"tr","zh","Miscellaneous function words",0.26426303183938,17,NA
"et","es","Food and drink",0.264286613935803,44,NA
"nl","ro","Clothing and grooming",0.26432410338573,37,NA
"et","it","Food and drink",0.264331461689855,44,NA
"hr","ca","Social and political relations",0.26435233036215,36,NA
"en","ar","Speech and language",0.264355219402267,28,NA
"ro","tr","The physical world",0.264384390272798,108,NA
"fa","ca","Basic actions and technology",0.264385052920109,93,NA
"hu","hr","Modern world",0.26439372846186,36,NA
"uk","ro","The house",0.264410164435333,28,NA
"et","lt","Miscellaneous function words",0.264429011897415,23,NA
"hi","it","Modern world",0.264435354688697,41,NA
"et","eu","Sense perception",0.264435719304951,56,NA
"tr","kk","The body",0.264455488297662,114,NA
"it","ro","The body",0.2644773623293,113,NA
"es","zh","Speech and language",0.264479264974205,29,NA
"et","kk","Food and drink",0.264493461507404,43,NA
"da","ka","Possession",0.264507963399088,29,NA
"ka","zh","Miscellaneous function words",0.264515346349634,12,NA
"de","kk","Clothing and grooming",0.264546625302721,8,NA
"es","tr","Basic actions and technology",0.264576819869406,160,0.583333333333334
"cs","ro","The body",0.26458789062119,112,NA
"sk","kk","The body",0.264602858211819,103,NA
"de","uz","Modern world",0.264615559104684,1,NA
"uz","ar","Miscellaneous function words",0.26462003291219,9,NA
"ru","ka","Agriculture and vegetation",0.264622468337153,25,NA
"ro","az","Possession",0.264672929180432,37,NA
"es","ko","Possession",0.264677193968883,22,0.454545454545454
"uz","ar","Clothing and grooming",0.264679582517061,17,NA
"es","ko","Speech and language",0.264709800089274,21,NA
"da","ja","Cognition",0.264715159835685,23,NA
"da","az","Possession",0.264725215184846,27,NA
"hu","ja","Cognition",0.264736135844478,32,NA
"fi","el","Social and political relations",0.264743137595802,33,NA
"no","en","Agriculture and vegetation",0.26476688568721,24,NA
"fa","pt","Basic actions and technology",0.264780824053112,104,NA
"sv","ko","Clothing and grooming",0.264813954236951,19,NA
"sv","pt","Speech and language",0.264814714933662,28,NA
"el","ar","Clothing and grooming",0.26482330740374,27,NA
"cs","be","Clothing and grooming",0.264875660789538,23,NA
"de","az","The body",0.26487917367069,17,NA
"da","eu","Animals",0.26490468232494,49,NA
"el","eu","The body",0.264920648546638,100,NA
"fa","bg","The body",0.264923626721433,111,NA
"az","ka","Speech and language",0.264924170433467,20,NA
"no","ko","Spatial relations",0.264926847077265,73,NA
"de","fr","Animals",0.264930620825993,2,NA
"lt","en","Speech and language",0.264938396811076,26,NA
"hy","lt","The house",0.264970414159676,22,0.507272727272727
"fa","nl","Social and political relations",0.264976296970126,31,NA
"de","kk","Sense perception",0.264998287182549,38,NA
"be","ko","Sense perception",0.265001629113284,45,NA
"el","ca","Modern world",0.265001657678543,29,NA
"da","ko","Clothing and grooming",0.265007929995243,17,NA
"nl","ko","Sense perception",0.2650368165872,55,NA
"hu","ca","Motion",0.265041924581776,85,NA
"ru","ro","Agriculture and vegetation",0.265054436973714,27,NA
"cs","he","Sense perception",0.265065532146599,48,NA
"bg","lt","Speech and language",0.265072414755294,28,NA
"hr","ta","The physical world",0.26507404137928,75,NA
"lt","nl","Agriculture and vegetation",0.265081130066193,25,0.181818181818182
"en","ca","The house",0.265085197940151,21,NA
"hy","hr","Spatial relations",0.265098561196987,103,NA
"fi","he","Animals",0.265128456848336,47,NA
"az","ka","Spatial relations",0.265134360626758,101,NA
"el","ro","The body",0.265134695916099,108,NA
"ko","eu","Miscellaneous function words",0.265148315579159,11,NA
"fa","da","Modern world",0.265155690562083,34,NA
