"l1","l2","imputed_semantic_domain","local_alignment","comparison_count","cult.dist"
"myv","av","Basic actions and technology",0.167491033003758,17,NA
"myv","be","Agriculture and vegetation",0.167496690392794,19,0.363636363636364
"az","ko","Motion",0.16750640224089,30,NA
"is","ro","The body",0.167510470318042,103,NA
"hu","ab","Quantity",0.167513098896639,14,NA
"myv","hu","Modern world",0.167515023032519,11,NA
"uk","zh","Emotions and values",0.167518937934151,58,0.549333333333333
"pl","uz","Social and political relations",0.167520314948568,17,NA
"is","de","Basic actions and technology",0.167533547364559,85,NA
"mhr","te","Cognition",0.167535485076031,8,NA
"ro","tt","Basic actions and technology",0.167536923223259,121,NA
"bn","zh","Animals",0.167538429883864,33,NA
"mn","te","Motion",0.167538767033596,34,NA
"hu","la","Clothing and grooming",0.167540494093738,28,NA
"ku","br","Social and political relations",0.167547030294695,19,NA
"az","cv","Clothing and grooming",0.167549567445182,5,NA
"ps","ar","The physical world",0.167563989343621,64,NA
"is","da","Motion",0.167573537610913,62,NA
"lv","zh","Spatial relations",0.167581349283034,81,NA
"lv","ko","Clothing and grooming",0.167588696468436,16,NA
"lez","ar","Motion",0.167594839816521,39,NA
"pl","av","Animals",0.167596083686769,15,NA
"tr","lez","Miscellaneous function words",0.167596804854044,20,NA
"pl","ga","Agriculture and vegetation",0.167597453813155,28,NA
"sk","ce","Sense perception",0.167599909348235,37,NA
"he","zh","Emotions and values",0.167602619075911,59,0.615333333333333
"cy","he","Food and drink",0.167608229830801,44,NA
"kk","he","Modern world",0.167614481659017,30,NA
"ro","uz","Speech and language",0.167620201858898,13,NA
"az","kk","The house",0.167622374308685,26,NA
"kv","cy","Basic actions and technology",0.167630366137286,29,NA
"da","az","Clothing and grooming",0.16763451484813,26,NA
"et","mhr","Food and drink",0.167641199216936,8,NA
"sq","tt","Spatial relations",0.16764540776969,88,NA
"fi","cv","The body",0.167653276941325,33,NA
"ps","he","Emotions and values",0.167664327991181,56,NA
"bn","mn","Clothing and grooming",0.167671121366579,15,NA
"ka","ab","Basic actions and technology",0.167672779004947,12,NA
"et","hi","The house",0.167684715277306,28,NA
"da","la","Cognition",0.167690035767536,30,NA
"cs","az","Motion",0.167690639445594,44,NA
"bn","la","Possession",0.167695333090609,9,0.408181818181818
"de","mn","Food and drink",0.16769763694422,15,NA
"ko","kn","Possession",0.167700714930828,13,NA
"cs","ja","Agriculture and vegetation",0.167707047105125,25,0.272727272727273
"ps","fr","The body",0.167709166061362,82,NA
"ps","az","Spatial relations",0.167721586828821,77,NA
"nl","av","Animals",0.167724405851265,16,NA
"hy","zh","The house",0.167732199795134,19,0.515454545454545
"fa","mn","The house",0.167746599019859,21,NA
"da","cv","Spatial relations",0.167750126641682,27,NA
"os","ro","Quantity",0.167754798214793,24,NA
"pl","is","Agriculture and vegetation",0.167759268451254,23,NA
"sk","ko","Clothing and grooming",0.167759786704784,21,NA
"da","az","Basic actions and technology",0.167770681141246,110,NA
"ga","lbe","Quantity",0.167771272499652,10,NA
"mdf","ca","Agriculture and vegetation",0.167773636303017,11,NA
"tt","kn","Emotions and values",0.167784981645219,37,NA
"sq","tt","Possession",0.167787816043507,29,0.502045454545455
"bn","he","Basic actions and technology",0.167791545969268,75,0.416666666666667
"mrj","os","Animals",0.167794386872577,11,NA
"la","ka","Basic actions and technology",0.167806777735855,84,NA
"ga","ta","Agriculture and vegetation",0.167813530543706,23,0.545454545454546
"uz","ko","Social and political relations",0.167814210922889,17,NA
"ps","cy","Miscellaneous function words",0.167822785104123,14,NA
"cs","ga","Basic actions and technology",0.167827182716732,107,0.462916666666667
"de","kn","Social and political relations",0.167828364775524,3,NA
"vep","az","The physical world",0.167836084013646,41,NA
"vep","tr","Modern world",0.167836801006904,11,NA
"en","lez","Speech and language",0.167842176141337,15,NA
"sq","ja","Spatial relations",0.167861473601964,59,NA
"os","is","The house",0.167869990321779,7,0.633636363636363
"udm","sv","Modern world",0.167874269225908,13,NA
"ba","ka","Food and drink",0.167874853128482,29,NA
"mdf","es","Motion",0.167876162528854,12,NA
"tr","ab","Quantity",0.167882450759067,17,NA
"br","kn","Social and political relations",0.167892847430503,21,NA
"az","tt","The body",0.167893036529461,86,NA
"en","uz","The house",0.167894104050885,14,NA
"pl","br","Clothing and grooming",0.167903314126512,24,NA
"hr","ml","Clothing and grooming",0.167904256684609,17,NA
"pl","ta","Clothing and grooming",0.167906175985579,22,NA
"sq","tt","Food and drink",0.167910067081869,33,NA
"tt","cv","Cognition",0.167913344201986,13,NA
"kv","mn","Kinship",0.167935453858789,12,NA
"en","sah","Agriculture and vegetation",0.16793883384732,21,0.727272727272728
"mhr","hu","Cognition",0.167940547560461,13,NA
"mrj","tt","Sense perception",0.167951703572501,38,NA
"is","ar","The physical world",0.16795355139362,87,NA
"fa","no","The house",0.167954611510848,23,NA
"mrj","en","Miscellaneous function words",0.16797060089957,12,NA
"myv","el","Social and political relations",0.167984876613445,17,0.518461538461539
"myv","no","Food and drink",0.167985455131837,22,NA
"uk","la","Agriculture and vegetation",0.167985657835261,24,0.181818181818182
"sah","kn","Agriculture and vegetation",0.167985954787579,11,NA
"ba","kn","Spatial relations",0.167989048004921,70,NA
"vep","lt","Miscellaneous function words",0.167991081303096,18,NA
"os","is","Sense perception",0.167998466713415,22,NA
"myv","pl","Social and political relations",0.168007046755957,17,NA
"el","ga","Possession",0.168009614962678,26,0.485454545454545
"lez","ar","Spatial relations",0.168012793785714,58,NA
"sv","ga","Animals",0.168023594670146,42,NA
"et","la","Sense perception",0.168031117917941,52,NA
"ga","ka","Spatial relations",0.168032748530354,98,NA
"ku","en","The body",0.16803969218081,68,NA
"is","nl","Motion",0.168041024152508,70,NA
"hr","lez","Animals",0.168048629017184,23,NA
"hr","ko","Modern world",0.168049206307546,27,NA
"hu","cv","The house",0.168050775752768,8,0.410909090909091
"kk","cv","Clothing and grooming",0.168056737939451,5,NA
"ku","uz","Emotions and values",0.168056840571354,27,NA
"bn","kk","Miscellaneous function words",0.168057034585347,13,NA
"ps","uz","The physical world",0.168065442577656,39,NA
"ka","zh","Animals",0.168066971188764,43,NA
"uk","ce","Basic actions and technology",0.168087232156296,95,NA
"en","zh","Basic actions and technology",0.168096247294461,113,0.565
"hr","br","Modern world",0.168098168412008,28,NA
"udm","el","Cognition",0.168106125887413,16,NA
"ps","de","Food and drink",0.168106381434778,12,NA
"nl","ja","Basic actions and technology",0.168106446461781,132,0.445833333333333
"hy","la","The physical world",0.168120458126455,77,0.385
"udm","tt","Modern world",0.168127086260898,14,NA
"sq","ba","The physical world",0.168128367680392,60,0.5
"hy","is","Food and drink",0.168129941012549,38,NA
"mrj","ba","Food and drink",0.168136620471523,16,NA
"pl","te","Speech and language",0.168146711309339,17,NA
"ku","ro","The physical world",0.168152995717016,68,NA
"br","mn","The physical world",0.168156959631616,64,NA
"fr","ce","Modern world",0.168165563666733,28,NA
"ru","la","Modern world",0.168176961905643,27,NA
"vep","ar","Animals",0.168178059476631,17,NA
"uz","lez","Spatial relations",0.168180762680618,43,NA
"bg","uz","The house",0.168183064258455,16,NA
"kv","uz","Speech and language",0.168190425248627,7,NA
"cs","zh","Agriculture and vegetation",0.168194517541997,22,0.363636363636364
"hr","ml","Motion",0.168201427615496,40,NA
"bn","ku","Cognition",0.168214763546449,16,NA
"ru","cy","Speech and language",0.16821581033565,24,NA
"vep","ta","Spatial relations",0.168217472638173,36,NA
"ca","sah","Animals",0.168220830655403,41,NA
"bg","lez","Animals",0.168227566159941,21,NA
"en","ab","Quantity",0.168228361363449,14,NA
"ko","ar","Social and political relations",0.168235027507501,28,NA
"be","uz","Modern world",0.168241846077467,23,NA
"el","br","Agriculture and vegetation",0.168254989657812,17,NA
"is","ja","Sense perception",0.168256410031052,36,NA
"uk","cy","Modern world",0.168269854681882,33,NA
"mrj","hy","Sense perception",0.168278702548061,41,NA
"nl","ce","Modern world",0.168282409051046,27,NA
"kk","zh","Sense perception",0.168285186146173,48,NA
"pt","ce","Modern world",0.168301151295261,26,NA
"bn","kn","Social and political relations",0.168306329847157,21,NA
"hu","xal","Miscellaneous function words",0.168314493352733,10,NA
"lv","ps","Motion",0.16832321972658,4,NA
"ga","he","Animals",0.168324279609344,40,NA
"mrj","lt","Speech and language",0.168325108597858,15,NA
"bg","zh","Sense perception",0.168329496862108,51,NA
"cv","ko","Miscellaneous function words",0.168332617127413,6,NA
"bg","av","Sense perception",0.168340514063335,15,NA
"ps","be","The physical world",0.168344850201692,56,NA
"is","en","Social and political relations",0.16834998037172,28,0.615
"fi","av","Spatial relations",0.168352320324235,47,NA
"ru","lez","Miscellaneous function words",0.168352631535886,13,NA
"el","ba","Cognition",0.1683550635771,24,NA
"ka","av","Spatial relations",0.1683684528705,39,NA
"kv","ga","Quantity",0.168372427474116,16,NA
"cy","br","Emotions and values",0.168378385467464,51,NA
"sah","ko","Animals",0.168379996890383,38,NA
"uz","kn","Basic actions and technology",0.168382243933481,36,NA
"br","zh","Possession",0.168383993760196,24,NA
"mrj","br","Motion",0.168390520549722,16,NA
"uz","ja","Miscellaneous function words",0.168401606194139,5,NA
"hr","ml","The house",0.168406151200712,21,NA
"bn","is","Cognition",0.168412169595774,17,NA
"ka","zh","Clothing and grooming",0.168412846603405,23,NA
"da","sah","Spatial relations",0.168415632476825,82,NA
"ku","la","Motion",0.16841975864646,32,NA
"sq","ba","The body",0.168429819366813,81,NA
"bn","hr","Possession",0.168443382092887,9,NA
"sk","ce","Motion",0.168459718314224,39,NA
"hi","xal","Possession",0.16846116272556,6,NA
"cs","te","Clothing and grooming",0.168473639239119,21,NA
"mrj","en","Motion",0.168479439019089,17,NA
"hy","lbe","Motion",0.16848100599995,3,NA
"ro","ce","Motion",0.168482385307081,43,NA
"pl","zh","Basic actions and technology",0.168488104224411,116,NA
"da","uz","Agriculture and vegetation",0.168490123914265,16,NA
"ba","kn","The physical world",0.168493030732244,54,NA
"udm","te","Animals",0.168493856017435,21,NA
"kv","sah","Kinship",0.168501810293223,12,NA
"de","he","Agriculture and vegetation",0.168506514285189,2,NA
"mdf","udm","Basic actions and technology",0.168512151757847,11,NA
"la","tr","Miscellaneous function words",0.168516895435798,20,NA
"cs","sah","Spatial relations",0.168534785039302,88,NA
"br","ba","The body",0.168547142261099,67,NA
"ga","eu","The physical world",0.168566360801813,107,NA
"br","uz","Clothing and grooming",0.168581977270847,13,NA
"pl","ab","Quantity",0.168583639138208,14,NA
"bg","is","Agriculture and vegetation",0.168608385927761,21,0.636363636363635
"hi","is","Possession",0.168611407467788,31,NA
"uk","cy","Basic actions and technology",0.168620791505865,131,NA
"be","is","Social and political relations",0.168630086042991,30,0.591538461538462
"et","mn","Motion",0.168637275568236,57,NA
"lt","sah","The physical world",0.168640736033895,69,0.633333333333333
"ku","ko","Quantity",0.168640835289099,28,NA
"be","lez","Animals",0.168641529529802,21,NA
"lv","ps","Sense perception",0.168644914205658,37,NA
"hr","kn","Modern world",0.168651358069199,25,NA
"sq","kk","Agriculture and vegetation",0.168662301533373,21,0.685454545454545
"eu","zh","Sense perception",0.168662703155316,50,NA
"de","kk","Social and political relations",0.16866334917223,8,NA
"ro","ce","Social and political relations",0.16867052448257,27,NA
"udm","bg","Modern world",0.168679056739349,13,NA
"mrj","bg","Miscellaneous function words",0.168681211631742,17,NA
"eu","av","Motion",0.168687336635593,16,NA
"pt","cv","Cognition",0.168695848671577,14,NA
"ku","te","Kinship",0.168698243325845,21,NA
"kv","be","The house",0.16870444895859,3,NA
"pt","lbe","Basic actions and technology",0.168711654450732,14,NA
"la","av","Kinship",0.168718602298807,27,NA
"de","lez","Miscellaneous function words",0.16872022783509,13,NA
"lv","ro","Basic actions and technology",0.168737207471955,56,NA
"mhr","bg","Kinship",0.16873989387163,7,0.393214285714286
"myv","ro","Quantity",0.168743809569957,38,NA
"fi","ku","The body",0.168747316430829,81,NA
"ps","ko","Speech and language",0.168762923443024,18,NA
"tr","av","Cognition",0.168766244235661,18,NA
"mdf","ru","Basic actions and technology",0.168767678956303,17,NA
"os","eu","Agriculture and vegetation",0.168770161743814,11,NA
"mrj","es","Miscellaneous function words",0.168789987387686,15,NA
"it","cv","Quantity",0.168804909794507,13,NA
"ga","ca","The body",0.168805241792715,91,NA
"az","xal","Quantity",0.168814145540294,22,NA
"lv","os","The physical world",0.168815140830318,46,0.654999999999999
"uz","ce","Time",0.1688269273192,32,NA
"hu","ce","Animals",0.168829998742447,36,NA
"mhr","ku","The body",0.168831478781969,21,NA
"be","he","Modern world",0.168849842694656,29,NA
"tt","ja","Possession",0.168850987404846,22,0.454999999999999
"da","tr","The house",0.168860149744229,25,NA
"hu","ce","Emotions and values",0.16886758794138,48,NA
"os","cs","Spatial relations",0.168872166544575,41,NA
"el","ar","The house",0.16887649646222,26,NA
"nl","tt","Social and political relations",0.168887061083897,32,0.45
"pl","br","Speech and language",0.168893281085751,21,NA
"kk","ja","Cognition",0.16889472274434,27,NA
"mrj","br","Basic actions and technology",0.168919423981261,23,NA
"eu","lbe","Motion",0.168921453484,5,NA
"ko","zh","Possession",0.168922092428849,18,0.377954545454545
"ml","lez","Spatial relations",0.168924463273023,54,NA
"bn","sq","The body",0.168926215230675,79,NA
"udm","hu","Miscellaneous function words",0.168926230878645,14,NA
"kv","te","Basic actions and technology",0.168932157122393,19,NA
"nl","xal","Miscellaneous function words",0.168937173041133,10,NA
"la","he","Time",0.168938113440283,44,NA
"mrj","ro","Emotions and values",0.168942739629401,25,NA
"bg","mn","Motion",0.168946262535683,58,NA
"tr","cv","Possession",0.16894629960671,13,0.54159090909091
"ru","lez","Food and drink",0.168960137389932,19,NA
"ka","he","Modern world",0.168960209753988,28,NA
"sv","ba","Motion",0.16897310166847,48,NA
"cy","ml","Clothing and grooming",0.168974309255714,17,NA
"lv","ml","Agriculture and vegetation",0.168975534754405,19,0.272727272727273
"udm","lt","Speech and language",0.168979697094862,17,NA
"mhr","de","Basic actions and technology",0.168988173989088,1,NA
"udm","ta","Agriculture and vegetation",0.168990202391003,8,NA
"vep","sv","Clothing and grooming",0.168995611837913,10,NA
"ps","mn","Miscellaneous function words",0.16899798431906,15,NA
"os","sv","Spatial relations",0.169000501676278,47,NA
"is","it","Basic actions and technology",0.169000879107372,122,NA
"is","de","Possession",0.169001388387476,25,NA
"mrj","pt","Cognition",0.169003685118652,22,NA
"ml","zh","Animals",0.169003939537452,37,NA
"kv","ps","Speech and language",0.169007279567317,13,NA
"de","ml","Basic actions and technology",0.169008316250229,43,NA
"lv","ca","The house",0.169010879557874,18,NA
"ga","ml","Miscellaneous function words",0.169020683721626,12,NA
"kv","eu","The physical world",0.169023502636221,48,NA
"hi","is","Clothing and grooming",0.169031704125524,30,NA
"kk","ml","Possession",0.169032305421038,27,0.614772727272727
"is","en","Modern world",0.169041990766056,28,NA
"mrj","ko","Cognition",0.169048706909267,13,NA
"os","no","Spatial relations",0.169052124650038,40,NA
"fi","vep","The house",0.169053901077863,9,NA
"bn","ga","Modern world",0.169064799802374,24,NA
"mdf","el","Possession",0.169066339118319,7,NA
"ro","ml","Basic actions and technology",0.169071139190613,94,NA
"de","ce","The physical world",0.169071146764537,9,NA
"ku","ru","The physical world",0.169079745391727,54,NA
"ku","mn","Modern world",0.169082727075608,20,NA
"ko","kn","The house",0.169084354763287,14,NA
"hi","lbe","Agriculture and vegetation",0.169088337983323,7,NA
"mhr","bn","Kinship",0.169093824930107,7,0.518571428571428
"br","uz","Social and political relations",0.169097063530658,16,NA
"no","ta","Modern world",0.169112974303078,20,NA
"sv","lez","Agriculture and vegetation",0.169114485157274,11,NA
"sv","ab","Animals",0.169123474153594,2,NA
"ku","ka","Motion",0.169123555557897,30,NA
"be","zh","Social and political relations",0.169126007889589,31,0.395769230769231
"bn","hr","Clothing and grooming",0.169128784817722,15,NA
"tt","ar","Spatial relations",0.169134410344901,83,NA
"kv","sv","Food and drink",0.169148227380797,15,NA
"lt","cv","Spatial relations",0.169154078647541,30,NA
"nl","ta","Motion",0.169175817662097,41,NA
"no","zh","Basic actions and technology",0.169178231938965,122,NA
"cy","tt","Food and drink",0.169178536063526,39,NA
"az","ab","Quantity",0.169180887273979,14,NA
"kv","is","Sense perception",0.16918469882072,12,NA
"sah","ja","Time",0.169192536996701,42,NA
"br","az","Clothing and grooming",0.169193054248961,22,NA
"la","kk","Modern world",0.169197667691716,27,NA
"nl","lez","Emotions and values",0.169200931076913,32,NA
"fi","os","Modern world",0.169206164623102,23,NA
"ku","kk","The body",0.169207246788137,77,NA
"br","pt","The house",0.169211799825287,21,NA
"br","kk","Modern world",0.169213709621153,26,NA
"os","ro","Emotions and values",0.169220099301799,28,NA
"be","zh","Spatial relations",0.169221013743594,75,NA
"kv","sk","Cognition",0.169225249571506,9,NA
"hu","sah","The physical world",0.169229181164057,74,0.626666666666666
"ja","lez","Kinship",0.169236610222621,31,NA
"ca","tt","Agriculture and vegetation",0.169236934035515,25,NA
"udm","tr","Social and political relations",0.169239385681189,28,NA
"lt","cv","The physical world",0.169240526517676,19,0.556666666666666
"ga","eu","Clothing and grooming",0.169249434122882,23,NA
"be","br","Animals",0.169251389214249,37,NA
"udm","az","Speech and language",0.16925930716255,15,NA
"hu","ps","Spatial relations",0.169261825686137,90,NA
"vep","bg","Social and political relations",0.169265133126091,16,0.519615384615385
"ku","zh","Food and drink",0.169266026668978,25,NA
"sq","hr","The house",0.169270426616026,25,NA
"la","te","The physical world",0.169277783317458,65,0.456666666666667
"myv","tt","The house",0.169278256309151,9,0.454545454545454
"mrj","fr","The house",0.169279027222748,6,NA
"hy","ga","The physical world",0.169285594481529,89,0.583333333333333
"ku","kn","Sense perception",0.169291577588806,33,NA
"tt","eu","The house",0.169293563523771,20,NA
"ku","el","Modern world",0.169296060700528,19,NA
"da","lez","Social and political relations",0.169297712286717,16,NA
"et","is","Modern world",0.169299831476545,33,NA
"de","tt","Basic actions and technology",0.169301800532133,65,NA
"fr","ce","Animals",0.16930688209803,31,NA
"lv","ar","Basic actions and technology",0.169312076213328,61,NA
"hu","ko","The house",0.169314477459317,17,0.615454545454545
"udm","sk","Spatial relations",0.169314500243014,63,NA
"ro","he","The body",0.169324345095273,101,NA
"hy","cv","Quantity",0.169327121815262,12,NA
"ro","lez","Food and drink",0.169328639982297,19,NA
"ba","te","Sense perception",0.169338184076511,30,NA
"mrj","mn","Modern world",0.169343929203958,15,NA
"ba","te","The physical world",0.169345149662825,51,0.833333333333333
"tt","ka","The physical world",0.169348106022247,76,NA
"ps","os","Kinship",0.169360978861175,18,NA
"az","lez","Miscellaneous function words",0.169366654908041,14,NA
"cy","ka","Clothing and grooming",0.169368950965606,22,NA
"cs","ce","Modern world",0.169370458234556,25,NA
"myv","sk","Modern world",0.169373204425644,14,NA
"fi","cv","Modern world",0.169390277584423,14,NA
"el","cy","Speech and language",0.169393639411517,20,NA
"mhr","ru","Modern world",0.16939401653577,3,NA
"ps","uz","Sense perception",0.169403006594952,25,NA
"ku","sah","Quantity",0.169405630301413,26,NA
"sq","ja","Social and political relations",0.169407073562378,32,0.611153846153846
"hy","ba","Motion",0.169412006633732,48,NA
"en","cv","Miscellaneous function words",0.169419714810209,7,NA
"ku","ba","Animals",0.169428848493514,37,NA
"ps","no","Spatial relations",0.169433034563392,71,NA
"ca","uz","Miscellaneous function words",0.169433666989113,6,NA
"myv","ps","Quantity",0.169434811603841,35,NA
"hu","zh","Emotions and values",0.169441244482754,66,0.456
"mdf","ka","Possession",0.16944204921903,8,NA
"is","da","Agriculture and vegetation",0.169464411392726,22,NA
"nl","ja","Motion",0.169473570316212,67,NA
"kk","ja","The house",0.169475706687634,25,0.909090909090908
"el","be","Basic actions and technology",0.169482573221671,80,0.448333333333333
"ku","tr","Modern world",0.169485456670714,20,NA
"br","ro","Motion",0.169485629725277,55,NA
"bn","lt","The house",0.169493521072095,18,0.648181818181818
"kk","he","Basic actions and technology",0.16950328975259,142,0.583333333333334
"hr","xal","Miscellaneous function words",0.16951451836157,14,NA
"mrj","ru","Miscellaneous function words",0.169525459132022,12,NA
"tt","ko","Possession",0.169526655682446,20,0.509772727272727
"hu","av","Animals",0.169530661960056,17,NA
"ps","ca","Social and political relations",0.16954305534038,26,NA
"udm","mn","Kinship",0.169543081070285,22,NA
"sk","zh","Motion",0.169551048642354,61,NA
"no","ba","Basic actions and technology",0.169552566992159,100,NA
"kk","he","The body",0.169553920886368,103,NA
"mrj","fr","Kinship",0.169559915318739,24,NA
"et","no","Agriculture and vegetation",0.169563918992895,24,NA
"hy","zh","Emotions and values",0.169569044887364,55,0.576
"lt","mn","Agriculture and vegetation",0.16956986233213,26,NA
"os","is","Possession",0.169569893215222,16,0.439772727272727
"br","ba","Social and political relations",0.169570638737952,24,NA
"lv","ga","The physical world",0.169571058240852,89,0.8
"sv","ko","Modern world",0.169572127996049,23,NA
"da","ba","Modern world",0.16957429878356,27,NA
"hr","en","The house",0.169586648708949,24,NA
"mrj","lv","Sense perception",0.169589651949781,32,NA
"ps","no","Possession",0.169599582210636,21,NA
"udm","te","Basic actions and technology",0.169603836423985,26,NA
"sah","mn","Social and political relations",0.169605617885226,26,NA
"kk","ja","The physical world",0.16961445597345,77,0.923333333333333
"ps","az","The physical world",0.169620557986465,58,NA
"el","be","Motion",0.169620769435422,50,NA
"ku","ca","Possession",0.169621084879028,19,NA
"kn","he","Time",0.169629437305508,35,NA
"no","mn","Motion",0.169636102710959,57,NA
"el","sah","Animals",0.169640265340202,45,NA
"pt","sah","Motion",0.169643429836976,36,NA
"ru","de","Agriculture and vegetation",0.169655305850582,2,NA
"ku","ka","Basic actions and technology",0.169662535640837,52,NA
"br","ar","Emotions and values",0.169665877635749,41,NA
"mdf","mn","Social and political relations",0.169666490318365,12,NA
"sv","lez","Miscellaneous function words",0.169674474454149,15,NA
"de","ar","Basic actions and technology",0.169675236665462,99,NA
"fi","ml","The house",0.169678352037845,18,NA
"sq","de","Basic actions and technology",0.169681990491537,62,NA
"cy","tt","Emotions and values",0.169685261483393,53,NA
"la","ca","Social and political relations",0.169689307501986,33,NA
"uz","tt","Sense perception",0.169691703524084,31,NA
"myv","no","Basic actions and technology",0.169702757242732,30,NA
"et","eu","Motion",0.169708267471686,43,NA
"lv","el","The house",0.169712212886901,18,0.660909090909091
"nl","br","Animals",0.169718255331096,39,NA
"vep","hy","Animals",0.169725496477981,16,NA
"uk","la","Emotions and values",0.169727346726315,57,0.503333333333333
"kn","zh","Miscellaneous function words",0.169727493098871,12,NA
"be","sah","The house",0.169740434430363,17,0.814545454545454
"fa","cv","The house",0.169741076611695,7,NA
"it","ce","Emotions and values",0.169744903765072,45,NA
"ps","el","Social and political relations",0.169747321545654,26,NA
"pl","ba","Modern world",0.16974964170859,30,NA
"mhr","mn","Quantity",0.16974996386419,10,NA
"ku","eu","Social and political relations",0.169752850399014,23,NA
"udm","zh","Time",0.169754559375052,53,NA
"lv","te","Possession",0.169761155697733,8,0.406363636363636
"ps","no","Miscellaneous function words",0.169769780295636,12,NA
"udm","es","Clothing and grooming",0.169772098245814,8,NA
"no","ar","Modern world",0.169772875836609,31,NA
"ro","he","The house",0.16977699183595,24,NA
"kk","xal","Miscellaneous function words",0.169778082231188,13,NA
"bg","ab","Motion",0.169779605544189,6,NA
"ja","ka","Food and drink",0.169782652101805,32,NA
"hr","lbe","Motion",0.169783848225355,3,NA
"ps","is","Motion",0.169786909017689,29,NA
"la","ar","The physical world",0.169788477747161,87,NA
"sq","hr","Motion",0.169797072704776,52,NA
"fi","ku","The physical world",0.169801578855978,60,NA
"ga","lez","Quantity",0.169802941659588,26,NA
"ka","ar","Modern world",0.169803542898011,27,NA
"cs","ml","Clothing and grooming",0.16981784139158,16,NA
"mrj","uk","Emotions and values",0.169817963279334,22,NA
"mdf","nl","Possession",0.169821349353388,8,NA
"lt","ba","Clothing and grooming",0.169831739765735,25,NA
"br","ba","Speech and language",0.1698468666744,19,NA
"ru","sah","Motion",0.16984717016748,32,NA
"sah","ml","Cognition",0.169849549322543,19,NA
"nl","mn","The house",0.169851335350294,22,NA
"ga","ta","Modern world",0.16985481268096,24,NA
"kk","ta","Modern world",0.169858690324079,23,NA
"fi","te","The house",0.169861549521514,20,NA
"sk","ce","Basic actions and technology",0.16986167907424,97,NA
"et","udm","Emotions and values",0.169871461662705,20,NA
"el","tt","The body",0.169873351655708,96,NA
"hr","is","Possession",0.169876750914472,28,NA
"sq","sah","Emotions and values",0.169876953550234,43,0.585333333333334
"myv","de","Clothing and grooming",0.169885908607956,1,NA
"mrj","de","Miscellaneous function words",0.169889897693066,12,NA
"bn","uz","Basic actions and technology",0.169895629246841,31,NA
"de","az","Motion",0.169899373919086,39,NA
"myv","he","Motion",0.169904766959607,8,NA
"is","de","Motion",0.169913536858663,50,NA
"kv","tr","Kinship",0.16991469602773,15,NA
"it","ce","Animals",0.169919075918451,28,NA
"pt","sah","Animals",0.169921744619694,47,NA
"fi","zh","Motion",0.169933952997865,73,NA
"fa","cv","The physical world",0.169946853600725,18,NA
"bg","en","Motion",0.169955952143655,49,NA
"is","cy","Modern world",0.169960932970974,30,NA
"ta","lez","Agriculture and vegetation",0.169964440856518,10,NA
"nl","cv","Basic actions and technology",0.169980290259013,53,0.708333333333334
"ba","ce","Spatial relations",0.169981823329032,69,NA
"cs","ja","Basic actions and technology",0.169986396767739,117,0.570833333333334
"fi","mhr","Cognition",0.169988698943167,12,NA
"et","he","Social and political relations",0.170002448613675,32,0.641153846153846
"ps","tr","Modern world",0.17000460233525,28,NA
"la","kk","Spatial relations",0.170009158007713,92,NA
"be","ga","Speech and language",0.170044794835114,26,NA
"bg","av","Spatial relations",0.170046777898955,44,NA
"sah","kn","Spatial relations",0.170047561676362,68,NA
"ku","ml","The body",0.170051629160835,55,NA
"ca","mn","Miscellaneous function words",0.170059089900032,12,NA
"bn","cs","Clothing and grooming",0.170063647616904,14,NA
"es","av","Miscellaneous function words",0.170063959080645,10,NA
"uz","ce","Possession",0.170065447711733,10,NA
"udm","ba","Animals",0.17006736237351,30,NA
"ps","tr","Agriculture and vegetation",0.170073711956834,15,NA
"ba","mn","Miscellaneous function words",0.170078730656789,13,NA
"ga","az","Animals",0.170079848736824,40,NA
"ka","he","Possession",0.170098202177106,26,NA
"cy","cv","Sense perception",0.170104387349755,7,NA
"tr","ce","Social and political relations",0.170106443983697,27,NA
"da","mn","Basic actions and technology",0.170109609825728,129,NA
"et","bg","The house",0.170115781657792,24,0.557272727272727
"kv","la","Cognition",0.170126158515358,9,NA
"sq","da","Motion",0.170126326454908,51,NA
"kn","he","Agriculture and vegetation",0.17012836962951,13,NA
"vep","ba","Clothing and grooming",0.170132694495567,6,NA
"fi","ps","Spatial relations",0.170136616389548,86,NA
"sk","de","Kinship",0.170136721058452,6,NA
"vep","nl","Emotions and values",0.170136935753033,15,0.65
"is","ca","Basic actions and technology",0.170140932551813,130,NA
"mrj","hy","Emotions and values",0.170144969067505,22,NA
"mn","te","The physical world",0.170146493383843,68,NA
"ml","ta","Possession",0.170147803716741,15,0.385681818181818
"sv","uz","Modern world",0.170152189114829,24,NA
"udm","sv","Agriculture and vegetation",0.170156549814379,13,NA
"mdf","lt","Agriculture and vegetation",0.170165190423004,10,NA
"la","ba","Social and political relations",0.170172017292448,34,0.501538461538461
"nl","la","Possession",0.170182148832996,28,0.407954545454545
"nl","ba","Motion",0.170184930780461,54,NA
"et","kn","Modern world",0.170190085750096,23,NA
"la","te","Animals",0.170190575415716,34,NA
"ml","eu","Basic actions and technology",0.170199811690224,73,NA
"eu","ar","Agriculture and vegetation",0.170202548061651,23,NA
"fi","myv","Time",0.17021091895782,46,NA
"is","cv","Cognition",0.170212223869256,11,NA
"de","ml","Possession",0.170216296954654,18,NA
"ku","bg","The body",0.170217370320582,77,NA
